,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Kyrie Irving,Brooklyn Nets,Atlanta Hawks,0,37.23,28,8,5,0,0,5,.624,.614,.500,6.3,7.3,6.8,36.8,0.0,0.0,30.6,125,117,7.1
1,Kevin Durant,Brooklyn Nets,Atlanta Hawks,0,36.27,26,8,16,0,2,1,.620,.500,.235,3.2,37.3,22.4,33.5,0.0,3.5,32.1,118,104,8.3
2,Royce O'Neale,Brooklyn Nets,Atlanta Hawks,0,34.59,7,1,4,0,3,1,.583,.583,.667,0.0,10.4,5.8,3.6,0.0,5.5,9.4,99,111,-1.7
3,Nic Claxton,Brooklyn Nets,Atlanta Hawks,0,34.39,17,0,10,0,6,0,.860,.889,.000,3.4,23.5,14.7,0.0,0.0,11.1,14.7,151,101,7.6
4,Ben Simmons,Brooklyn Nets,Atlanta Hawks,0,24.51,10,2,5,0,0,0,.460,.500,.000,4.7,14.6,10.3,11.9,0.0,0.0,24.3,85,115,-8.0
5,T.J. Warren,Brooklyn Nets,Atlanta Hawks,0,26.04,2,1,2,0,2,0,.200,.200,.200,0.0,6.9,3.9,4.6,0.0,4.9,10.8,43,112,-9.1
6,Yuta Watanabe,Brooklyn Nets,Atlanta Hawks,0,23.14,4,0,3,0,0,0,.333,.333,.333,0.0,11.7,6.6,0.0,0.0,0.0,12.1,66,115,-11.3
7,Patty Mills,Brooklyn Nets,Atlanta Hawks,0,11.46,12,0,1,0,0,3,1.389,1.500,1.000,0.0,7.7,4.3,0.0,0.0,0.0,21.2,198,117,21.5
8,Seth Curry,Brooklyn Nets,Atlanta Hawks,0,6.31,2,1,0,0,0,0,.250,.250,.250,0.0,0.0,0.0,21.3,0.0,0.0,28.7,64,118,-20.9
9,Edmond Sumner,Brooklyn Nets,Atlanta Hawks,0,4.06,0,1,1,0,0,0,.000,.000,.000,0.0,22.1,12.5,27.9,0.0,0.0,11.4,54,113,-8.0
10,Dejounte Murray,Atlanta Hawks,Brooklyn Nets,1,39.50,24,8,9,1,0,1,.432,.404,.154,2.3,23.5,11.5,32.2,1.2,0.0,30.5,103,113,3.1
11,Onyeka Okongwu,Atlanta Hawks,Brooklyn Nets,1,36.55,18,1,13,0,3,0,.564,.500,.000,17.2,19.0,18.0,3.8,0.0,6.8,18.9,135,109,2.2
12,John Collins,Atlanta Hawks,Brooklyn Nets,1,33.30,21,1,8,0,1,1,.563,.531,.188,0.0,28.0,12.2,4.7,0.0,2.5,24.4,117,113,0.9
13,Aaron Holiday,Atlanta Hawks,Brooklyn Nets,1,32.58,10,3,3,1,0,2,.714,.714,.571,2.7,7.1,4.6,12.1,1.5,0.0,10.6,132,114,0.7
14,AJ Griffin,Atlanta Hawks,Brooklyn Nets,1,24.27,4,2,4,2,0,0,.200,.200,.300,3.7,14.4,8.4,10.3,4.1,0.0,19.7,54,108,-10.7
15,Bogdan Bogdanović,Atlanta Hawks,Brooklyn Nets,1,28.30,14,3,2,1,0,3,.589,.591,.364,0.0,8.2,3.6,15.0,1.7,0.0,18.2,125,114,4.4
16,Jalen Johnson,Atlanta Hawks,Brooklyn Nets,1,25.10,14,0,6,0,1,1,.563,.542,.250,3.6,23.3,12.2,0.0,0.0,3.3,23.4,105,112,-1.7
17,Trent Forrest,Atlanta Hawks,Brooklyn Nets,1,10.19,2,2,2,0,0,0,.500,.500,.000,0.0,22.7,9.9,24.9,0.0,0.0,8.5,128,116,-0.2
18,Justin Holiday,Atlanta Hawks,Brooklyn Nets,1,8.21,0,2,0,0,1,0,.000,.000,1.000,0.0,0.0,0.0,27.4,0.0,10.1,5.2,79,108,2.4
19,Giannis Antetokounmpo,Milwaukee Bucks,Chicago Bulls,0,42.15,45,7,22,1,0,0,.484,.436,.077,13.1,40.9,24.4,44.6,1.1,0.0,46.8,105,106,12.2
20,Brook Lopez,Milwaukee Bucks,Chicago Bulls,0,37.23,14,1,6,1,4,0,.493,.417,.333,4.2,12.3,7.5,4.2,1.3,8.2,15.6,109,102,0.0
21,Grayson Allen,Milwaukee Bucks,Chicago Bulls,0,30.52,13,2,3,1,0,3,.385,.344,.875,7.7,0.0,4.6,10.1,1.6,0.0,22.2,96,112,-3.1
22,Jevon Carter,Milwaukee Bucks,Chicago Bulls,0,24.50,5,0,1,1,0,1,.833,.833,.333,0.0,4.6,1.9,0.0,1.9,0.0,6.2,117,110,-3.8
23,Pat Connaughton,Milwaukee Bucks,Chicago Bulls,0,21.19,0,2,7,0,0,0,.000,.000,1.000,3.7,32.4,15.4,12.1,0.0,0.0,10.6,25,110,-12.3
24,Wesley Matthews,Milwaukee Bucks,Chicago Bulls,0,30.51,3,1,6,1,2,1,.300,.300,.800,7.7,11.2,9.1,4.4,1.6,5.0,7.5,82,105,-1.6
25,Bobby Portis,Milwaukee Bucks,Chicago Bulls,0,28.21,20,1,11,0,0,3,.506,.472,.389,14.0,24.4,18.2,6.7,0.0,0.0,26.8,123,111,6.3
26,George Hill,Milwaukee Bucks,Chicago Bulls,0,28.21,8,1,1,2,0,0,.508,.429,.571,0.0,4.1,1.7,5.3,3.4,0.0,12.0,103,107,-4.0
27,Joe Ingles,Milwaukee Bucks,Chicago Bulls,0,19.11,5,3,3,0,0,1,.417,.417,.667,0.0,18.0,7.3,23.4,0.0,0.0,16.0,80,112,-7.0
28,MarJon Beauchamp,Milwaukee Bucks,Chicago Bulls,0,1.37,0,0,1,0,0,0,.000,.000,.000,48.9,0.0,29.0,0.0,0.0,0.0,23.7,54,115,-15.2
29,DeMar DeRozan,Chicago Bulls,Milwaukee Bucks,1,44.25,42,5,10,2,2,0,.674,.600,.000,2.6,16.0,10.6,24.8,2.2,3.6,32.5,138,98,15.9
30,Zach LaVine,Chicago Bulls,Milwaukee Bucks,1,42.40,24,4,2,0,0,4,.594,.556,.389,0.0,3.7,2.2,15.5,0.0,0.0,22.3,119,111,0.9
31,Patrick Williams,Chicago Bulls,Milwaukee Bucks,1,41.13,8,2,4,1,1,0,.333,.333,.333,2.8,5.8,4.6,7.0,1.2,1.9,13.1,81,106,-6.0
32,Ayo Dosunmu,Chicago Bulls,Milwaukee Bucks,1,37.47,6,2,6,0,1,0,.381,.286,.286,3.0,10.5,7.4,7.2,0.0,2.1,9.4,97,106,-4.3
33,Nikola Vučević,Chicago Bulls,Milwaukee Bucks,1,36.30,15,5,14,0,3,3,.582,.542,.417,6.3,26.0,18.0,20.9,0.0,6.6,20.7,102,94,3.4
34,Goran Dragić,Chicago Bulls,Milwaukee Bucks,1,19.30,12,1,2,0,0,2,.545,.545,.364,0.0,8.1,4.8,9.6,0.0,0.0,32.2,82,108,-7.2
