,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Caris LeVert,Cleveland Cavaliers,Chicago Bulls,0,37.16,23,4,7,1,0,3,.578,.605,.474,5.6,14.6,10.0,19.7,1.3,0.0,27.1,107,109,2.4
1,Donovan Mitchell,Cleveland Cavaliers,Chicago Bulls,0,36.49,15,6,3,4,0,0,.402,.313,.375,2.8,5.9,4.3,24.1,5.4,0.0,29.5,78,101,-6.5
2,Jarrett Allen,Cleveland Cavaliers,Chicago Bulls,0,34.52,6,2,10,2,2,0,.304,.333,.000,12.0,18.8,15.3,7.9,2.9,4.6,14.4,79,101,-3.1
3,Kevin Love,Cleveland Cavaliers,Chicago Bulls,0,33.30,20,1,9,1,1,5,.648,.633,.733,6.2,22.8,14.3,4.9,1.5,2.4,23.3,116,104,5.1
4,Lamar Stevens,Cleveland Cavaliers,Chicago Bulls,0,19.45,2,1,4,0,1,0,.167,.167,.500,0.0,22.1,10.8,6.6,0.0,4.1,15.0,44,106,-10.5
5,Cedi Osman,Cleveland Cavaliers,Chicago Bulls,0,24.31,12,2,4,0,0,3,.761,.786,.714,4.3,13.3,8.7,12.6,0.0,0.0,17.1,127,111,1.9
6,Isaac Okoro,Cleveland Cavaliers,Chicago Bulls,0,22.56,11,0,7,1,1,0,.720,.600,.200,13.7,19.0,16.3,0.0,2.2,3.5,14.1,165,102,7.7
7,Raul Neto,Cleveland Cavaliers,Chicago Bulls,0,14.42,5,3,2,0,0,1,1.250,1.250,.500,7.1,7.4,7.3,30.2,0.0,0.0,5.8,242,112,9.4
8,Robin Lopez,Cleveland Cavaliers,Chicago Bulls,0,12.43,9,1,4,0,0,1,.900,.900,.200,8.2,25.7,16.8,15.8,0.0,0.0,20.0,147,109,11.5
9,Mamadi Diakite,Cleveland Cavaliers,Chicago Bulls,0,2.53,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0,115,-19.5
10,DeMar DeRozan,Chicago Bulls,Cleveland Cavaliers,1,38.08,21,3,4,3,1,0,.523,.412,.059,2.9,8.2,5.6,12.5,3.9,2.7,28.4,98,106,-2.1
11,Zach LaVine,Chicago Bulls,Cleveland Cavaliers,1,36.12,15,2,4,0,0,1,.444,.406,.188,0.0,11.5,5.9,8.5,0.0,0.0,24.7,83,116,-10.5
12,Nikola Vučević,Chicago Bulls,Cleveland Cavaliers,1,34.30,11,1,14,2,1,0,.396,.385,.308,9.5,33.3,21.6,4.3,2.9,3.0,18.1,98,99,-2.0
13,Ayo Dosunmu,Chicago Bulls,Cleveland Cavaliers,1,34.08,19,2,2,5,0,2,.752,.800,.300,0.0,6.1,3.1,9.6,7.3,0.0,19.3,131,101,10.2
14,Patrick Williams,Chicago Bulls,Cleveland Cavaliers,1,21.03,9,0,2,0,0,1,.643,.643,.429,5.2,5.0,5.1,0.0,0.0,0.0,19.3,101,119,-4.6
15,Alex Caruso,Chicago Bulls,Cleveland Cavaliers,1,25.10,4,3,4,2,1,1,.515,.500,.333,4.3,12.4,8.5,15.4,4.0,4.1,8.7,111,104,3.2
16,Coby White,Chicago Bulls,Cleveland Cavaliers,1,21.17,9,2,6,3,0,1,.500,.500,.444,5.1,24.5,15.0,15.0,7.0,0.0,23.3,94,95,4.8
17,Javonte Green,Chicago Bulls,Cleveland Cavaliers,1,16.25,12,1,3,0,2,1,.833,.900,.400,6.6,12.7,9.7,10.7,0.0,12.4,22.5,150,109,12.6
18,Andre Drummond,Chicago Bulls,Cleveland Cavaliers,1,13.05,2,0,1,0,1,0,1.000,1.000,.000,8.3,0.0,4.1,0.0,0.0,7.8,3.4,204,117,-0.7
19,Kyrie Irving,Brooklyn Nets,Charlotte Hornets,0,33.14,28,4,6,1,0,4,.704,.684,.474,0.0,16.0,10.0,18.0,1.4,0.0,30.9,126,107,5.1
20,Nic Claxton,Brooklyn Nets,Charlotte Hornets,0,33.07,14,3,6,1,6,0,.799,.857,.000,4.4,13.4,10.0,11.1,1.5,15.8,12.4,169,99,10.3
21,Royce O'Neale,Brooklyn Nets,Charlotte Hornets,0,32.07,14,6,3,0,0,4,1.000,1.000,.857,0.0,8.3,5.2,22.1,0.0,0.0,10.2,196,114,11.1
22,Kevin Durant,Brooklyn Nets,Charlotte Hornets,0,29.48,23,4,5,0,0,1,.686,.633,.400,0.0,14.9,9.3,19.2,0.0,0.0,31.1,119,111,-0.8
23,Ben Simmons,Brooklyn Nets,Charlotte Hornets,0,19.14,2,2,3,0,0,0,.410,.500,.000,7.6,9.2,8.6,11.0,0.0,0.0,10.8,82,113,-10.2
24,T.J. Warren,Brooklyn Nets,Charlotte Hornets,0,31.28,10,1,7,0,0,0,.543,.429,.429,0.0,19.8,12.3,3.5,0.0,0.0,16.7,93,109,-7.6
25,Seth Curry,Brooklyn Nets,Charlotte Hornets,0,20.10,8,3,4,0,0,1,.474,.438,.375,0.0,17.6,10.9,17.5,0.0,0.0,24.3,88,110,-9.7
26,Yuta Watanabe,Brooklyn Nets,Charlotte Hornets,0,18.58,11,1,5,5,0,2,.698,.714,.714,0.0,23.4,14.5,6.7,12.7,0.0,22.0,118,78,16.0
27,Edmond Sumner,Brooklyn Nets,Charlotte Hornets,0,15.04,8,1,1,0,0,0,.800,.800,.200,0.0,5.9,3.7,9.0,0.0,0.0,18.7,127,115,-3.6
28,Day'Ron Sharpe,Brooklyn Nets,Charlotte Hornets,0,3.25,5,0,1,0,0,1,1.250,1.250,.500,0.0,26.0,16.1,0.0,0.0,0.0,27.4,250,106,33.5
29,Cam Thomas,Brooklyn Nets,Charlotte Hornets,0,3.25,0,1,1,0,0,0,.000,.000,.000,0.0,26.0,16.1,29.3,0.0,0.0,27.4,34,106,-22.4
30,LaMelo Ball,Charlotte Hornets,Brooklyn Nets,1,36.17,23,11,7,2,0,5,.542,.500,.737,0.0,28.1,10.6,50.6,2.6,0.0,28.4,107,121,5.6
31,P.J. Washington,Charlotte Hornets,Brooklyn Nets,1,32.45,12,2,3,1,1,1,.446,.423,.308,2.7,8.9,5.1,9.6,1.5,3.2,18.1,94,121,-4.1
32,Terry Rozier,Charlotte Hornets,Brooklyn Nets,1,31.44,16,2,5,0,0,1,.494,.393,.286,5.6,13.8,8.7,9.9,0.0,0.0,20.9,116,128,-2.6
33,Mason Plumlee,Charlotte Hornets,Brooklyn Nets,1,29.32,22,3,10,1,0,0,.698,.643,.000,15.0,24.6,18.7,20.9,1.6,0.0,21.8,155,123,10.2
34,Gordon Hayward,Charlotte Hornets,Brooklyn Nets,1,29.23,2,3,3,0,0,0,.143,.143,.571,0.0,14.9,5.6,13.5,0.0,0.0,13.9,37,127,-18.6
35,Jalen McDaniels,Charlotte Hornets,Brooklyn Nets,1,28.03,10,3,6,0,0,1,.592,.563,.625,6.3,20.7,11.8,16.5,0.0,0.0,12.3,138,127,-0.7
36,JT Thor,Charlotte Hornets,Brooklyn Nets,1,15.41,3,0,1,0,0,1,.375,.375,1.000,0.0,9.3,3.5,0.0,0.0,0.0,10.4,79,128,-8.7
37,Mark Williams,Charlotte Hornets,Brooklyn Nets,1,14.37,8,0,7,0,0,0,.508,.429,.000,18.2,39.8,26.4,0.0,0.0,0.0,33.3,76,126,-15.9
38,Théo Maledon,Charlotte Hornets,Brooklyn Nets,1,11.43,8,3,1,2,1,2,.450,.375,.625,0.0,12.4,4.7,41.2,8.2,8.9,31.0,112,100,16.5
39,Nick Richards,Charlotte Hornets,Brooklyn Nets,1,3.25,2,0,1,1,0,0,.694,1.000,.000,26.0,0.0,16.1,0.0,14.1,0.0,17.3,136,96,16.0
40,James Bouknight,Charlotte Hornets,Brooklyn Nets,1,3.25,0,1,1,0,0,0,.000,.000,1.000,0.0,42.6,16.1,37.0,0.0,0.0,12.0,52,127,-7.4
