,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Anthony Davis,Los Angeles Lakers,Golden State Warriors,0,43.50,30,5,23,0,4,0,.666,.579,.105,9.1,38.5,24.7,17.7,0.0,8.3,22.8,145,103,12.3
1,LeBron James,Los Angeles Lakers,Golden State Warriors,0,40.05,22,4,11,0,3,1,.427,.396,.333,5.0,20.0,12.9,14.9,0.0,6.8,31.6,87,113,-3.3
2,Austin Reaves,Los Angeles Lakers,Golden State Warriors,0,38.32,10,3,5,0,0,2,.556,.556,.556,5.2,6.9,6.1,9.8,0.0,0.0,9.9,133,123,-3.0
3,D'Angelo Russell,Los Angeles Lakers,Golden State Warriors,0,32.56,19,6,3,1,1,1,.489,.500,.263,0.0,8.1,4.3,29.3,1.5,2.7,26.4,107,117,1.6
4,Jarred Vanderbilt,Los Angeles Lakers,Golden State Warriors,0,25.47,8,2,6,2,2,1,.457,.357,.429,11.6,10.3,11.0,9.5,3.8,7.0,16.1,110,107,1.9
5,Dennis Schröder,Los Angeles Lakers,Golden State Warriors,0,31.12,19,3,2,1,0,0,.660,.500,.100,0.0,5.7,3.0,13.1,1.6,0.0,19.6,149,120,3.2
6,Troy Brown Jr.,Los Angeles Lakers,Golden State Warriors,0,12.10,3,0,0,0,0,1,.750,.750,.500,0.0,0.0,0.0,0.0,0.0,0.0,7.0,149,126,-3.3
7,Rui Hachimura,Los Angeles Lakers,Golden State Warriors,0,11.18,6,1,1,0,0,0,1.042,1.000,.000,8.8,0.0,4.2,12.3,0.0,0.0,14.6,157,126,5.9
8,Wenyen Gabriel,Los Angeles Lakers,Golden State Warriors,0,4.10,0,0,2,0,0,0,,,,24.0,21.3,22.6,0.0,0.0,0.0,0.0,215,116,-3.0
9,Stephen Curry,Golden State Warriors,Los Angeles Lakers,1,37.30,27,3,6,1,0,6,.552,.542,.542,0.0,16.0,7.5,12.7,1.3,0.0,32.3,92,119,-0.9
10,Klay Thompson,Golden State Warriors,Los Angeles Lakers,1,37.27,25,4,3,0,0,6,.483,.480,.640,0.0,8.0,3.8,16.3,0.0,0.0,28.4,107,124,0.2
11,Draymond Green,Golden State Warriors,Los Angeles Lakers,1,33.52,6,7,4,1,3,0,.333,.333,.111,2.6,8.9,5.6,25.6,1.4,6.3,10.9,112,116,1.2
12,Andrew Wiggins,Golden State Warriors,Los Angeles Lakers,1,33.44,15,0,6,0,0,1,.504,.464,.357,7.9,8.9,8.4,0.0,0.0,0.0,20.6,98,124,-8.1
13,Kevon Looney,Golden State Warriors,Los Angeles Lakers,1,29.29,10,5,23,0,0,0,.455,.455,.000,21.1,54.3,36.7,23.4,0.0,0.0,16.7,125,110,3.4
14,Jordan Poole,Golden State Warriors,Los Angeles Lakers,1,29.55,21,6,0,1,0,6,.680,.667,.733,0.0,0.0,0.0,30.3,1.6,0.0,21.2,148,123,10.7
