,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Domantas Sabonis,Sacramento Kings,Boston Celtics,0,33.12,18,6,10,0,0,0,.610,.538,.154,6.4,30.4,17.4,33.5,0.0,0.0,22.1,118,124,3.5
1,Kevin Huerter,Sacramento Kings,Boston Celtics,0,31.49,7,3,3,0,1,0,.309,.200,.600,0.0,11.9,5.5,13.7,0.0,3.3,17.3,69,123,-9.3
2,De'Aaron Fox,Sacramento Kings,Boston Celtics,0,30.31,20,2,4,0,0,3,.521,.441,.529,0.0,16.6,7.6,11.8,0.0,0.0,28.6,103,125,-0.9
3,Keegan Murray,Sacramento Kings,Boston Celtics,0,22.43,3,0,10,1,1,1,.188,.188,.750,14.1,38.9,25.5,0.0,2.1,4.6,16.3,57,114,-7.2
4,Harrison Barnes,Sacramento Kings,Boston Celtics,0,22.36,12,1,5,0,0,0,.558,.444,.000,14.2,11.2,12.8,7.7,0.0,0.0,23.3,109,125,-3.4
5,Malik Monk,Sacramento Kings,Boston Celtics,0,22.35,9,3,2,1,0,1,.362,.375,.500,0.0,11.2,5.1,23.2,2.1,0.0,24.5,80,120,-4.7
6,KZ Okpala,Sacramento Kings,Boston Celtics,0,20.43,7,1,4,1,1,1,.700,.700,.400,5.1,18.3,11.2,8.0,2.3,5.0,9.9,150,115,5.6
7,Davion Mitchell,Sacramento Kings,Boston Celtics,0,14.08,13,1,0,0,1,1,.945,.917,.167,0.0,0.0,0.0,17.9,0.0,7.4,23.0,157,120,16.5
8,Terence Davis,Sacramento Kings,Boston Celtics,0,13.56,3,1,3,0,0,1,.750,.750,1.000,0.0,27.2,12.5,10.6,0.0,0.0,11.8,74,124,-6.6
9,Chimezie Metu,Sacramento Kings,Boston Celtics,0,10.18,4,0,2,0,0,0,.694,.500,.000,10.4,12.3,11.2,0.0,0.0,0.0,19.5,89,125,-9.6
10,Trey Lyles,Sacramento Kings,Boston Celtics,0,8.29,6,0,2,0,0,1,1.087,1.500,1.000,12.6,14.9,13.6,0.0,0.0,0.0,23.1,114,125,4.6
11,Matthew Dellavedova,Sacramento Kings,Boston Celtics,0,4.30,2,2,0,0,0,0,.410,.500,.500,0.0,0.0,0.0,84.2,0.0,0.0,22.4,113,127,3.7
12,Richaun Holmes,Sacramento Kings,Boston Celtics,0,4.30,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,-6.0
