,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Corey Kispert,Washington Wizards,Brooklyn Nets,0,36.54,15,0,2,0,0,3,.845,.813,.625,0.0,6.1,3.3,0.0,0.0,0.0,10.1,164,129,-0.4
1,Monte Morris,Washington Wizards,Brooklyn Nets,0,33.19,18,8,5,2,0,2,.571,.571,.357,4.1,13.4,9.2,39.9,2.8,0.0,22.4,121,121,2.0
2,Kristaps Porziņģis,Washington Wizards,Brooklyn Nets,0,32.49,38,2,5,0,2,4,.739,.650,.250,4.2,13.6,9.4,12.8,0.0,5.5,39.4,125,123,5.2
3,Daniel Gafford,Washington Wizards,Brooklyn Nets,0,30.14,10,0,10,1,1,0,.601,.571,.000,9.1,29.5,20.4,0.0,1.5,3.0,13.0,117,118,-3.4
4,Kyle Kuzma,Washington Wizards,Brooklyn Nets,0,11.15,2,5,2,0,0,0,.145,.000,.167,0.0,19.8,10.9,54.7,0.0,0.0,25.7,74,126,-8.7
5,Deni Avdija,Washington Wizards,Brooklyn Nets,0,34.16,23,3,6,4,0,4,.596,.571,.643,4.0,16.3,10.8,13.7,5.4,0.0,27.4,110,114,3.1
6,Delon Wright,Washington Wizards,Brooklyn Nets,0,27.36,4,2,5,1,0,0,.400,.400,.400,5.0,16.2,11.1,9.8,1.7,0.0,7.6,110,123,-4.3
7,Kendrick Nunn,Washington Wizards,Brooklyn Nets,0,20.37,5,1,1,1,0,0,.470,.250,.250,0.0,5.4,3.0,6.3,2.3,0.0,19.0,60,124,-15.0
8,Jordan Goodwin,Washington Wizards,Brooklyn Nets,0,13.00,8,1,3,1,0,0,1.031,1.000,.000,0.0,25.8,14.2,13.2,3.6,0.0,12.6,216,116,12.7
9,Taj Gibson,Washington Wizards,Brooklyn Nets,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,-7.2
