,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Mikal Bridges,Phoenix Suns,Boston Celtics,0,38.14,25,3,2,0,0,0,.542,.450,.150,0.0,5.5,2.6,12.7,0.0,0.0,26.5,117,103,-0.6
1,Chris Paul,Phoenix Suns,Boston Celtics,0,35.02,15,8,6,1,1,1,.460,.433,.333,0.0,17.9,8.6,33.4,1.4,3.7,20.5,113,96,3.0
2,Deandre Ayton,Phoenix Suns,Boston Celtics,0,34.52,14,5,10,0,1,0,.521,.538,.000,5.5,23.9,14.3,21.9,0.0,3.7,20.7,98,98,0.8
3,Dario Šarić,Phoenix Suns,Boston Celtics,0,29.43,14,3,13,0,0,4,.538,.538,.538,9.7,35.1,21.9,14.7,0.0,0.0,20.7,112,100,4.3
4,Torrey Craig,Phoenix Suns,Boston Celtics,0,19.04,2,0,5,1,1,0,.333,.333,.333,10.1,16.4,13.1,0.0,2.6,6.8,9.2,77,91,-6.5
5,Ish Wainright,Phoenix Suns,Boston Celtics,0,31.10,9,0,6,1,2,3,.409,.409,.727,3.1,16.7,9.6,0.0,1.6,8.3,15.5,87,92,-0.8
6,Damion Lee,Phoenix Suns,Boston Celtics,0,26.43,11,4,4,2,0,3,.619,.563,.500,0.0,15.6,7.5,20.2,3.7,0.0,16.3,121,93,9.3
7,Saben Lee,Phoenix Suns,Boston Celtics,0,12.58,7,2,0,1,0,1,.875,.875,.250,0.0,0.0,0.0,24.8,3.8,0.0,20.3,107,95,4.1
8,Jock Landale,Phoenix Suns,Boston Celtics,0,12.14,9,3,7,0,1,0,.533,.500,.375,15.7,42.6,28.6,46.5,0.0,10.6,30.3,128,91,17.4
9,Jaylen Brown,Boston Celtics,Phoenix Suns,1,39.11,27,4,8,3,0,3,.541,.500,.571,0.0,19.6,10.2,27.3,3.8,0.0,32.2,101,103,7.5
10,Jayson Tatum,Boston Celtics,Phoenix Suns,1,37.53,20,5,6,0,0,3,.493,.300,.667,0.0,15.2,7.9,25.1,0.0,0.0,27.5,99,112,0.7
11,Derrick White,Boston Celtics,Phoenix Suns,1,34.59,19,1,5,0,0,2,.649,.583,.333,3.0,11.0,7.1,6.6,0.0,0.0,22.2,112,114,0.9
12,Al Horford,Boston Celtics,Phoenix Suns,1,30.50,3,1,9,0,0,1,.250,.250,1.000,6.8,21.8,14.6,5.7,0.0,0.0,12.1,58,110,-8.9
13,Robert Williams,Boston Celtics,Phoenix Suns,1,30.16,6,4,7,0,3,0,.750,.750,.000,0.0,22.2,11.6,26.2,0.0,7.6,9.3,110,104,4.3
14,Grant Williams,Boston Celtics,Phoenix Suns,1,21.54,0,1,3,1,0,0,.000,.000,.500,0.0,13.2,6.8,7.6,2.2,0.0,6.4,17,108,-8.1
15,Malcolm Brogdon,Boston Celtics,Phoenix Suns,1,21.42,12,1,4,1,0,0,.466,.417,.250,0.0,17.7,9.2,12.3,2.3,0.0,32.1,78,107,-4.1
16,Payton Pritchard,Boston Celtics,Phoenix Suns,1,12.04,3,1,0,0,0,1,.750,.750,1.000,0.0,0.0,0.0,15.9,0.0,0.0,7.8,146,117,1.5
17,Luke Kornet,Boston Celtics,Phoenix Suns,1,9.24,4,0,1,0,0,0,1.064,1.000,.000,0.0,10.2,5.3,0.0,0.0,0.0,14.3,133,114,-3.5
18,Sam Hauser,Boston Celtics,Phoenix Suns,1,1.03,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,117,-5.6
19,Justin Jackson,Boston Celtics,Phoenix Suns,1,0.44,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,117,-4.1
20,LaMelo Ball,Charlotte Hornets,Detroit Pistons,0,39.52,23,8,8,5,0,4,.456,.391,.565,2.6,20.6,10.9,30.5,5.7,0.0,29.2,96,105,1.5
21,P.J. Washington,Charlotte Hornets,Detroit Pistons,0,37.10,7,3,2,0,0,1,.233,.233,.467,2.7,3.1,2.9,10.7,0.0,0.0,16.7,64,123,-13.7
22,Terry Rozier,Charlotte Hornets,Detroit Pistons,0,35.10,23,1,6,2,0,2,.554,.526,.526,2.9,16.6,9.3,4.9,2.6,0.0,25.6,108,114,-0.5
23,Mason Plumlee,Charlotte Hornets,Detroit Pistons,0,31.23,13,5,4,1,0,0,.535,.333,.000,6.5,7.5,7.0,20.7,1.5,0.0,17.3,122,118,-1.7
24,Gordon Hayward,Charlotte Hornets,Detroit Pistons,0,26.01,12,2,4,1,0,1,.872,.917,.167,0.0,18.0,8.4,12.0,1.8,0.0,17.3,101,115,-2.8
25,Jalen McDaniels,Charlotte Hornets,Detroit Pistons,0,23.01,14,0,4,4,0,1,.841,.786,.286,0.0,20.3,9.5,0.0,7.9,0.0,14.9,168,101,12.4
26,Dennis Smith Jr.,Charlotte Hornets,Detroit Pistons,0,19.56,9,3,3,2,1,0,.699,.667,.000,0.0,17.6,8.2,23.8,4.6,4.5,19.6,99,106,2.0
27,Nick Richards,Charlotte Hornets,Detroit Pistons,0,15.16,7,0,6,0,1,0,.643,.600,.000,20.1,23.0,21.4,0.0,0.0,5.8,17.4,123,113,-7.8
28,JT Thor,Charlotte Hornets,Detroit Pistons,0,10.50,4,0,0,1,0,0,.667,.667,.333,0.0,0.0,0.0,0.0,4.2,0.0,11.4,128,114,0.4
29,Mark Williams,Charlotte Hornets,Detroit Pistons,0,1.21,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,124,-10.6
30,Bojan Bogdanović,Detroit Pistons,Charlotte Hornets,1,35.15,21,2,1,1,0,4,.706,.714,.500,0.0,2.9,1.5,8.2,1.3,0.0,21.8,108,110,-2.2
31,Jalen Duren,Detroit Pistons,Charlotte Hornets,1,32.55,13,2,13,1,1,0,.732,.750,.000,7.1,34.1,21.5,8.3,1.4,2.6,17.1,96,102,-2.0
32,Jaden Ivey,Detroit Pistons,Charlotte Hornets,1,29.22,24,7,3,0,1,4,.940,.909,.364,4.0,7.0,5.6,37.0,0.0,2.9,19.0,184,110,17.1
33,Isaiah Stewart,Detroit Pistons,Charlotte Hornets,1,28.13,8,6,16,1,0,0,.311,.250,.167,20.7,39.8,30.9,26.2,1.6,0.0,18.5,114,102,2.0
34,Alec Burks,Detroit Pistons,Charlotte Hornets,1,26.05,16,2,6,0,0,2,.563,.500,.583,0.0,23.5,12.5,10.6,0.0,0.0,23.7,118,109,-1.8
35,Saddiq Bey,Detroit Pistons,Charlotte Hornets,1,30.02,22,2,8,0,0,3,.619,.594,.500,11.7,17.0,14.5,10.2,0.0,0.0,25.4,131,110,1.7
36,Killian Hayes,Detroit Pistons,Charlotte Hornets,1,23.56,4,5,1,1,0,0,.333,.333,.167,0.0,4.3,2.3,25.1,1.9,0.0,15.3,76,109,-10.9
37,Hamidou Diallo,Detroit Pistons,Charlotte Hornets,1,20.04,7,1,1,2,0,0,.608,.750,.000,5.8,0.0,2.7,6.5,4.6,0.0,15.7,93,104,-2.7
38,Isaiah Livers,Detroit Pistons,Charlotte Hornets,1,14.08,3,0,2,1,1,1,.500,.500,1.000,0.0,14.5,7.7,0.0,3.2,6.1,23.0,33,100,-12.4
39,Gary Trent Jr.,Toronto Raptors,Houston Rockets,0,38.02,29,2,1,0,0,5,.865,.833,.600,0.0,3.5,1.5,8.9,0.0,0.0,20.2,166,122,6.5
40,Fred VanVleet,Toronto Raptors,Houston Rockets,0,37.28,32,4,5,1,0,5,.616,.568,.500,0.0,17.8,7.7,18.2,1.3,0.0,30.0,138,117,6.7
41,Scottie Barnes,Toronto Raptors,Houston Rockets,0,37.12,13,4,6,0,1,3,.547,.500,.636,11.0,7.2,9.3,14.4,0.0,2.2,15.0,131,119,-1.4
42,Pascal Siakam,Toronto Raptors,Houston Rockets,0,36.22,23,4,6,2,0,1,.539,.525,.150,5.6,14.7,9.5,19.0,2.7,0.0,28.9,108,114,-2.7
43,Precious Achiuwa,Toronto Raptors,Houston Rockets,0,29.22,9,2,8,1,1,0,.411,.286,.286,10.4,22.7,15.8,8.7,1.7,2.8,19.1,95,113,-9.8
44,Chris Boucher,Toronto Raptors,Houston Rockets,0,22.35,11,0,8,1,3,1,.500,.500,.364,13.6,29.5,20.5,0.0,2.2,10.8,23.0,106,104,-1.5
45,Christian Koloko,Toronto Raptors,Houston Rockets,0,16.34,0,2,7,2,2,0,,,,6.2,48.3,24.4,14.1,6.0,9.8,0.0,234,94,7.7
46,Malachi Flynn,Toronto Raptors,Houston Rockets,0,15.37,0,2,2,2,0,0,.000,.000,.667,0.0,17.1,7.4,15.0,6.3,0.0,8.3,46,107,-4.4
47,Juancho Hernangómez,Toronto Raptors,Houston Rockets,0,4.33,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0,122,-17.7
48,Dalano Banton,Toronto Raptors,Houston Rockets,0,2.15,0,1,0,0,0,0,,,,0.0,0.0,0.0,52.0,0.0,0.0,19.2,47,119,-31.3
49,Kenyon Martin Jr.,Houston Rockets,Toronto Raptors,1,34.35,20,3,6,0,1,1,.969,.944,.111,0.0,17.7,10.0,14.4,0.0,2.7,14.6,176,122,8.1
50,Eric Gordon,Houston Rockets,Toronto Raptors,1,33.54,28,5,3,1,0,2,.774,.733,.333,0.0,9.0,5.1,27.4,1.5,0.0,25.1,152,123,9.5
51,Alperen Şengün,Houston Rockets,Toronto Raptors,1,33.19,21,4,4,2,0,0,.687,.600,.000,8.0,6.1,6.9,18.4,3.0,0.0,23.2,134,120,4.1
52,Jabari Smith Jr.,Houston Rockets,Toronto Raptors,1,32.54,14,3,8,0,0,2,.625,.556,.333,4.1,21.7,14.1,12.8,0.0,0.0,19.3,107,122,-1.3
53,Daishen Nix,Houston Rockets,Toronto Raptors,1,32.48,7,5,5,0,0,1,.269,.269,.538,4.1,12.5,8.8,20.5,0.0,0.0,19.1,74,125,-12.3
54,Josh Christopher,Houston Rockets,Toronto Raptors,1,18.46,15,1,0,2,1,1,.938,.938,.125,0.0,0.0,0.0,11.6,5.3,5.0,21.4,153,114,17.1
55,Jae'Sean Tate,Houston Rockets,Toronto Raptors,1,16.47,3,0,2,0,0,0,.222,.200,.000,7.9,6.1,6.9,0.0,0.0,0.0,20.6,50,127,-20.5
56,Bruno Fernando,Houston Rockets,Toronto Raptors,1,14.23,1,1,6,0,2,0,.129,.000,.000,9.3,35.5,24.1,8.3,0.0,13.1,18.3,41,109,-15.5
57,Tari Eason,Houston Rockets,Toronto Raptors,1,13.22,2,0,4,0,0,0,.200,.200,.400,0.0,30.6,17.3,0.0,0.0,0.0,16.7,43,118,-17.1
58,Garrison Mathews,Houston Rockets,Toronto Raptors,1,7.05,0,0,2,0,0,0,.000,.000,1.000,0.0,28.8,16.3,0.0,0.0,0.0,18.9,0,120,-24.3
