,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Jayson Tatum,Boston Celtics,Atlanta Hawks,0,32.54,19,8,7,1,1,3,.458,.395,.526,3.9,15.4,10.9,29.7,1.5,2.1,31.2,108,100,0.6
1,Derrick White,Boston Celtics,Atlanta Hawks,0,31.12,16,10,5,0,1,2,.673,.636,.364,4.2,10.8,8.2,39.7,0.0,2.2,20.1,144,105,9.0
2,Grant Williams,Boston Celtics,Atlanta Hawks,0,27.50,18,1,1,0,0,4,.827,.800,.700,0.0,3.0,1.8,4.6,0.0,0.0,20.9,130,110,0.1
3,Al Horford,Boston Celtics,Atlanta Hawks,0,27.19,7,4,11,0,1,1,.583,.583,.500,14.2,24.7,20.6,16.4,0.0,2.5,13.2,125,99,0.4
4,Jaylen Brown,Boston Celtics,Atlanta Hawks,0,23.11,22,0,5,2,0,1,.615,.618,.353,0.0,18.2,11.0,0.0,4.2,0.0,40.6,95,95,-5.6
5,Sam Hauser,Boston Celtics,Atlanta Hawks,0,27.29,15,0,6,0,0,5,1.250,1.250,1.000,0.0,18.4,11.1,0.0,0.0,0.0,9.8,229,104,9.8
6,Luke Kornet,Boston Celtics,Atlanta Hawks,0,25.23,15,1,8,0,4,1,1.071,1.071,.143,5.1,23.2,16.1,5.4,0.0,11.0,14.2,181,94,12.5
7,Payton Pritchard,Boston Celtics,Atlanta Hawks,0,24.12,14,4,3,1,0,4,.875,.875,.750,0.0,10.4,6.3,20.8,2.0,0.0,16.8,156,103,10.2
8,Justin Jackson,Boston Celtics,Atlanta Hawks,0,10.02,0,0,1,0,1,0,.000,.000,1.000,0.0,8.4,5.1,0.0,0.0,6.9,4.5,0,103,-3.9
9,Blake Griffin,Boston Celtics,Atlanta Hawks,0,6.56,0,1,2,0,0,0,.000,.000,.000,0.0,24.3,14.7,14.4,0.0,0.0,6.5,68,101,-6.8
10,JD Davison,Boston Celtics,Atlanta Hawks,0,3.32,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,38.3,0,111,-48.1
11,De'Andre Hunter,Atlanta Hawks,Boston Celtics,1,34.28,13,0,4,0,0,2,.454,.385,.462,0.0,15.1,5.9,0.0,0.0,0.0,17.2,99,131,-7.1
12,Dejounte Murray,Atlanta Hawks,Boston Celtics,1,33.43,19,5,3,1,0,1,.559,.559,.176,0.0,11.5,4.5,24.4,1.4,0.0,24.6,102,128,-2.0
13,John Collins,Atlanta Hawks,Boston Celtics,1,31.59,12,0,3,0,3,0,.500,.500,.250,0.0,12.2,4.8,0.0,0.0,10.7,18.2,84,124,-5.9
14,Trae Young,Atlanta Hawks,Boston Celtics,1,30.42,27,9,5,1,0,2,.527,.478,.304,2.7,16.9,8.3,53.4,1.6,0.0,36.0,119,127,11.6
15,Clint Capela,Atlanta Hawks,Boston Celtics,1,18.25,7,0,8,0,0,0,.902,1.000,.000,9.1,42.3,22.2,0.0,0.0,0.0,8.7,185,128,1.9
16,AJ Griffin,Atlanta Hawks,Boston Celtics,1,20.51,6,1,3,1,0,0,.333,.333,.444,12.1,0.0,7.3,6.6,2.3,0.0,21.9,73,128,-10.5
17,Onyeka Okongwu,Atlanta Hawks,Boston Celtics,1,20.30,2,3,9,1,0,0,.333,.333,.000,20.5,25.3,22.4,17.7,2.4,0.0,8.1,113,124,-2.1
18,Aaron Holiday,Atlanta Hawks,Boston Celtics,1,10.38,2,0,2,0,0,0,.167,.167,.167,0.0,24.4,9.6,0.0,0.0,0.0,23.4,38,130,-23.6
19,Jalen Johnson,Atlanta Hawks,Boston Celtics,1,10.34,7,0,4,1,1,0,.295,.273,.364,15.9,24.6,19.3,0.0,4.6,10.8,46.6,73,111,-6.9
20,Justin Holiday,Atlanta Hawks,Boston Celtics,1,6.42,0,0,0,0,1,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,17.1,6.2,0,121,-10.0
21,Frank Kaminsky,Atlanta Hawks,Boston Celtics,1,5.22,3,1,1,0,0,1,1.500,1.500,1.000,0.0,24.2,9.5,27.1,0.0,0.0,7.7,280,130,18.1
22,Vit Krejci,Atlanta Hawks,Boston Celtics,1,5.22,3,0,0,0,0,1,1.500,1.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,7.7,300,133,9.9
23,Trent Forrest,Atlanta Hawks,Boston Celtics,1,5.22,0,2,0,0,0,0,,,,0.0,0.0,0.0,42.6,0.0,0.0,0.0,217,133,1.3
24,Tyrese Martin,Atlanta Hawks,Boston Celtics,1,5.22,0,0,3,0,0,0,.000,.000,1.000,15.7,48.3,28.5,0.0,0.0,0.0,7.7,59,127,-9.6
25,Tyrese Haliburton,Indiana Pacers,Charlotte Hornets,0,32.02,22,11,2,3,0,3,.712,.700,.533,0.0,7.3,3.8,54.0,4.5,0.0,25.7,134,113,9.8
26,Myles Turner,Indiana Pacers,Charlotte Hornets,0,31.00,20,3,10,1,3,1,.791,.750,.200,4.2,34.0,19.9,14.0,1.6,7.6,21.1,142,106,7.8
