,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Dillon Brooks,Memphis Grizzlies,Boston Celtics,0,35.58,11,3,2,1,0,3,.458,.458,.583,0.0,5.9,3.0,10.9,1.4,0.0,15.8,96,130,-3.3
1,Ja Morant,Memphis Grizzlies,Boston Celtics,0,33.55,25,7,6,0,0,0,.547,.500,.222,0.0,18.9,9.6,33.9,0.0,0.0,33.3,116,128,2.5
2,Desmond Bane,Memphis Grizzlies,Boston Celtics,0,33.50,18,7,6,1,2,3,.623,.607,.500,3.3,15.8,9.7,31.0,1.5,7.7,23.0,120,122,9.1
3,Xavier Tillman Sr.,Memphis Grizzlies,Boston Celtics,0,24.23,6,1,2,0,1,0,1.000,1.000,.000,4.6,4.4,4.5,5.5,0.0,5.3,5.8,207,132,0.4
4,Jaren Jackson Jr.,Memphis Grizzlies,Boston Celtics,0,20.24,15,3,7,1,0,2,.759,.778,.222,5.5,31.4,18.7,25.3,2.5,0.0,29.9,116,116,6.5
5,Santi Aldama,Memphis Grizzlies,Boston Celtics,0,27.30,9,1,7,1,2,2,.365,.273,.818,0.0,27.2,13.9,4.5,1.8,9.4,24.7,66,116,-6.8
6,Brandon Clarke,Memphis Grizzlies,Boston Celtics,0,23.26,14,0,2,0,0,0,.751,.875,.000,0.0,9.1,4.7,0.0,0.0,0.0,18.9,136,132,1.2
7,Luke Kennard,Memphis Grizzlies,Boston Celtics,0,21.36,4,1,2,0,0,1,.450,.375,.500,0.0,9.9,5.1,5.6,0.0,0.0,9.7,98,131,-7.3
8,Tyus Jones,Memphis Grizzlies,Boston Celtics,0,14.05,4,1,0,0,0,0,.500,.500,.500,0.0,0.0,0.0,9.7,0.0,0.0,13.5,104,136,-6.8
9,John Konchar,Memphis Grizzlies,Boston Celtics,0,4.53,3,0,0,0,0,1,1.500,1.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,9.7,300,136,11.3
10,Derrick White,Boston Celtics,Memphis Grizzlies,1,40.07,23,10,3,0,0,4,.528,.500,.450,2.7,5.6,4.1,40.7,0.0,0.0,27.1,120,119,1.5
11,Jayson Tatum,Boston Celtics,Memphis Grizzlies,1,37.59,16,3,7,2,2,1,.376,.219,.500,0.0,20.6,10.1,10.8,2.7,5.1,28.0,84,108,-6.9
12,Robert Williams,Boston Celtics,Memphis Grizzlies,1,32.27,10,3,16,1,0,0,.556,.556,.111,16.4,37.8,26.9,14.0,1.6,0.0,12.2,151,113,2.3
13,Sam Hauser,Boston Celtics,Memphis Grizzlies,1,31.25,20,0,0,1,0,6,.833,.833,.917,0.0,0.0,0.0,0.0,1.6,0.0,18.1,138,115,5.3
14,Al Horford,Boston Celtics,Memphis Grizzlies,1,30.06,16,5,9,0,1,4,.810,.778,.778,3.5,29.7,16.3,25.7,0.0,3.2,15.9,162,114,11.6
15,Grant Williams,Boston Celtics,Memphis Grizzlies,1,26.13,10,4,9,0,0,0,.525,.333,.500,12.2,25.5,18.7,20.7,0.0,0.0,17.6,134,117,-0.2
16,Payton Pritchard,Boston Celtics,Memphis Grizzlies,1,18.11,12,3,1,0,0,4,.857,.857,1.000,0.0,6.1,3.0,27.8,0.0,0.0,16.9,179,119,14.2
