,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Dejounte Murray,Atlanta Hawks,Boston Celtics,0,35.56,24,6,8,3,0,0,.448,.400,.240,4.5,18.6,10.4,32.5,4.0,0.0,31.2,101,109,7.0
1,Trae Young,Atlanta Hawks,Boston Celtics,0,34.45,16,8,3,2,0,1,.380,.306,.278,4.6,3.2,4.0,35.5,2.8,0.0,30.4,78,117,-3.8
2,De'Andre Hunter,Atlanta Hawks,Boston Celtics,0,29.37,11,0,3,2,0,1,.506,.450,.400,0.0,11.3,4.7,0.0,3.2,0.0,16.2,94,113,-4.1
3,John Collins,Atlanta Hawks,Boston Celtics,0,29.08,12,1,4,0,2,0,.761,.714,.143,2.7,11.5,6.4,5.5,0.0,6.0,12.3,136,117,1.4
4,Clint Capela,Atlanta Hawks,Boston Celtics,0,26.32,12,0,8,1,0,0,.750,.750,.000,0.0,33.7,14.1,0.0,1.8,0.0,12.2,145,110,4.3
5,Bogdan Bogdanović,Atlanta Hawks,Boston Celtics,0,27.40,9,4,4,2,2,2,.431,.400,.700,2.9,12.1,6.7,21.2,3.5,6.3,16.7,95,108,5.0
6,Saddiq Bey,Atlanta Hawks,Boston Celtics,0,23.51,6,3,4,2,0,1,.436,.417,.667,3.4,14.0,7.8,17.8,4.0,0.0,13.4,94,110,2.2
7,Onyeka Okongwu,Atlanta Hawks,Boston Celtics,0,19.07,3,0,5,0,0,0,.260,.000,.000,20.9,0.0,12.2,0.0,0.0,0.0,12.2,97,124,-12.9
8,Jalen Johnson,Atlanta Hawks,Boston Celtics,0,13.24,6,1,6,1,0,0,.300,.300,.200,11.9,33.3,20.9,13.1,3.6,0.0,33.2,69,105,-9.6
9,Jayson Tatum,Boston Celtics,Atlanta Hawks,1,39.58,25,2,11,0,0,3,.523,.500,.304,0.0,22.0,12.8,8.0,0.0,0.0,27.8,104,99,-1.6
10,Derrick White,Boston Celtics,Atlanta Hawks,1,38.30,24,7,5,0,2,4,.746,.692,.538,2.9,8.3,6.1,26.2,0.0,3.6,20.1,148,102,12.1
11,Al Horford,Boston Celtics,Atlanta Hawks,1,38.04,6,2,9,1,2,2,.750,.750,1.000,5.9,14.7,11.0,6.4,1.3,3.7,6.8,114,97,2.3
12,Jaylen Brown,Boston Celtics,Atlanta Hawks,1,37.01,29,3,12,1,0,2,.596,.565,.261,12.1,17.3,15.1,14.7,1.3,0.0,35.1,104,99,0.6
13,Marcus Smart,Boston Celtics,Atlanta Hawks,1,32.18,11,7,7,3,2,2,.463,.455,.364,6.9,12.4,10.1,28.9,4.5,4.3,18.4,110,91,8.7
14,Robert Williams,Boston Celtics,Atlanta Hawks,1,21.40,12,2,8,1,1,0,1.000,1.000,.000,10.3,22.2,17.2,15.4,2.2,3.2,15.8,146,92,11.5
15,Malcolm Brogdon,Boston Celtics,Atlanta Hawks,1,21.27,5,2,5,0,0,0,.322,.167,.500,5.2,14.9,10.9,11.3,0.0,0.0,15.5,96,102,-7.8
16,Sam Hauser,Boston Celtics,Atlanta Hawks,1,11.02,0,0,1,0,0,0,.000,.000,1.000,0.0,7.3,4.2,0.0,0.0,0.0,7.8,0,105,-15.5
17,Julius Randle,New York Knicks,Cleveland Cavaliers,0,33.33,19,4,10,2,0,3,.437,.425,.500,6.5,25.4,16.1,21.2,3.1,0.0,34.6,89,102,-0.7
18,RJ Barrett,New York Knicks,Cleveland Cavaliers,0,31.04,7,6,4,4,0,1,.272,.208,.417,0.0,13.7,6.9,27.3,6.8,0.0,19.4,87,98,3.4
19,Jalen Brunson,New York Knicks,Cleveland Cavaliers,0,29.30,27,2,2,2,0,1,.524,.479,.167,3.7,3.6,3.7,17.0,3.6,0.0,39.3,120,108,9.1
20,Quentin Grimes,New York Knicks,Cleveland Cavaliers,0,26.57,5,1,5,0,1,1,.512,.375,1.000,4.0,15.8,10.0,5.1,0.0,3.4,7.9,141,109,-1.0
21,Mitchell Robinson,New York Knicks,Cleveland Cavaliers,0,26.06,6,0,8,2,0,0,.600,.600,.000,20.9,12.3,16.5,0.0,4.0,0.0,8.3,154,104,2.8
22,Josh Hart,New York Knicks,Cleveland Cavaliers,0,32.53,17,2,10,1,0,1,.773,.773,.182,16.6,16.2,16.4,11.5,1.6,0.0,17.1,142,108,7.9
23,Immanuel Quickley,New York Knicks,Cleveland Cavaliers,0,23.36,3,2,3,0,0,0,.222,.000,.400,0.0,13.6,6.9,11.0,0.0,0.0,17.9,48,113,-15.0
24,Isaiah Hartenstein,New York Knicks,Cleveland Cavaliers,0,21.54,8,0,5,0,0,0,.840,.667,.000,10.0,14.6,12.3,0.0,0.0,0.0,9.4,191,112,1.9
25,Obi Toppin,New York Knicks,Cleveland Cavaliers,0,14.27,9,1,4,0,0,1,.922,.875,.500,7.5,22.1,14.9,12.3,0.0,0.0,17.6,158,110,12.9
26,Donovan Mitchell,Cleveland Cavaliers,New York Knicks,1,43.38,38,8,5,3,1,6,.582,.567,.533,2.4,10.0,6.2,42.7,3.6,1.9,35.9,122,109,18.9
27,Darius Garland,Cleveland Cavaliers,New York Knicks,1,43.13,17,1,0,4,1,2,.594,.615,.308,0.0,0.0,0.0,3.9,4.9,1.9,20.2,84,111,-1.0
28,Jarrett Allen,Cleveland Cavaliers,New York Knicks,1,42.52,14,4,14,0,0,0,.788,.750,.000,7.5,28.0,17.6,15.3,0.0,0.0,10.4,157,109,5.5
29,Evan Mobley,Cleveland Cavaliers,New York Knicks,1,37.42,8,2,11,1,0,0,.308,.308,.000,14.1,17.4,15.7,8.2,1.4,0.0,18.0,79,111,-6.6
30,Isaac Okoro,Cleveland Cavaliers,New York Knicks,1,22.41,6,2,3,0,0,0,.387,.167,.667,9.4,4.8,7.1,12.5,0.0,0.0,15.5,110,121,-4.6
31,Cedi Osman,Cleveland Cavaliers,New York Knicks,1,18.45,9,2,1,0,0,2,.922,1.000,.750,0.0,5.8,2.9,18.1,0.0,0.0,14.2,147,120,5.8
32,Caris LeVert,Cleveland Cavaliers,New York Knicks,1,18.11,3,1,1,0,0,0,.190,.143,.429,0.0,6.0,3.0,7.9,0.0,0.0,22.1,45,120,-18.0
