,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Spencer Dinwiddie,Brooklyn Nets,Atlanta Hawks,0,41.03,20,8,4,0,0,2,.563,.500,.438,0.0,10.6,5.6,26.9,0.0,0.0,23.4,108,135,-8.1
1,Mikal Bridges,Brooklyn Nets,Atlanta Hawks,0,37.54,24,3,5,2,2,2,.644,.563,.375,0.0,14.4,7.6,11.6,2.5,4.2,21.7,137,126,4.0
2,Cameron Johnson,Brooklyn Nets,Atlanta Hawks,0,36.18,27,1,3,2,1,3,.805,.767,.533,3.4,6.0,4.8,4.4,2.6,2.2,20.4,164,129,7.4
3,Dorian Finney-Smith,Brooklyn Nets,Atlanta Hawks,0,32.22,12,3,8,2,0,2,.600,.600,.600,7.6,20.2,14.3,12.5,2.9,0.0,13.6,138,126,2.5
4,Nic Claxton,Brooklyn Nets,Atlanta Hawks,0,29.59,8,1,11,4,3,0,.602,.500,.000,8.2,32.7,21.2,4.0,6.3,8.0,12.7,112,109,-0.1
5,Cam Thomas,Brooklyn Nets,Atlanta Hawks,0,29.17,22,3,2,2,0,1,.612,.464,.214,4.2,3.7,3.9,14.8,3.2,0.0,30.1,122,130,-0.6
6,Royce O'Neale,Brooklyn Nets,Atlanta Hawks,0,19.41,12,0,4,0,0,4,.857,.857,.857,0.0,22.2,11.8,0.0,0.0,0.0,15.7,160,131,1.3
7,Seth Curry,Brooklyn Nets,Atlanta Hawks,0,6.57,2,1,0,0,0,0,.500,.500,.000,0.0,0.0,0.0,19.1,0.0,0.0,12.7,120,138,-8.7
8,Joe Harris,Brooklyn Nets,Atlanta Hawks,0,6.29,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0,138,-37.1
9,Trae Young,Atlanta Hawks,Brooklyn Nets,1,33.48,34,8,3,2,0,1,.567,.481,.192,3.2,7.3,5.1,40.6,2.8,0.0,41.1,121,125,2.3
