,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Théo Maledon,Charlotte Hornets,Boston Celtics,0,39.29,11,8,4,3,0,1,.396,.346,.308,0.0,14.7,6.4,26.2,3.7,0.0,20.4,83,139,-8.5
1,Jalen McDaniels,Charlotte Hornets,Boston Celtics,0,29.59,24,2,1,0,0,4,.932,.917,.500,0.0,4.9,2.1,11.6,0.0,0.0,22.6,138,149,2.2
2,Mason Plumlee,Charlotte Hornets,Boston Celtics,0,27.18,4,5,4,0,0,0,.340,.400,.000,8.2,10.7,9.3,22.8,0.0,0.0,12.3,89,148,-9.6
3,Kelly Oubre Jr.,Charlotte Hornets,Boston Celtics,0,26.05,22,3,5,2,0,0,.597,.611,.222,8.6,16.7,12.1,25.4,3.8,0.0,35.0,107,138,-0.3
4,P.J. Washington,Charlotte Hornets,Boston Celtics,0,26.05,16,2,2,0,1,3,.743,.722,.556,4.3,5.6,4.8,11.2,0.0,4.5,22.5,117,147,-0.8
5,Bryce McGowens,Charlotte Hornets,Boston Celtics,0,24.28,10,6,2,0,1,2,.635,.571,.571,0.0,11.9,5.2,32.6,0.0,4.8,15.5,139,145,3.4
6,James Bouknight,Charlotte Hornets,Boston Celtics,0,23.59,2,1,6,2,0,0,.143,.143,.429,4.7,30.3,15.8,5.0,4.1,0.0,12.4,54,135,-11.0
7,Kai Jones,Charlotte Hornets,Boston Celtics,0,21.55,9,0,6,0,0,1,.409,.409,.273,20.4,13.3,17.3,0.0,0.0,0.0,21.4,105,148,-12.1
8,Nick Richards,Charlotte Hornets,Boston Celtics,0,20.42,7,1,7,0,0,0,.717,.750,.000,16.2,28.1,21.4,6.6,0.0,0.0,16.2,97,145,-11.6
9,Marcus Smart,Boston Celtics,Charlotte Hornets,1,30.37,22,15,2,2,0,6,1.000,1.000,.818,0.0,7.3,4.1,55.4,3.2,0.0,20.1,174,108,19.0
10,Jayson Tatum,Boston Celtics,Charlotte Hornets,1,29.50,35,3,3,2,1,4,.615,.607,.500,0.0,11.2,6.4,15.6,3.3,2.8,41.9,129,105,2.8
11,Derrick White,Boston Celtics,Charlotte Hornets,1,25.13,15,6,2,1,0,3,.845,.813,.500,5.8,4.4,5.0,25.1,1.9,0.0,17.2,171,112,8.8
12,Grant Williams,Boston Celtics,Charlotte Hornets,1,22.17,8,4,4,2,0,2,.800,.800,.400,6.5,15.0,11.3,17.8,4.4,0.0,13.8,134,103,4.7
13,Blake Griffin,Boston Celtics,Charlotte Hornets,1,21.35,9,0,4,0,0,1,.900,.900,.400,13.5,10.3,11.7,0.0,0.0,0.0,12.2,148,114,-6.0
14,Sam Hauser,Boston Celtics,Charlotte Hornets,1,27.20,11,2,3,1,2,3,.786,.786,.857,0.0,12.3,6.9,7.3,1.8,6.2,14.5,119,106,2.7
15,Malcolm Brogdon,Boston Celtics,Charlotte Hornets,1,22.30,21,6,5,0,0,3,1.017,1.056,.333,0.0,24.8,14.0,33.7,0.0,0.0,26.1,155,110,11.1
16,Luke Kornet,Boston Celtics,Charlotte Hornets,1,18.07,9,0,8,0,1,0,1.014,1.000,.000,8.0,43.1,27.9,0.0,0.0,4.6,10.8,212,101,1.8
17,Payton Pritchard,Boston Celtics,Charlotte Hornets,1,17.23,6,2,0,0,1,2,.333,.333,.889,0.0,0.0,0.0,11.2,0.0,4.8,25.3,80,115,-15.8
18,Justin Jackson,Boston Celtics,Charlotte Hornets,1,9.01,0,1,2,2,0,0,.000,.000,1.000,0.0,24.8,14.0,9.7,10.9,0.0,9.8,48,86,-0.8
19,Mfiondu Kabengele,Boston Celtics,Charlotte Hornets,1,8.18,2,0,4,0,0,0,.500,.500,.500,52.6,13.4,30.4,0.0,0.0,0.0,10.6,166,113,-7.5
20,Noah Vonleh,Boston Celtics,Charlotte Hornets,1,7.49,2,1,2,0,0,0,.333,.333,.333,18.6,14.3,16.2,12.6,0.0,0.0,16.9,116,112,-14.1
21,Bol Bol,Orlando Magic,Brooklyn Nets,0,39.13,24,2,6,1,2,3,.735,.767,.400,0.0,21.6,9.5,9.5,1.3,4.6,19.7,138,113,7.6
22,Paolo Banchero,Orlando Magic,Brooklyn Nets,0,38.45,24,5,4,2,0,1,.561,.559,.059,5.8,7.3,6.4,23.1,2.6,0.0,30.4,103,116,-1.0
23,Gary Harris,Orlando Magic,Brooklyn Nets,0,35.40,19,3,4,1,2,4,.764,.750,.500,3.1,11.9,7.0,14.1,1.4,5.1,19.3,126,114,7.0
24,Caleb Houstan,Orlando Magic,Brooklyn Nets,0,30.52,3,1,7,1,0,1,.375,.375,.750,3.6,27.4,14.1,4.3,1.6,0.0,5.8,103,115,-3.0
25,Franz Wagner,Orlando Magic,Brooklyn Nets,0,30.43,21,2,2,2,0,3,.606,.594,.375,7.3,0.0,4.1,12.3,3.3,0.0,30.9,104,116,-0.8
26,R.J. Hampton,Orlando Magic,Brooklyn Nets,0,20.43,2,4,2,1,0,0,.143,.143,.571,0.0,13.6,6.0,26.0,2.4,0.0,19.4,51,116,-12.5
27,Admiral Schofield,Orlando Magic,Brooklyn Nets,0,17.25,3,0,3,0,1,1,.750,.750,.500,6.4,16.2,10.7,0.0,0.0,5.2,7.7,104,117,-1.8
28,Kevon Harris,Orlando Magic,Brooklyn Nets,0,15.32,4,0,2,1,0,0,.316,.200,.400,7.2,9.1,8.0,0.0,3.2,0.0,23.9,59,114,-16.1
29,Moritz Wagner,Orlando Magic,Brooklyn Nets,0,11.07,2,1,5,0,0,0,.347,.000,1.000,10.0,50.8,28.0,11.4,0.0,0.0,11.5,111,115,-4.6
30,Kevin Durant,Brooklyn Nets,Orlando Magic,1,38.58,45,5,7,2,2,3,.873,.854,.208,3.6,17.2,11.2,29.9,2.6,5.0,37.9,141,102,19.2
31,Kyrie Irving,Brooklyn Nets,Orlando Magic,1,38.43,20,3,2,0,1,2,.588,.588,.294,0.0,5.8,3.2,11.3,0.0,2.5,25.2,100,112,-6.3
32,Nic Claxton,Brooklyn Nets,Orlando Magic,1,36.20,17,1,13,0,3,0,.697,.700,.000,19.4,24.6,22.3,3.8,0.0,8.1,16.9,144,104,2.6
33,Royce O'Neale,Brooklyn Nets,Orlando Magic,1,36.20,5,5,10,2,1,1,.357,.357,.714,3.9,27.7,17.2,16.0,2.8,2.7,11.5,90,101,0.5
34,Ben Simmons,Brooklyn Nets,Orlando Magic,1,11.24,0,3,4,0,0,0,.000,.000,.000,12.4,29.4,21.9,28.7,0.0,0.0,20.4,50,108,-17.2
35,Joe Harris,Brooklyn Nets,Orlando Magic,1,35.56,17,0,4,0,1,2,.644,.545,.727,0.0,12.4,6.9,0.0,0.0,2.7,17.1,138,111,0.8
36,Seth Curry,Brooklyn Nets,Orlando Magic,1,24.48,3,1,2,2,0,1,.375,.375,.750,0.0,9.0,5.0,4.6,4.1,0.0,9.4,73,105,-3.0
37,Cam Thomas,Brooklyn Nets,Orlando Magic,1,10.13,2,1,0,1,0,0,.333,.333,.333,0.0,0.0,0.0,12.0,4.9,0.0,13.7,90,104,-5.7
