,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Jaylen Brown,Boston Celtics,Brooklyn Nets,0,40.14,34,2,10,2,4,5,.684,.625,.450,5.7,18.7,12.8,10.3,2.5,8.2,28.3,146,92,18.7
1,Jayson Tatum,Boston Celtics,Brooklyn Nets,0,36.38,29,1,11,4,0,3,.670,.605,.316,6.2,23.1,15.5,6.0,5.5,0.0,38.3,94,89,2.1
2,Grant Williams,Boston Celtics,Brooklyn Nets,0,35.50,10,1,5,3,0,2,.714,.714,.571,3.2,10.5,7.2,4.5,4.2,0.0,10.2,128,96,3.3
3,Al Horford,Boston Celtics,Brooklyn Nets,0,33.19,3,2,6,1,3,1,.300,.300,.800,0.0,16.9,9.3,8.6,1.5,7.5,6.9,84,95,0.2
4,Derrick White,Boston Celtics,Brooklyn Nets,0,21.58,3,2,2,0,1,1,.214,.214,.714,0.0,8.6,4.7,13.3,0.0,3.8,20.9,43,104,-15.4
5,Malcolm Brogdon,Boston Celtics,Brooklyn Nets,0,32.09,13,8,8,1,0,2,.574,.500,.400,7.1,17.6,12.8,41.1,1.6,0.0,17.6,137,100,6.7
6,Sam Hauser,Boston Celtics,Brooklyn Nets,0,17.37,3,1,3,0,1,1,.500,.500,1.000,6.5,10.7,8.8,8.4,0.0,4.7,7.8,128,103,2.3
7,Payton Pritchard,Boston Celtics,Brooklyn Nets,0,16.16,6,1,2,0,0,0,.375,.375,.375,0.0,11.6,6.3,11.3,0.0,0.0,25.3,73,105,-12.7
8,Luke Kornet,Boston Celtics,Brooklyn Nets,0,2.32,2,0,0,0,0,0,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,36.2,94,110,-5.4
9,Justin Jackson,Boston Celtics,Brooklyn Nets,0,1.43,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,-15.5
10,Noah Vonleh,Boston Celtics,Brooklyn Nets,0,1.43,0,0,1,0,0,0,,,,0.0,54.8,30.1,0.0,0.0,0.0,0.0,0,91,0.6
11,Royce O'Neale,Brooklyn Nets,Boston Celtics,1,41.22,6,4,4,1,1,2,.250,.250,.667,0.0,11.1,5.0,14.7,1.2,2.7,15.1,59,111,-7.4
12,Kyrie Irving,Brooklyn Nets,Boston Celtics,1,40.01,18,5,8,0,1,1,.403,.357,.238,7.1,14.3,10.3,23.4,0.0,2.8,27.1,92,113,-1.3
13,Kevin Durant,Brooklyn Nets,Boston Celtics,1,39.45,31,5,7,2,2,1,.592,.563,.208,0.0,20.1,9.1,33.0,2.5,5.6,38.4,94,103,7.6
14,Nic Claxton,Brooklyn Nets,Boston Celtics,1,37.57,9,1,14,1,2,0,.589,.800,.000,12.4,27.1,19.0,4.4,1.3,5.9,10.1,119,104,1.3
15,Joe Harris,Brooklyn Nets,Boston Celtics,1,36.20,13,0,6,2,0,3,.650,.650,.500,2.6,15.7,8.5,0.0,2.8,0.0,13.5,117,107,1.5
16,T.J. Warren,Brooklyn Nets,Boston Celtics,1,17.53,4,1,2,0,1,0,.410,.250,.000,5.3,6.4,5.8,8.6,0.0,6.2,12.2,106,112,-0.3
17,Seth Curry,Brooklyn Nets,Boston Celtics,1,14.20,0,0,1,0,0,0,.000,.000,.000,0.0,8.0,3.6,0.0,0.0,0.0,3.1,0,116,-15.2
18,Cam Thomas,Brooklyn Nets,Boston Celtics,1,8.54,8,1,0,0,0,1,.524,.300,.400,0.0,0.0,0.0,18.9,0.0,0.0,38.3,121,118,8.2
19,Day'Ron Sharpe,Brooklyn Nets,Boston Celtics,1,1.43,3,0,3,0,0,1,1.500,1.500,1.000,54.8,100.0,90.2,0.0,0.0,0.0,26.0,257,85,75.7
20,Kessler Edwards,Brooklyn Nets,Boston Celtics,1,1.43,0,0,0,0,0,0,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,118,-27.9
21,Ja Morant,Memphis Grizzlies,Detroit Pistons,0,34.59,33,10,5,1,0,3,.622,.587,.304,3.2,13.1,8.1,51.7,1.4,0.0,35.6,125,114,8.3
22,Dillon Brooks,Memphis Grizzlies,Detroit Pistons,0,32.51,22,5,5,2,0,5,.516,.475,.500,3.4,13.9,8.6,22.3,2.9,0.0,26.5,124,110,3.9
23,John Konchar,Memphis Grizzlies,Detroit Pistons,0,31.39,11,0,5,4,0,1,.751,.750,.500,0.0,18.1,8.9,0.0,6.0,0.0,10.7,127,102,3.4
24,Jaren Jackson Jr.,Memphis Grizzlies,Detroit Pistons,0,29.49,22,0,3,0,1,2,.684,.615,.308,11.2,0.0,5.7,0.0,0.0,3.3,24.7,129,118,-0.7
25,Brandon Clarke,Memphis Grizzlies,Detroit Pistons,0,29.49,14,2,14,0,0,0,.651,.667,.000,15.0,38.3,26.5,9.7,0.0,0.0,17.4,124,112,-1.5
26,David Roddy,Memphis Grizzlies,Detroit Pistons,0,24.02,4,1,1,0,0,1,.340,.300,.600,0.0,4.8,2.3,4.9,0.0,0.0,11.7,71,119,-10.5
27,Tyus Jones,Memphis Grizzlies,Detroit Pistons,0,20.29,5,4,2,0,0,1,.357,.357,.571,0.0,11.2,5.5,24.5,0.0,0.0,17.9,81,118,-11.2
28,Xavier Tillman Sr.,Memphis Grizzlies,Detroit Pistons,0,18.11,6,1,4,2,2,1,.615,.625,.250,12.3,12.6,12.4,7.0,5.2,10.8,10.9,147,98,7.0
29,Santi Aldama,Memphis Grizzlies,Detroit Pistons,0,18.11,5,5,7,0,2,1,.500,.500,.600,6.1,37.7,21.7,35.0,0.0,10.8,13.4,123,104,7.1
30,Killian Hayes,Detroit Pistons,Memphis Grizzlies,1,29.21,13,6,2,1,2,3,.500,.500,.385,0.0,7.6,3.8,34.0,1.6,5.7,23.5,93,120,-2.4
31,Jaden Ivey,Detroit Pistons,Memphis Grizzlies,1,27.57,10,3,6,3,0,1,.430,.278,.556,0.0,24.0,12.1,15.3,5.1,0.0,24.2,75,111,-7.1
32,Isaiah Stewart,Detroit Pistons,Memphis Grizzlies,1,27.00,8,1,4,0,2,2,.571,.571,.714,0.0,16.5,8.4,5.6,0.0,6.2,11.2,115,121,-2.3
33,Bojan Bogdanović,Detroit Pistons,Memphis Grizzlies,1,24.02,18,1,1,1,0,2,.781,.625,.500,0.0,4.6,2.3,6.9,2.0,0.0,26.1,124,124,2.4
34,Marvin Bagley III,Detroit Pistons,Memphis Grizzlies,1,20.59,8,0,5,0,1,0,.444,.444,.111,5.4,21.3,13.5,0.0,0.0,4.0,18.5,93,121,-8.2
35,Saddiq Bey,Detroit Pistons,Memphis Grizzlies,1,33.00,24,7,6,0,0,1,.564,.469,.375,6.9,13.5,10.3,38.0,0.0,0.0,29.1,127,126,3.0
36,Cory Joseph,Detroit Pistons,Memphis Grizzlies,1,20.03,8,3,2,0,0,2,1.000,1.000,.750,0.0,11.1,5.6,24.1,0.0,0.0,10.8,152,127,1.4
37,Alec Burks,Detroit Pistons,Memphis Grizzlies,1,18.39,7,1,4,1,0,1,.438,.438,.500,6.1,18.0,12.1,8.8,2.5,0.0,20.8,86,119,-7.1
38,Jalen Duren,Detroit Pistons,Memphis Grizzlies,1,15.01,0,3,3,1,2,0,,,,15.2,7.4,11.3,25.9,3.2,11.2,2.9,136,113,4.1
39,Hamidou Diallo,Detroit Pistons,Memphis Grizzlies,1,12.00,10,1,1,0,0,0,.727,.667,.000,9.5,0.0,4.7,19.0,0.0,0.0,24.7,153,130,5.9
40,Kevin Knox,Detroit Pistons,Memphis Grizzlies,1,11.58,6,0,5,0,0,1,.615,.625,.500,9.6,37.3,23.6,0.0,0.0,0.0,17.6,127,119,-0.5
41,Bruce Brown,Denver Nuggets,New Orleans Pelicans,0,37.39,13,3,6,1,0,1,.722,.722,.333,0.0,19.1,9.7,11.5,1.3,0.0,15.0,98,123,-3.0
42,Nikola Jokić,Denver Nuggets,New Orleans Pelicans,0,37.17,32,9,16,2,1,1,.697,.711,.211,13.2,38.6,26.1,47.8,2.6,2.3,31.4,131,115,17.0
43,Aaron Gordon,Denver Nuggets,New Orleans Pelicans,0,37.02,19,0,8,0,0,1,.808,.750,.300,3.3,22.7,13.1,0.0,0.0,0.0,15.0,150,125,1.2
44,Jamal Murray,Denver Nuggets,New Orleans Pelicans,0,32.38,18,5,4,0,2,3,.480,.441,.471,0.0,14.7,7.4,22.9,0.0,5.3,28.9,95,121,-1.3
45,Kentavious Caldwell-Pope,Denver Nuggets,New Orleans Pelicans,0,30.31,6,1,1,1,0,0,.338,.250,.500,4.0,0.0,2.0,4.2,1.6,0.0,15.5,69,125,-10.0
46,Ish Smith,Denver Nuggets,New Orleans Pelicans,0,17.23,8,3,1,0,1,1,.581,.583,.333,0.0,6.9,3.5,25.3,0.0,5.0,27.2,81,122,-7.0
47,Vlatko Čančar,Denver Nuggets,New Orleans Pelicans,0,14.53,0,1,2,1,0,0,.000,.000,.750,8.3,8.1,8.2,7.9,3.2,0.0,11.7,36,119,-12.7
48,Davon Reed,Denver Nuggets,New Orleans Pelicans,0,12.48,3,0,1,0,0,1,.750,.750,.500,9.6,0.0,4.7,0.0,0.0,0.0,6.8,158,128,-0.2
49,DeAndre Jordan,Denver Nuggets,New Orleans Pelicans,0,8.40,5,0,2,0,0,0,.868,1.000,.000,14.2,13.8,14.0,0.0,0.0,0.0,19.4,122,126,-1.4
50,Bones Hyland,Denver Nuggets,New Orleans Pelicans,0,5.00,0,1,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,23.4,0.0,0.0,21.2,27,128,-20.0
51,Jack White,Denver Nuggets,New Orleans Pelicans,0,2.03,2,0,1,0,0,0,1.000,1.000,.000,0.0,58.5,29.6,0.0,0.0,0.0,21.2,200,121,18.3
52,Christian Braun,Denver Nuggets,New Orleans Pelicans,0,2.03,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,128,-5.1
53,Zeke Nnaji,Denver Nuggets,New Orleans Pelicans,0,2.03,0,1,1,0,1,0,.000,.000,1.000,0.0,58.5,29.6,57.1,0.0,42.6,21.2,57,83,19.6
54,Zion Williamson,New Orleans Pelicans,Denver Nuggets,1,35.55,25,4,6,1,1,0,.572,.529,.000,3.3,17.1,10.2,18.5,1.3,2.7,32.3,103,108,-0.1
55,CJ McCollum,New Orleans Pelicans,Denver Nuggets,1,33.49,7,6,3,0,0,0,.306,.273,.182,0.0,10.9,5.4,23.2,0.0,0.0,16.5,82,113,-9.0
56,Trey Murphy III,New Orleans Pelicans,Denver Nuggets,1,29.20,12,2,3,3,0,1,.644,.563,.375,0.0,12.6,6.2,9.5,4.9,0.0,14.3,135,102,3.9
57,Dyson Daniels,New Orleans Pelicans,Denver Nuggets,1,21.20,2,0,2,1,0,0,.333,.333,.000,0.0,11.5,5.7,0.0,2.3,0.0,6.3,66,109,-5.2
58,Jonas Valančiūnas,New Orleans Pelicans,Denver Nuggets,1,13.45,13,1,2,0,1,0,.689,.667,.222,0.0,17.9,8.8,17.4,0.0,7.0,34.1,116,106,0.4
59,Jose Alvarado,New Orleans Pelicans,Denver Nuggets,1,26.54,38,2,3,1,0,8,.861,.842,.579,0.0,13.7,6.8,18.2,1.8,0.0,36.9,160,109,24.9
60,Naji Marshall,New Orleans Pelicans,Denver Nuggets,1,23.57,3,6,3,2,1,1,.375,.375,.750,0.0,15.4,7.6,30.8,4.0,4.0,7.5,125,101,8.6
61,Larry Nance Jr.,New Orleans Pelicans,Denver Nuggets,1,20.29,4,0,3,1,1,0,.581,.667,.333,0.0,18.0,8.9,0.0,2.4,4.7,9.7,77,103,-6.0
62,Willy Hernangómez,New Orleans Pelicans,Denver Nuggets,1,19.47,12,3,8,1,1,0,.811,.667,.000,18.2,31.1,24.6,20.1,2.4,4.9,21.3,150,101,9.9
63,Devonte' Graham,New Orleans Pelicans,Denver Nuggets,1,13.45,5,5,3,0,0,1,.512,.375,1.000,17.5,9.0,13.3,46.5,0.0,0.0,19.2,130,113,4.9
