,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Spencer Dinwiddie,Brooklyn Nets,Philadelphia 76ers,0,41.15,12,6,4,1,0,1,.392,.393,.214,2.4,8.5,5.2,28.9,1.3,0.0,19.7,89,111,-4.4
1,Mikal Bridges,Brooklyn Nets,Philadelphia 76ers,0,41.07,21,7,5,1,0,2,.554,.467,.533,0.0,14.2,6.6,35.5,1.3,0.0,26.6,105,109,3.4
2,Cameron Johnson,Brooklyn Nets,Philadelphia 76ers,0,40.46,28,1,4,2,1,5,.704,.711,.579,2.5,8.6,5.3,6.9,2.6,2.6,25.5,119,106,11.2
3,Dorian Finney-Smith,Brooklyn Nets,Philadelphia 76ers,0,27.25,8,1,7,2,0,2,.444,.444,.667,3.6,25.6,13.8,7.1,3.9,0.0,20.0,73,98,-2.1
4,Nic Claxton,Brooklyn Nets,Philadelphia 76ers,0,20.55,0,2,6,0,0,0,.000,.000,.000,4.8,28.0,15.5,15.3,0.0,0.0,7.1,52,106,-10.4
5,Royce O'Neale,Brooklyn Nets,Philadelphia 76ers,0,35.30,6,3,6,2,0,2,.273,.273,.818,2.8,16.5,9.1,14.9,3.0,0.0,15.4,70,104,-5.2
6,Seth Curry,Brooklyn Nets,Philadelphia 76ers,0,20.14,9,4,0,0,0,1,.483,.438,.375,0.0,0.0,0.0,41.5,0.0,0.0,22.9,109,117,0.8
7,Joe Harris,Brooklyn Nets,Philadelphia 76ers,0,12.48,0,0,1,2,0,0,.000,.000,1.000,0.0,9.1,4.2,0.0,8.3,0.0,11.7,0,94,-9.7
8,Tyrese Maxey,Philadelphia 76ers,Brooklyn Nets,1,40.14,33,0,3,0,1,6,.678,.696,.565,0.0,7.5,4.0,0.0,0.0,3.1,27.4,138,100,11.0
9,James Harden,Philadelphia 76ers,Brooklyn Nets,1,38.29,8,7,5,4,0,2,.308,.308,.615,0.0,13.0,7.0,27.1,5.5,0.0,21.2,69,88,-3.9
10,Joel Embiid,Philadelphia 76ers,Brooklyn Nets,1,37.01,20,7,19,1,3,0,.689,.545,.091,6.3,45.9,27.7,32.2,1.4,10.2,27.5,104,84,9.9
11,Tobias Harris,Philadelphia 76ers,Brooklyn Nets,1,32.47,20,2,12,1,0,1,.653,.607,.214,17.9,21.4,19.7,12.1,1.6,0.0,21.2,152,95,10.5
12,P.J. Tucker,Philadelphia 76ers,Brooklyn Nets,1,22.10,0,3,8,0,0,0,.000,.000,.800,10.6,27.1,19.5,18.0,0.0,0.0,10.2,63,98,-4.6
13,Jalen McDaniels,Philadelphia 76ers,Brooklyn Nets,1,22.02,0,2,2,1,0,0,.000,.000,.333,0.0,9.1,4.9,12.1,2.4,0.0,8.2,33,96,-8.8
14,De'Anthony Melton,Philadelphia 76ers,Brooklyn Nets,1,21.17,9,0,2,1,2,2,.571,.571,.714,5.5,4.7,5.1,0.0,2.5,11.9,18.9,108,88,5.1
15,Georges Niang,Philadelphia 76ers,Brooklyn Nets,1,12.52,0,0,1,0,0,0,,,,0.0,7.8,4.2,0.0,0.0,0.0,7.0,0,101,-17.1
