,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Killian Hayes,Detroit Pistons,Charlotte Hornets,0,35.19,12,10,4,4,2,0,.407,.308,.154,0.0,15.1,6.4,37.2,5.4,4.8,19.0,102,107,4.4
1,Rodney McGruder,Detroit Pistons,Charlotte Hornets,0,30.22,4,1,3,1,0,1,.291,.250,.667,3.2,8.8,5.6,3.9,1.6,0.0,9.6,78,121,-8.7
2,Alec Burks,Detroit Pistons,Charlotte Hornets,0,30.15,17,2,4,1,0,1,.507,.433,.533,0.0,17.6,7.5,9.8,1.6,0.0,26.4,97,120,-5.4
3,James Wiseman,Detroit Pistons,Charlotte Hornets,0,26.38,23,0,7,0,0,1,.843,.864,.091,14.7,15.0,14.8,0.0,0.0,0.0,21.8,173,124,10.0
4,Isaiah Livers,Detroit Pistons,Charlotte Hornets,0,8.19,0,0,0,1,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,5.8,0.0,15.3,0,113,-16.2
5,Hamidou Diallo,Detroit Pistons,Charlotte Hornets,0,33.03,23,2,3,3,0,0,.652,.667,.067,3.0,8.1,5.1,10.6,4.3,0.0,24.0,127,115,3.8
6,Cory Joseph,Detroit Pistons,Charlotte Hornets,0,28.10,4,1,1,1,0,0,.254,.143,.286,0.0,4.7,2.0,4.2,1.7,0.0,14.9,48,121,-17.7
7,Marvin Bagley III,Detroit Pistons,Charlotte Hornets,0,24.28,21,1,12,0,0,0,.606,.625,.125,16.0,43.6,27.7,8.8,0.0,0.0,33.6,114,119,0.4
8,R.J. Hampton,Detroit Pistons,Charlotte Hornets,0,23.26,2,1,5,1,1,0,.167,.167,.500,0.0,28.4,12.0,5.1,2.0,3.6,12.7,38,114,-10.7
9,Terry Rozier,Charlotte Hornets,Detroit Pistons,1,37.56,22,3,3,1,0,3,.566,.553,.421,0.0,7.7,4.5,12.0,1.3,0.0,23.8,114,109,-2.7
10,Gordon Hayward,Charlotte Hornets,Detroit Pistons,1,35.35,19,6,5,2,0,0,.582,.533,.200,0.0,13.8,7.9,25.1,2.7,0.0,26.5,101,105,-2.6
11,Mark Williams,Charlotte Hornets,Detroit Pistons,1,29.43,15,3,11,0,1,0,.689,.700,.000,17.9,23.1,20.9,15.3,0.0,2.4,19.1,133,106,1.2
12,JT Thor,Charlotte Hornets,Detroit Pistons,1,22.13,7,0,0,1,0,1,.875,.875,.250,0.0,0.0,0.0,0.0,2.2,0.0,8.0,168,109,1.8
13,LaMelo Ball,Charlotte Hornets,Detroit Pistons,1,20.59,18,5,6,0,0,6,.953,1.000,.778,0.0,28.0,16.1,39.1,0.0,0.0,30.4,119,107,8.7
14,Dennis Smith Jr.,Charlotte Hornets,Detroit Pistons,1,32.10,7,7,3,1,0,0,.329,.125,.125,4.1,6.1,5.3,25.2,1.5,0.0,16.0,101,109,-6.4
15,Kelly Oubre Jr.,Charlotte Hornets,Detroit Pistons,1,27.34,18,0,5,2,0,3,.676,.625,.500,0.0,17.8,10.2,0.0,3.5,0.0,24.5,114,102,-0.7
16,Nick Richards,Charlotte Hornets,Detroit Pistons,1,18.17,9,0,9,0,1,0,.589,.400,.000,14.6,37.5,27.8,0.0,0.0,4.0,18.5,138,101,-1.2
17,Kai Jones,Charlotte Hornets,Detroit Pistons,1,10.38,2,0,3,1,1,0,1.000,1.000,.000,0.0,27.6,15.9,0.0,4.5,6.8,4.2,200,93,8.1
18,Bryce McGowens,Charlotte Hornets,Detroit Pistons,1,4.55,0,0,1,0,0,0,,,,0.0,19.9,11.5,0.0,0.0,0.0,0.0,0,108,-8.4
19,Franz Wagner,Orlando Magic,New Orleans Pelicans,0,36.28,11,3,5,2,1,3,.550,.550,.700,3.3,12.8,8.1,12.8,2.9,2.7,13.7,115,98,2.9
20,Paolo Banchero,Orlando Magic,New Orleans Pelicans,0,34.16,29,4,8,1,0,0,.635,.556,.167,3.5,23.9,13.8,25.5,1.5,0.0,33.0,129,100,10.0
21,Markelle Fultz,Orlando Magic,New Orleans Pelicans,0,29.53,14,5,5,2,0,1,.742,.722,.333,8.0,11.8,9.9,30.5,3.5,0.0,15.9,150,99,11.5
22,Gary Harris,Orlando Magic,New Orleans Pelicans,0,27.48,6,1,0,1,0,2,.600,.600,1.000,0.0,0.0,0.0,5.3,1.9,0.0,9.8,104,105,-1.4
23,Wendell Carter Jr.,Orlando Magic,New Orleans Pelicans,0,25.24,11,1,11,1,0,0,.564,.500,.500,14.2,36.9,25.7,6.6,2.1,0.0,24.7,92,96,-4.6
24,Cole Anthony,Orlando Magic,New Orleans Pelicans,0,26.39,2,2,3,1,0,0,.167,.167,.500,0.0,13.2,6.7,10.5,2.0,0.0,13.7,42,102,-13.6
25,Jalen Suggs,Orlando Magic,New Orleans Pelicans,0,23.12,9,3,5,0,0,1,.379,.318,.364,15.5,10.1,12.8,20.8,0.0,0.0,25.3,99,107,-6.4
26,Moritz Wagner,Orlando Magic,New Orleans Pelicans,0,22.36,14,2,3,0,0,2,.601,.556,.444,5.3,10.4,7.9,15.4,0.0,0.0,29.5,104,107,-0.7
27,Bol Bol,Orlando Magic,New Orleans Pelicans,0,13.44,5,0,3,1,0,0,.644,.667,.333,0.0,25.6,12.9,0.0,3.8,0.0,12.9,131,95,4.4
28,Brandon Ingram,New Orleans Pelicans,Orlando Magic,1,37.36,25,5,6,0,0,2,.555,.474,.368,3.1,16.0,9.5,26.8,0.0,0.0,31.6,108,114,0.2
29,CJ McCollum,New Orleans Pelicans,Orlando Magic,1,36.06,18,6,2,1,0,1,.477,.472,.444,6.5,0.0,3.3,34.1,1.4,0.0,28.2,96,116,-3.3
30,Herbert Jones,New Orleans Pelicans,Orlando Magic,1,32.39,10,2,6,1,1,1,.465,.389,.333,7.2,14.7,10.9,9.9,1.6,3.3,16.8,102,110,-1.2
31,Josh Richardson,New Orleans Pelicans,Orlando Magic,1,26.56,8,2,2,2,0,0,.820,.750,.250,0.0,8.9,4.4,12.4,3.9,0.0,10.2,139,108,0.5
32,Jonas Valančiūnas,New Orleans Pelicans,Orlando Magic,1,23.15,8,2,5,0,1,0,.694,.500,.000,0.0,25.8,12.7,13.8,0.0,4.6,17.5,98,109,-2.5
33,Jaxson Hayes,New Orleans Pelicans,Orlando Magic,1,24.45,6,0,5,2,0,0,.750,.750,.000,0.0,24.2,12.0,0.0,4.2,0.0,9.4,106,102,-1.6
34,Naji Marshall,New Orleans Pelicans,Orlando Magic,1,22.59,4,3,6,1,0,0,.667,.667,.333,5.1,26.1,15.5,21.0,2.3,0.0,10.1,98,106,0.3
35,Trey Murphy III,New Orleans Pelicans,Orlando Magic,1,20.38,7,3,3,1,0,1,.376,.313,.500,5.7,11.6,8.6,23.8,2.5,0.0,25.5,80,110,-4.5
36,Jose Alvarado,New Orleans Pelicans,Orlando Magic,1,15.06,7,0,3,1,0,1,.500,.500,.429,15.5,7.9,11.8,0.0,3.5,0.0,24.7,94,109,0.7
