,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Jamal Murray,Denver Nuggets,Chicago Bulls,0,32.10,23,2,2,2,0,2,.595,.556,.333,4.5,3.8,4.1,8.6,3.0,0.0,30.2,110,106,-3.2
1,Nikola Jokić,Denver Nuggets,Chicago Bulls,0,27.36,8,14,6,3,0,0,1.000,1.000,.000,0.0,26.8,14.5,59.3,5.3,0.0,9.9,172,97,21.3
2,Aaron Gordon,Denver Nuggets,Chicago Bulls,0,25.59,13,2,5,0,0,1,.752,.750,.167,0.0,23.7,12.8,9.1,0.0,0.0,16.9,137,109,-0.4
3,Kentavious Caldwell-Pope,Denver Nuggets,Chicago Bulls,0,24.53,10,2,3,2,0,0,.490,.375,.250,0.0,14.8,8.0,9.1,3.9,0.0,20.5,101,102,-4.9
4,Michael Porter Jr.,Denver Nuggets,Chicago Bulls,0,24.11,31,2,1,2,0,6,.895,.875,.563,0.0,5.1,2.8,15.2,4.0,0.0,32.7,167,103,21.6
5,Bruce Brown,Denver Nuggets,Chicago Bulls,0,31.30,12,6,11,0,1,1,.636,.611,.444,4.6,39.1,23.3,22.6,0.0,2.6,22.4,94,104,-4.0
6,Christian Braun,Denver Nuggets,Chicago Bulls,0,26.13,9,1,2,2,0,1,.654,.583,.333,0.0,9.4,5.1,4.3,3.7,0.0,12.0,135,103,1.1
7,Jeff Green,Denver Nuggets,Chicago Bulls,0,19.16,6,2,2,0,1,0,.600,.600,.200,7.5,6.4,6.9,12.3,0.0,4.2,16.6,100,108,-5.0
8,DeAndre Jordan,Denver Nuggets,Chicago Bulls,0,16.59,4,2,3,0,1,0,.820,1.000,.000,8.6,14.5,11.8,13.3,0.0,4.8,11.9,106,106,-1.0
9,Davon Reed,Denver Nuggets,Chicago Bulls,0,5.03,3,0,0,0,0,1,.500,.500,.333,0.0,0.0,0.0,0.0,0.0,0.0,27.1,93,113,-8.4
