,name,team,opp,hmcrt_adv,mp,pts,ast,trb,stl,blk,fg3,ts_pct,efg_pct,fg3a_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,usg_pct,off_rtg,def_rtg,bpm
0,Jayson Tatum,Boston Celtics,Charlotte Hornets,0,36.54,33,6,9,0,1,4,.565,.519,.519,7.8,18.6,12.7,24.9,0.0,2.1,35.6,127,115,7.6
1,Marcus Smart,Boston Celtics,Charlotte Hornets,0,35.38,13,12,2,2,0,3,.433,.433,.800,0.0,6.4,2.9,40.1,2.9,0.0,20.7,112,113,-1.6
2,Al Horford,Boston Celtics,Charlotte Hornets,0,32.48,16,6,7,2,0,4,.800,.800,.700,2.9,20.9,11.1,23.0,3.1,0.0,13.3,173,109,11.5
3,Robert Williams,Boston Celtics,Charlotte Hornets,0,27.31,6,3,12,2,1,0,.466,.500,.000,20.9,24.9,22.8,12.5,3.7,2.9,10.2,147,104,2.7
4,Derrick White,Boston Celtics,Charlotte Hornets,0,4.05,8,0,0,0,0,2,1.333,1.333,.667,0.0,0.0,0.0,0.0,0.0,0.0,42.6,129,121,40.9
5,Malcolm Brogdon,Boston Celtics,Charlotte Hornets,0,31.23,30,3,3,1,0,4,.800,.765,.353,0.0,10.9,5.0,15.2,1.6,0.0,26.0,163,115,13.0
6,Payton Pritchard,Boston Celtics,Charlotte Hornets,0,26.45,9,2,3,1,0,1,.409,.409,.545,7.2,4.3,5.9,9.0,1.9,0.0,19.5,96,116,-8.5
7,Grant Williams,Boston Celtics,Charlotte Hornets,0,22.46,3,3,4,0,0,1,.375,.375,.750,0.0,20.1,9.2,14.1,0.0,0.0,9.5,91,116,-8.0
8,Luke Kornet,Boston Celtics,Charlotte Hornets,0,11.11,2,0,4,0,2,0,1.000,1.000,.000,17.2,20.4,18.7,0.0,0.0,14.1,7.8,120,105,-2.7
9,Sam Hauser,Boston Celtics,Charlotte Hornets,0,5.22,2,0,1,0,0,0,.333,.333,.667,0.0,21.3,9.7,0.0,0.0,0.0,24.3,71,115,-20.6
10,Justin Jackson,Boston Celtics,Charlotte Hornets,0,3.53,0,0,0,0,0,0,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0,121,-25.6
