,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit
2,2,T.Young o8.5 Ast,Atlanta Hawks,VegasRefund,-110,1.1,2.1,0,T.Young,Boston Celtics,1,1.0
