Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,D.Lillard u26.5 Pts,SBK5065,-120,0.5,D.Lillard,Milwaukee Bucks,Chicago Bulls,0,0.9166666666666669,0.4166666666666667,0.375,0,0.2,0,0.2,0
1,D.Lillard u26.5 Pts,PropBomb,-125,1.0,D.Lillard,Milwaukee Bucks,Chicago Bulls,0,1.8,0.8,0.375,0,0.2,0,0.2,0
7,D.Sharpe u6.5 Pts,SBK5065,-130,0.65,D.Sharpe,Brooklyn Nets,Charlotte Hornets,1,1.15,0.4999999999999999,0.6470588235294118,1,0.8,1,0.6,1
8,B.Miller o14.5 Pts,PropBomb,-125,1.25,B.Miller,Charlotte Hornets,Brooklyn Nets,0,2.25,1.0,0.4,0,0.8,1,0.4,0
9,B.Miller o14.5 Pts,JoeDellera,-110,0.5,B.Miller,Charlotte Hornets,Brooklyn Nets,0,0.9545454545454546,0.4545454545454546,0.4,0,0.8,1,0.4,0
10,B.Miller o14.5 Pts,SBK5065,-110,0.75,B.Miller,Charlotte Hornets,Brooklyn Nets,0,1.431818181818182,0.6818181818181819,0.4,0,0.8,1,0.4,0
16,J.Randle o21.5 Pts,SportsBookBreakers,-115,1.04,J.Randle,New York Knicks,Detroit Pistons,1,1.9443478260869564,0.9043478260869564,0.4705882352941176,0,0.4,0,0.7,1
3,K.Middleton o3.5 Ast,kylemurray03,-115,1.0,K.Middleton,Milwaukee Bucks,Chicago Bulls,0,1.869565217391304,0.8695652173913042,0.7142857142857143,1,0.6,1,0.7,1
5,T.Haliburton o10.5 Ast,kylemurray03,-135,1.0,T.Haliburton,Indiana Pacers,Miami Heat,0,1.7407407407407407,0.7407407407407407,0.6666666666666666,1,0.4,0,0.5,0
11,S.Curry o4.5 Ast,JoeDellera,-139,0.72,S.Curry,Golden State Warriors,Los Angeles Clippers,1,1.2379856115107912,0.5179856115107913,0.375,0,0.6,1,0.3,0
12,S.Curry o5.5 Ast,JoeDellera,135,0.41,S.Curry,Golden State Warriors,Los Angeles Clippers,1,0.9635,0.5535000000000001,0.3125,0,0.6,1,0.3,0
15,J.Duren o1.5 Ast,SBK5065,-135,0.5,J.Duren,Detroit Pistons,New York Knicks,0,0.8703703703703703,0.3703703703703703,0.7272727272727273,1,0.8,1,0.7,1
4,N.Reid u5.5 Rebs,SBK5065,-115,0.87,N.Reid,Minnesota Timberwolves,Utah Jazz,1,1.6265217391304347,0.7565217391304347,0.7647058823529411,1,0.6,1,0.7,1
10,M.Williams o9.5 Rebs,kylemurray03,-110,0.91,M.Williams,Charlotte Hornets,Brooklyn Nets,0,1.7372727272727273,0.8272727272727273,0.4375,0,0.6,1,0.5,0
12,S.Curry o4.5 Rebs,kylemurray03,-113,0.88,S.Curry,Golden State Warriors,Los Angeles Clippers,1,1.6587610619469026,0.7787610619469026,0.625,1,0.6,1,0.5,0
19,J.Grant o23.5 Pts+Ast,kylemurray03,-115,1.0,J.Grant,Portland Trail Blazers,Cleveland Cavaliers,0,1.869565217391304,0.8695652173913042,0.6470588235294118,1,0.8,1,0.8,1
2,M.Beasley o14.5 Pts+Rebs,SBK5065,-104,0.77,M.Beasley,Milwaukee Bucks,Chicago Bulls,0,1.5103846153846154,0.7403846153846154,0.5555555555555556,1,0.8,1,0.6,1
17,C.Holmgren o25.5 Pts+Rebs,the_degenerates,-110,1.1,C.Holmgren,Oklahoma City Thunder,Los Angeles Lakers,1,2.1,1.0,0.4117647058823529,0,0.6,1,0.3,0
18,M.Strus o20.5 Pts+Rebs+Ast,the_degenerates,-120,1.2,M.Strus,Cleveland Cavaliers,Portland Trail Blazers,1,2.2,1.0000000000000002,0.6666666666666666,1,0.6,1,0.8,1
