,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,0,0,0,0,F.VanVleet u20.5 Pts,PropBomb,-120,1.2,2.2,0.0,Toronto Raptors,F.VanVleet,Philadelphia 76ers,0.0,1.0000000000000002,0.6285714285714286,1,0.8,1,0.7,1,Y
1,1,5,5,5,5,L.Markkanen o6.5 Rebs,SBK5065,-130,0.65,1.15,-7.1708,Utah Jazz,L.Markkanen,Cleveland Cavaliers,0.0,0.4999999999999999,0.6428571428571429,1,0.8,1,0.8,1,N
2,2,6,6,6,6,T.Young u2.5 3pt M,JoeDellera,112,0.75,1.59,2.9694,Atlanta Hawks,T.Young,Orlando Magic,1.0,0.8400000000000001,0.6842105263157895,1,0.6,1,0.4,0,N
3,3,11,11,11,11,T.Jones o13.5 Pts,SBK5065,-110,0.55,1.05,-7.1708,San Antonio Spurs,T.Jones,Houston Rockets,0.0,0.5,0.5116279069767442,1,1.0,1,0.8,1,N
4,4,12,12,12,12,C.McCollum o18.5 Pts,SBK5065,-120,0.6,1.1,-7.1708,New Orleans Pelicans,C.McCollum,Milwaukee Bucks,1.0,0.5000000000000001,0.6052631578947368,1,1.0,1,0.9,1,Y
5,5,14,14,14,15,T.Bryant u16.5 Pts,JoeDellera,-105,0.3,0.5857142857142856,2.9694,Los Angeles Lakers,T.Bryant,Phoenix Suns,0.0,0.2857142857142856,0.6551724137931034,1,0.4,0,0.3,0,Y
6,6,15,15,15,17,D.Sabonis o12.5 Rebs,JoeDellera,-130,1.0,1.7692307692307692,2.9694,Sacramento Kings,D.Sabonis,Charlotte Hornets,1.0,0.7692307692307692,0.4878048780487805,0,0.6,1,0.6,1,Y
7,7,17,17,17,19,K.Murray o1.5 3pt M,PropBetGuy,-143,1.0,1.6993006993006992,0.0,Sacramento Kings,K.Murray,Charlotte Hornets,1.0,0.6993006993006992,0.625,1,0.8,1,0.7,1,Y
8,8,19,19,19,21,D.Sabonis u20.5 Pts,SBK5065,-115,0.58,1.0843478260869563,0.0,Sacramento Kings,D.Sabonis,Charlotte Hornets,1.0,0.5043478260869564,0.6097560975609756,1,0.6,1,0.5,0,N
