,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,1,1,1,1,L.James o33.5 Pts+Rebs,JoeDellera,-130,0.4,0.7076923076923077,-1.3432999999999975,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.3076923076923077,0.7272727272727273,1,0.8,1,0.9,1,Y
1,1,3,3,3,3,L.James o13.5 Rebs+Ast,GreenDotDaily,-120,1.0,1.8333333333333333,0.0,Los Angeles Lakers,L.James,Cleveland Cavaliers,0,0.8333333333333333,0.6666666666666666,1,1.0,1,0.7,1,Y
2,2,7,7,7,7,K.Hayes o5.5 Ast,JoeDellera,-110,0.5,0.9545454545454546,0.0,Detroit Pistons,K.Hayes,Miami Heat,0,0.4545454545454546,0.5227272727272727,1,1.0,1,0.8,1,Y
3,3,10,10,10,10,S.Dinwiddie o15.5 Pts,daletanhardt,-110,1.5,2.863636363636364,0.0,Dallas Mavericks,S.Dinwiddie,Denver Nuggets,0,1.3636363636363642,0.4772727272727273,0,0.8,1,0.5,0,N
