,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,B.Hield u23.5 Pts+Rebs+Ast,Indiana Pacers,SBK5065,-125,0.63,1.134,0,B.Hield,Detroit Pistons,1,0.5040000000000001,0.4743589743589743,0,0.8,1,0.7,1,N
1,1,B.Hield u23.5 Pts+Rebs+Ast,Indiana Pacers,PropBomb,-125,1.25,2.25,0,B.Hield,Detroit Pistons,1,1.0,0.4743589743589743,0,0.8,1,0.7,1,N
2,5,D.Gafford u7.5 Rebs,Washington Wizards,The_Oddsmaker,110,1.0,2.1,0,D.Gafford,Miami Heat,1,1.1,0.7402597402597403,1,0.4,0,0.7,1,N
3,7,S.Mykhailiuk o4.5 Ast,Charlotte Hornets,JoeMetz,125,0.94,2.115,0,S.Mykhailiuk,Houston Rockets,1,1.1749999999999998,0.2352941176470588,0,0.8,1,0.4,0,Y
4,8,T.Young o9.5 Ast,Atlanta Hawks,JoeMetz,-110,1.1,2.1,0,T.Young,Philadelphia 76ers,1,1.0,0.5555555555555556,1,0.8,1,0.6,1,Y
5,9,D.White u21.5 Pts+Rebs+Ast,Boston Celtics,SBK5065,-115,0.58,1.0843478260869563,0,D.White,Toronto Raptors,1,0.5043478260869564,0.6375,1,0.6,1,0.5,0,N
6,11,K.Thompson o4.5 3pt M,Golden State Warriors,JoeMetz,105,1.0,2.05,0,K.Thompson,Sacramento Kings,0,1.0499999999999998,0.4029850746268656,0,1.0,1,0.6,1,Y
