,Unnamed: 0,Unnamed: 0.1,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,0,F.VanVleet u29.5 Pts+Rebs+Ast,Toronto Raptors,PropBetGuy,-110,1.1,2.1,-1.6900000000000013,F.VanVleet,Washington Wizards,0,1.0,0.5098039215686274,1,0.8,1,0.6,1,Y
1,2,2,K.Kuzma o2.5 3pt M,Washington Wizards,GDAWG5000,100,0.5,1.0,2.3977,K.Kuzma,Toronto Raptors,1,0.5,0.4464285714285714,0,0.6,1,0.4,0,Y
2,8,8,K.Leonard o2.5 3pt M,Los Angeles Clippers,GDAWG5000,132,0.5,1.16,2.3977,K.Leonard,Golden State Warriors,0,0.6600000000000001,0.3243243243243243,0,0.8,1,0.6,1,N
3,9,9,K.Leonard o3.5 Ast,Los Angeles Clippers,JoeDellera,-132,0.55,0.9666666666666668,-8.5468,K.Leonard,Golden State Warriors,0,0.4166666666666667,0.6486486486486487,1,0.8,1,0.8,1,N
