,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,1,1,2,S.Dinwiddie o8.5 Ast,SBK5065,-120,0.6,1.1,0,Brooklyn Nets,S.Dinwiddie,Sacramento Kings,1.0,0.5000000000000001,0.2857142857142857,0,0.6,1,0.4,0,N
1,2,2,3,S.Dinwiddie o8.5 Ast,JoeDellera,-119,0.75,1.380252100840336,0,Brooklyn Nets,S.Dinwiddie,Sacramento Kings,1.0,0.6302521008403359,0.2857142857142857,0,0.6,1,0.4,0,N
2,3,3,4,S.Dinwiddie o8.5 Ast,PropBomb,-119,1.19,2.19,0,Brooklyn Nets,S.Dinwiddie,Sacramento Kings,1.0,1.0,0.2857142857142857,0,0.6,1,0.4,0,N
3,4,4,5,O.Anunoby u16.5 Pts,MrTuttle05,-125,1.25,2.25,0,Toronto Raptors,O.Anunoby,Oklahoma City Thunder,1.0,1.0,0.5636363636363636,1,0.4,0,0.5,0,N
4,7,7,8,N.Jokic o21.5 Pts,JoeDellera,-110,0.68,1.2981818181818183,0,Denver Nuggets,N.Jokic,Detroit Pistons,0.0,0.6181818181818183,0.6065573770491803,1,0.6,1,0.5,0,Y
