,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,T.Maxey u21.5 Pts+Rebs+Ast,Philadelphia 76ers,PropBetGuy,-115,1.15,2.1499999999999995,-8.120000000000001,T.Maxey,Miami Heat,1,0.9999999999999996,0.325,0,0.6,1,0.6,1,N
1,5,P.Tucker o1.5 3pt M,Philadelphia 76ers,GDAWG5000,360,0.25,1.15,0.0,P.Tucker,Miami Heat,1,0.8999999999999999,0.1929824561403508,0,0.6,1,0.5,0,Y
2,7,T.Rozier u30.5 Pts+Rebs+Ast,Charlotte Hornets,PropBetGuy,-113,1.13,2.13,-8.120000000000001,T.Rozier,Detroit Pistons,1,1.0,0.4705882352941176,0,0.6,1,0.5,0,Y
3,10,J.Hart o13.5 Pts+Rebs,New York Knicks,charliedisturco,-120,0.6,1.1,2.285,J.Hart,Boston Celtics,1,0.5000000000000001,0.8,1,0.8,1,0.8,1,Y
4,13,P.Banchero u19.5 Pts,Orlando Magic,JoeMetz,-125,1.25,2.25,2.891,P.Banchero,New Orleans Pelicans,0,1.0,0.4629629629629629,0,0.8,1,0.8,1,N
