,Unnamed: 0,Unnamed: 0.1,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,4,4,T.Jones o23.5 Pts+Ast,Memphis Grizzlies,PropBetGuy,-125,1.88,3.384,2.7002,T.Jones,Dallas Mavericks,1,1.504,0.123076923076923,0,0.4,0,0.2,0,N
1,6,6,T.Jones o23.5 Pts+Ast,Memphis Grizzlies,JoeDellera,-120,1.1,2.016666666666667,0.0,T.Jones,Dallas Mavericks,1,0.916666666666667,0.123076923076923,0,0.4,0,0.2,0,N
2,7,7,T.Jones o24.5 Pts+Ast,Memphis Grizzlies,JoeMetz,-104,1.04,2.04,-7.975,T.Jones,Dallas Mavericks,1,1.0,0.123076923076923,0,0.4,0,0.2,0,N
3,8,8,J.Green u23.5 Pts,Houston Rockets,PropBomb,-125,1.25,2.25,12.643399999999998,J.Green,Chicago Bulls,1,1.0,0.6,1,0.4,0,0.5,0,Y
4,10,10,J.Giddey o30.5 Pts+Rebs+Ast,Oklahoma City Thunder,PropBomb,-127,1.27,2.27,12.643399999999998,J.Giddey,New Orleans Pelicans,0,1.0,0.4918032786885246,0,0.8,1,0.5,0,N
