,Unnamed: 0,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,K.Love u5.5 Rebs,Miami Heat,PropBomb,-129,1.29,2.29,0,K.Love,Boston Celtics,0,1.0,0.5333333333333333,1,0.6,1,0.6,1,Y
1,1,B.Adebayo o30.5 Pts+Rebs+Ast,Miami Heat,charliedisturco,-100,1.0,2.0,0,B.Adebayo,Boston Celtics,0,1.0,0.6142857142857143,1,0.6,1,0.3,0,Y
2,2,D.White o8.5 Pts,Boston Celtics,MikeRandle,-110,1.25,2.3863636363636367,0,D.White,Miami Heat,1,1.136363636363637,0.6666666666666666,1,1.0,1,1.0,1,Y
