,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,0,0,0,0,K.Leonard o4.5 Rebs,SBK5065,-125,0.63,1.134,6.9481,Los Angeles Clippers,K.Leonard,Washington Wizards,0,0.5039999999999999,0.8095238095238095,1,0.8,1,0.8,1,Y
1,1,1,1,1,1,K.Porzingis u3.5 Ast,SBK5065,-145,0.73,1.233448275862069,6.9481,Washington Wizards,K.Porzingis,Los Angeles Clippers,1,0.5034482758620691,0.7894736842105263,1,0.8,1,0.8,1,N
2,2,2,2,2,2,D.Garland u10.5 Ast,SBK5065,-135,1.0,1.7407407407407407,0.0,Cleveland Cavaliers,D.Garland,Oklahoma City Thunder,1,0.7407407407407407,0.8571428571428571,1,1.0,1,1.0,1,Y
3,3,8,8,8,8,J.Tatum o37.5 Pts+Rebs,PropBetGuy,-125,1.25,2.25,0.0,Boston Celtics,J.Tatum,Golden State Warriors,0,1.0,0.6428571428571429,1,0.8,1,0.7,1,N
4,4,9,9,9,9,N.Jokic o19.5 Rebs+Ast,JoeDellera,-118,0.4,0.7389830508474576,0.0,Denver Nuggets,N.Jokic,Utah Jazz,1,0.3389830508474576,0.5384615384615384,1,0.8,1,0.7,1,Y
5,5,10,10,10,10,K.Olynyk u4.5 Ast,SBK5065,-127,0.64,1.1439370078740156,0.0,Utah Jazz,K.Olynyk,Denver Nuggets,0,0.5039370078740156,0.8205128205128205,1,0.6,1,0.8,1,Y
