,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,2,2,2,2,B.Portis o8.5 Rebs,PropBetGuy,-115,1.15,2.1499999999999995,0,Milwaukee Bucks,B.Portis,New York Knicks,0,0.9999999999999996,0.6976744186046512,1,0.4,0,0.7,1,N
1,1,3,3,3,3,J.Randle u26.5 Pts,PropBetGuy,-110,1.0,1.9090909090909087,0,New York Knicks,J.Randle,Milwaukee Bucks,1,0.9090909090909088,0.6136363636363636,1,0.6,1,0.4,0,Y
2,2,8,8,8,8,N.Marshall o23.5 Pts+Rebs+Ast,PropBetGuy,-108,1.0,1.925925925925926,0,New Orleans Pelicans,N.Marshall,Washington Wizards,0,0.925925925925926,0.2682926829268293,0,1.0,1,0.6,1,Y
3,3,9,9,9,9,J.Valanciunas o16.5 Pts,PropBomb,-114,1.0,1.8771929824561404,0,New Orleans Pelicans,J.Valanciunas,Washington Wizards,0,0.8771929824561404,0.2558139534883721,0,0.6,1,0.3,0,Y
4,4,11,11,11,11,N.Marshall o23.5 Pts+Rebs+Ast,JoeDellera,-106,0.71,1.379811320754717,0,New Orleans Pelicans,N.Marshall,Washington Wizards,0,0.6698113207547169,0.2682926829268293,0,1.0,1,0.6,1,Y
5,5,13,13,13,13,N.Vucevic o10.5 Rebs,JoeDellera,-125,0.4,0.7200000000000001,0,Chicago Bulls,N.Vucevic,Boston Celtics,0,0.32,0.5454545454545454,1,0.8,1,0.8,1,Y
6,6,14,14,14,14,N.Vucevic o10.5 Rebs,PropBetGuy,-125,1.0,1.8,0,Chicago Bulls,N.Vucevic,Boston Celtics,0,0.8,0.5454545454545454,1,0.8,1,0.8,1,Y
