,Unnamed: 0,Unnamed: 0.1,Play,Teams,Expert,Odds,Units,Payout,Net Units Record,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,0,D.Murray o1.5 Stl,Atlanta Hawks,SBK5065,120,0.75,1.65,14.517,D.Murray,Golden State Warriors,1,0.9000000000000001,0.46875,0,0.8,1,0.5,0,N
1,2,2,K.Johnson u22.5 Pts,San Antonio Spurs,SBK5065,-115,0.58,1.0843478260869563,14.517,K.Johnson,Memphis Grizzlies,1,0.5043478260869564,0.5689655172413793,1,0.4,0,0.5,0,Y
2,5,5,K.Johnson u22.5 Pts,San Antonio Spurs,PropBomb,-115,1.15,2.1499999999999995,5.6800000000000015,K.Johnson,Memphis Grizzlies,1,0.9999999999999996,0.5689655172413793,1,0.4,0,0.5,0,Y
3,6,6,X.Tillman o17.5 Pts+Rebs,Memphis Grizzlies,JoeDellera,-115,0.4,0.7478260869565218,-6.9178,X.Tillman,San Antonio Spurs,0,0.3478260869565217,0.2244897959183673,0,0.6,1,0.7,1,Y
4,9,9,J.Valanciunas o7.5 Rebs,New Orleans Pelicans,SBK5065,-110,0.55,1.05,0.0,J.Valanciunas,Houston Rockets,0,0.5,0.6666666666666666,1,0.4,0,0.6,1,Y
5,14,14,J.Smith o7.5 Rebs,Houston Rockets,JoeDellera,-120,1.0,1.8333333333333333,0.0,J.Smith,New Orleans Pelicans,1,0.8333333333333335,0.4696969696969697,0,0.8,1,0.5,0,Y
6,16,16,A.Davis o27.5 Pts,Los Angeles Lakers,JoeDellera,-105,0.75,1.4642857142857142,-6.9178,A.Davis,Dallas Mavericks,1,0.7142857142857142,0.4318181818181818,0,0.6,1,0.7,1,N
