Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Maxey o24.5 Pts,Thespinzone,-137,0.36,T.Maxey,Philadelphia 76ers,New York Knicks,0,0.6227737226277372,0.2627737226277372,0.5733333333333334,1,0.6,1,0.7,1
1,J.Brunson u34.5 Pts,SBK5065,-125,1.0,J.Brunson,New York Knicks,Philadelphia 76ers,1,1.8,0.8,0.7160493827160493,1,0.4,0,0.3,0
2,I.Hartenstein o8.5 Pts,JoeDellera,-105,1.05,I.Hartenstein,New York Knicks,Philadelphia 76ers,1,2.05,0.9999999999999998,0.3544303797468354,0,0.4,0,0.6,1
3,O.Toppin o7.5 Pts,PropBetGuy,-118,1.0,O.Toppin,Indiana Pacers,Milwaukee Bucks,0,1.847457627118644,0.847457627118644,0.6091954022988506,1,0.6,1,0.8,1
0,I.Hartenstein o7.5 Rebs,kylemurray03,-105,1.05,I.Hartenstein,New York Knicks,Philadelphia 76ers,1,2.05,0.9999999999999998,0.4936708860759494,0,0.4,0,0.4,0
1,J.Hart o11.5 Rebs,PropBetGuy,-125,1.25,J.Hart,New York Knicks,Philadelphia 76ers,1,2.25,1.0,0.2352941176470588,0,0.6,1,0.5,0
0,F.Wagner o3.5 Ast,cowhitchurch,-135,0.5,F.Wagner,Orlando Magic,Cleveland Cavaliers,0,0.8703703703703703,0.3703703703703703,0.4868421052631579,0,0.4,0,0.3,0
0,J.Hart o1.5 3pt M,GDAWG5000,-125,0.63,J.Hart,New York Knicks,Philadelphia 76ers,1,1.134,0.5040000000000001,0.3058823529411765,0,0.6,1,0.4,0
0,T.McConnell o11.5 Pts+Ast,GDAWG5000,-110,0.55,T.McConnell,Indiana Pacers,Milwaukee Bucks,0,1.05,0.5,0.6973684210526315,1,0.4,0,0.7,1
1,T.McConnell o11.5 Pts+Ast,JoeDellera,-110,1.0,T.McConnell,Indiana Pacers,Milwaukee Bucks,0,1.9090909090909087,0.9090909090909092,0.6973684210526315,1,0.4,0,0.7,1
2,T.McConnell o11.5 Pts+Ast,cowhitchurch,-108,0.54,T.McConnell,Indiana Pacers,Milwaukee Bucks,0,1.04,0.5,0.6973684210526315,1,0.4,0,0.7,1
