,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,1,1,6,6,6,6,Z.Williamson o38.5 Pts+Rebs+Ast,JoeMetz,-103,1.03,2.03,-20.84,New Orleans Pelicans,Z.Williamson,Denver Nuggets,1,0.9999999999999998,0.5862068965517241,1,0.6,1,0.8,1
1,5,5,13,13,13,13,D.Sabonis o35.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,1.869565217391304,-4.4118,Sacramento Kings,D.Sabonis,Chicago Bulls,1,0.869565217391304,0.6341463414634146,1,0.8,1,0.9,1
