,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0.0,0.0,1.0,1,1,1,K.Caldwell-Pope o12.5 Pts+Rebs+Ast,JoeDellera,-130,0.6,1.0615384615384615,-4.4118,Denver Nuggets,K.Caldwell-Pope,New Orleans Pelicans,0,0.4615384615384615,0.8095238095238095,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,6.0,6,6,6,Z.Williamson o38.5 Pts+Rebs+Ast,JoeMetz,-103,1.03,2.03,-20.84,New Orleans Pelicans,Z.Williamson,Denver Nuggets,1,0.9999999999999998,0.5862068965517241,1.0,0.6,1.0,0.8,1.0
4,4.0,4.0,11.0,11,11,11,D.Fox o31.5 Pts+Rebs+Ast,SBK5065,-120,0.6,1.1,10.0406,Sacramento Kings,D.Fox,Chicago Bulls,1,0.5000000000000001,0.6153846153846154,1.0,0.6,1.0,0.7,1.0
5,5.0,5.0,13.0,13,13,13,D.Sabonis o35.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,1.869565217391304,-4.4118,Sacramento Kings,D.Sabonis,Chicago Bulls,1,0.869565217391304,0.6341463414634146,1.0,0.8,1.0,0.9,1.0
3,,,,3,3,3,N.Jokic o43.5 Pts+Rebs+Ast,JoeDellera,-113,0.5,0.9424778761061948,-4.4118,Denver Nuggets,N.Jokic,New Orleans Pelicans,0,0.4424778761061948,,,,,,
6,,,,6,6,6,Z.Williamson o38.5 Pts+Rebs+Ast,JoeMetz,-103,1.03,2.03,-20.84,New Orleans Pelicans,Z.Williamson,Denver Nuggets,1,0.9999999999999998,,,,,,
13,,,,13,13,13,D.Sabonis o35.5 Pts+Rebs+Ast,JoeDellera,-115,1.0,1.869565217391304,-4.4118,Sacramento Kings,D.Sabonis,Chicago Bulls,1,0.869565217391304,,,,,,
