,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,I.Hartenstein o23.5 Pts+Rebs+Ast,JoeDellera,Oklahoma City Thunder,Golden State Warriors,0,1.0,1,1.0,1,1.0,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,I.Hartenstein,Y
1,I.Hartenstein o9.5 Rebs,Theotherbabs,Oklahoma City Thunder,Golden State Warriors,0,1.0,1,1.0,1,1.0,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,I.Hartenstein,Y
2,J.Williams u2.5 3pt M,PvB_Bets,Oklahoma City Thunder,Golden State Warriors,0,0.5294117647058824,1,0.4,0,0.5,0,-130.0,1.0,1.7692307692307692,0.7692307692307692,J.Williams,Y
3,I.Hartenstein o12.5 Rebs+Ast,ThePropfessor_,Oklahoma City Thunder,Golden State Warriors,0,1.0,1,1.0,1,1.0,1,-117.0,1.17,2.17,1.0,I.Hartenstein,Y
4,I.Hartenstein o9.5 Rebs,therocketplays,Oklahoma City Thunder,Golden State Warriors,0,1.0,1,1.0,1,1.0,1,-105.0,1.05,2.05,0.9999999999999998,I.Hartenstein,Y
5,I.Hartenstein o9.5 Rebs,Markus_Markets,Oklahoma City Thunder,Golden State Warriors,0,1.0,1,1.0,1,1.0,1,105.0,1.0,2.05,1.0499999999999998,I.Hartenstein,Y
6,J.Allen u15.5 Pts,PropBomb,Cleveland Cavaliers,Atlanta Hawks,1,0.5555555555555556,1,0.2,0,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Allen,N
7,D.Garland o30.5 Pts+Rebs+Ast,LinesAtLunch,Cleveland Cavaliers,Atlanta Hawks,1,0.4117647058823529,0,0.6,1,0.5,0,-112.0,1.12,2.12,1.0,D.Garland,N
8,D.Garland o30.5 Pts+Rebs+Ast,sandyplashkes,Cleveland Cavaliers,Atlanta Hawks,1,0.4117647058823529,0,0.6,1,0.5,0,-112.0,1.12,2.12,1.0,D.Garland,N
9,E.Mobley o17.5 Pts,Mjaybrxd,Cleveland Cavaliers,Atlanta Hawks,1,0.3529411764705882,0,0.4,0,0.4,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,E.Mobley,Y
10,E.Mobley o17.5 Pts,RoyalsProps,Cleveland Cavaliers,Atlanta Hawks,1,0.3529411764705882,0,0.4,0,0.4,0,100.0,0.75,1.5,0.75,E.Mobley,Y
11,J.Jackson o1.5 3pt M,ThePropfessor_,Memphis Grizzlies,Detroit Pistons,1,0.6875,1,1.0,1,0.8,1,-125.0,1.25,2.25,1.0,J.Jackson,N
12,T.Hardaway u4.5 Rebs+Ast,Markus_Markets,Detroit Pistons,Memphis Grizzlies,0,0.8125,1,1.0,1,0.7,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,T.Hardaway,N
13,D.Bane o24.5 Pts+Rebs,JoeDellera,Memphis Grizzlies,Detroit Pistons,1,0.2727272727272727,0,0.2,0,0.2,0,-113.0,1.0,1.8849557522123888,0.8849557522123894,D.Bane,N
14,T.Hardaway u2.5 Rebs,JoeDellera,Detroit Pistons,Memphis Grizzlies,0,0.75,1,1.0,1,0.7,1,-135.0,1.0,1.7407407407407407,0.7407407407407407,T.Hardaway,N
15,J.Jackson o20.5 Pts,therocketplays,Memphis Grizzlies,Detroit Pistons,1,0.5,0,0.6,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Jackson,N
16,L.Ball u32.5 Pts,LinesAtLunch,Charlotte Hornets,Miami Heat,1,0.5294117647058824,1,0.4,0,0.5,0,-112.0,1.12,2.12,1.0,L.Ball,Y
17,L.Ball u32.5 Pts,sandyplashkes,Charlotte Hornets,Miami Heat,1,0.5294117647058824,1,0.4,0,0.5,0,-112.0,1.12,2.12,1.0,L.Ball,Y
18,T.Herro o22.5 Pts,Mjaybrxd,Miami Heat,Charlotte Hornets,0,0.4666666666666667,0,0.2,0,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,T.Herro,Y
19,J.Brunson o32.5 Pts+Ast,JoeDellera,New York Knicks,Dallas Mavericks,0,0.4117647058823529,0,0.6,1,0.5,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,J.Brunson,Y
20,M.Bridges o15.5 Pts,RoyalsProps,New York Knicks,Dallas Mavericks,0,0.5294117647058824,1,0.4,0,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,M.Bridges,Y
21,M.McBride o8.5 Pts,Markus_Markets,New York Knicks,Dallas Mavericks,0,0.6666666666666666,1,0.6,1,0.7,1,-125.0,1.0,1.8,0.8,M.McBride,N
22,J.Poeltl o26.5 Pts+Rebs,Mjaybrxd,Toronto Raptors,New Orleans Pelicans,0,0.5555555555555556,1,0.8,1,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,J.Poeltl,N
23,B.Mathurin o18.5 Pts,RoyalsProps,Indiana Pacers,Portland Trail Blazers,1,0.6111111111111112,1,0.4,0,0.6,1,-113.0,1.13,2.13,1.0,B.Mathurin,Y
24,D.Sabonis o36.5 Pts+Rebs+Ast,gneiffer07,Sacramento Kings,Minnesota Timberwolves,0,0.6875,1,0.6,1,0.8,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,D.Sabonis,Y
25,J.Jackson o26.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,Detroit Pistons,1,0.625,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,J.Jackson,N
26,M.Porter o2.5 3pt M,MJCLocks,Denver Nuggets,Utah Jazz,0,0.625,1,0.4,0,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,M.Porter,N
27,J.Champagnie o5.5 Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Los Angeles Lakers,1,0.7777777777777778,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,J.Champagnie,Y
28,E.Mobley o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Cleveland Cavaliers,Atlanta Hawks,1,0.5294117647058824,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,E.Mobley,Y
29,J.Ivey u27.5 Pts+Ast,Rotowire Prizepicks,Detroit Pistons,Memphis Grizzlies,0,0.7777777777777778,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,J.Ivey,Y
30,N.Powell o22.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Washington Wizards,0,0.6666666666666666,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,N.Powell,X
31,K.Durant o8.5 Rebs+Ast,Rotowire Prizepicks,Phoenix Suns,Brooklyn Nets,1,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,K.Durant,Y
32,T.Herro o32.5 Pts+Rebs+Ast,Rotowire Sleeper,Miami Heat,Charlotte Hornets,0,0.5333333333333333,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,T.Herro,Y
33,V.Wembanyama u26.5 Pts,Rotowire Prizepicks,San Antonio Spurs,Los Angeles Lakers,1,0.6666666666666666,1,0.2,0,0.6,1,100.0,1.5,3.0,1.5,V.Wembanyama,Y
34,T.Murphy o22.5 Pts+Rebs,Rotowire Prizepicks,New Orleans Pelicans,Toronto Raptors,1,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,T.Murphy,X
