,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
11,J.Holiday o14.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Detroit Pistons,1.0,0.6666666666666666,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Holiday,Y
12,Y.Missi o21.5 Pts+Rebs+Ast,Rotowire Sleeper,New Orleans Pelicans,Sacramento Kings,1.0,0.25,0,0.4,0,0.4,0,100,1.5,3.0,1.5,Y.Missi,N
13,R.Barrett u24.5 Pts,gneiffer07,Toronto Raptors,Miami Heat,0.0,0.5454545454545454,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,R.Barrett,Y
14,J.Holiday u14.5 Pts,gneiffer07,Boston Celtics,Detroit Pistons,1.0,0.5714285714285714,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,J.Holiday,Y
15,T.Harris o20.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.6666666666666666,1,0.8,1,0.6,1,100,1.5,3.0,1.5,T.Harris,N
16,H.Jones o18.5 Pts+Rebs+Ast,Rotowire Sleeper,New Orleans Pelicans,Sacramento Kings,1.0,0.2857142857142857,0,0.4,0,0.2857142857142857,0,100,1.5,3.0,1.5,H.Jones,N
17,J.Holiday u18.5 Pts+Ast,Rotowire Prizepicks,Boston Celtics,Detroit Pistons,1.0,0.6666666666666666,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Holiday,Y
18,M.Beasley o16.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.76,1,0.8,1,0.8,1,100,1.5,3.0,1.5,M.Beasley,N
19,M.Beasley o14.5 Pts+Ast,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.68,1,0.8,1,0.8,1,100,1.5,3.0,1.5,M.Beasley,N
20,T.Harris o18.5 Pts+Rebs,Rotowire Prizepicks,Detroit Pistons,Boston Celtics,0.0,0.6666666666666666,1,0.8,1,0.6,1,100,1.5,3.0,1.5,T.Harris,N
21,C.Cunningham u33.5 Pts+Ast,Rotowire Prizepicks,Detroit Pistons,Boston Celtics,0.0,0.5238095238095238,1,0.2,0,0.4,0,100,1.5,3.0,1.5,C.Cunningham,Y
22,J.Holiday u23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Detroit Pistons,1.0,0.6666666666666666,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Holiday,N
23,D.Mitchell u6.5 Ast,PvB_Bets,Toronto Raptors,Miami Heat,0.0,0.76,1,1.0,1,0.9,1,-115,1.0,1.869565217391304,0.8695652173913042,D.Mitchell,Y
24,B.Adebayo u17.5 Pts,cawright95,Miami Heat,Toronto Raptors,1.0,0.6818181818181818,1,0.8,1,0.8,1,-150,1.5,2.5,1.0,B.Adebayo,N
25,J.Poeltl o14.5 Rebs+Ast,Rotowire Prizepicks,Toronto Raptors,Miami Heat,0.0,0.3333333333333333,0,0.2,0,0.3,0,100,1.5,3.0,1.5,J.Poeltl,N
26,D.Robinson u15.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,Toronto Raptors,1.0,0.6666666666666666,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Robinson,Y
27,T.Harris o18.5 Pts+Rebs,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.6666666666666666,1,0.8,1,0.6,1,100,1.5,3.0,1.5,T.Harris,N
28,J.Holiday u18.5 Pts+Rebs,Rotowire Prizepicks,Boston Celtics,Detroit Pistons,1.0,0.5238095238095238,1,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Holiday,N
29,R.Barrett o5.5 Ast,PropBomb,Toronto Raptors,Miami Heat,0.0,0.4090909090909091,0,0.0,0,0.3,0,-110,1.1,2.1,1.0,R.Barrett,Y
30,M.Beasley o17.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.72,1,0.8,1,0.8,1,100,1.5,3.0,1.5,M.Beasley,N
31,K.Olynyk o7.5 Pts,Rotowire Prizepicks,Toronto Raptors,Miami Heat,0.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,K.Olynyk,N
32,J.Holiday u9.5 Rebs+Ast,allanlemdfs,Boston Celtics,Detroit Pistons,1.0,0.6666666666666666,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,J.Holiday,N
33,T.Herro o23.5 Pts,moneylinewixted,Miami Heat,Toronto Raptors,1.0,0.5,0,0.6,1,0.4,0,-104,1.04,2.04,1.0,T.Herro,N
34,M.Beasley o13.5 Pts,TopShelfAction,Detroit Pistons,Boston Celtics,0.0,0.68,1,0.8,1,0.8,1,104,1.0,2.04,1.04,M.Beasley,N
35,D.Murray u20.5 Pts,Rotowire Prizepicks,New Orleans Pelicans,Sacramento Kings,1.0,0.75,1,0.8,1,0.75,1,100,1.5,3.0,1.5,D.Murray,Y
36,J.Walter o8.5 Pts,ThePropfessor_,Toronto Raptors,Miami Heat,0.0,0.2727272727272727,0,0.4,0,0.3,0,-110,1.1,2.1,1.0,J.Walter,Y
37,O.Agbaji o9.5 Pts,itsbucketsnba,Toronto Raptors,Miami Heat,0.0,0.56,1,0.2,0,0.3,0,-136,1.0,1.7352941176470589,0.7352941176470589,O.Agbaji,Y
38,I.Stewart u7.5 Rebs,TopShelfAction,Detroit Pistons,Boston Celtics,0.0,0.72,1,1.0,1,0.9,1,116,1.0,2.16,1.16,I.Stewart,Y
39,I.Stewart u9.5 Pts,TopShelfAction,Detroit Pistons,Boston Celtics,0.0,0.84,1,1.0,1,0.9,1,-108,1.0,1.925925925925926,0.925925925925926,I.Stewart,Y
40,K.Olynyk o11.5 Pts+Rebs,Rotowire Prizepicks,Toronto Raptors,Miami Heat,0.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,K.Olynyk,N
41,J.Brown u31.5 Pts+Ast,Rotowire Prizepicks,Boston Celtics,Detroit Pistons,1.0,0.631578947368421,1,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Brown,Y
42,T.Harris o19.5 Pts+Rebs+Ast,CeeJPicks,Detroit Pistons,Boston Celtics,0.0,0.7083333333333334,1,0.8,1,0.6,1,-130,1.3,2.3,0.9999999999999998,T.Harris,Y
43,K.Olynyk o13.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,Miami Heat,0.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,K.Olynyk,N
44,K.Ellis o5.5 Pts+Ast,Rotowire Prizepicks,Sacramento Kings,New Orleans Pelicans,0.0,0.6521739130434783,1,0.8,1,0.8,1,100,1.5,3.0,1.5,K.Ellis,N
45,D.Sabonis o18.5 Pts,Rotowire Prizepicks,Sacramento Kings,New Orleans Pelicans,0.0,0.6521739130434783,1,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Sabonis,Y
