,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,M.Bridges o16.5 Pts,therocketplays_duplicate,New York Knicks,New Orleans Pelicans,0.0,0.5925925925925926,1,1.0,1,0.9,1,-120.0,1.2,2.2,1.0000000000000002,M.Bridges,Y
1,A.Sarr o17.5 Pts+Rebs,Rotowire Sleeper,Washington Wizards,Milwaukee Bucks,0.0,0.5217391304347826,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,A.Sarr,N
2,A.Coffey o11.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Dallas Mavericks,0.0,0.5925925925925926,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,A.Coffey,N
3,O.Anunoby o6.5 Rebs+Ast,Rotowire Prizepicks,New York Knicks,New Orleans Pelicans,0.0,0.6296296296296297,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,O.Anunoby,Y
4,J.Ivey o6.5 Rebs+Ast,Rotowire Prizepicks,Detroit Pistons,Phoenix Suns,0.0,0.76,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,J.Ivey,Y
5,N.Powell o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Dallas Mavericks,0.0,0.6190476190476191,1,0.6,1,0.4,0,100.0,1.5,3.0,1.5,N.Powell,Y
6,J.Randle o3.5 Ast,MillyProps,Minnesota Timberwolves,Golden State Warriors,1.0,0.5769230769230769,1,0.4,0,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,J.Randle,Y
7,Y.Missi o18.5 Pts+Rebs,Rotowire Prizepicks,New Orleans Pelicans,New York Knicks,1.0,0.4444444444444444,0,0.6,1,0.7,1,100.0,1.5,3.0,1.5,Y.Missi,N
8,K.Durant o29.5 Pts,JoeDellera,Phoenix Suns,Detroit Pistons,1.0,0.5,0,0.4,0,0.5,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,K.Durant,Y
9,B.Coulibaly u13.5 Pts,TopShelfAction,Washington Wizards,Milwaukee Bucks,0.0,0.5416666666666666,1,0.2,0,0.6,1,-110.0,0.5,0.9545454545454546,0.4545454545454546,B.Coulibaly,N
10,D.Wade o5.5 Rebs,TopShelfAction,Cleveland Cavaliers,Philadelphia 76ers,1.0,0.35,0,0.6,1,0.5,0,145.0,0.5,1.225,0.7250000000000001,D.Wade,N
