,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
13,T.Hardaway o3.5 Rebs+Ast,PvB_Bets,Detroit Pistons,Houston Rockets,0.0,0.5263157894736842,1,0.8,1,0.6,1,104.0,1.0,2.04,1.04,T.Hardaway,N
14,D.Bane o18.5 Pts,JoeDellera,Memphis Grizzlies,Minnesota Timberwolves,1.0,0.4848484848484848,0,0.8,1,0.8,1,-115.0,1.0,1.869565217391304,0.8695652173913042,D.Bane,Y
15,J.Jackson o1.5 3pt M,CamIsMoney18,Memphis Grizzlies,Minnesota Timberwolves,1.0,0.575,1,0.6,1,0.5,0,-115.0,1.0,1.869565217391304,0.8695652173913042,J.Jackson,N
16,K.George u3.5 3pt M,PvB_Bets_duplicate,Utah Jazz,New Orleans Pelicans,0.0,0.7,1,0.6,1,0.7,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,K.George,Y
17,N.Powell o22.5 Pts,therocketplays,Los Angeles Clippers,Chicago Bulls,1.0,0.6470588235294118,1,0.6,1,0.5,0,100.0,1.0,2.0,1.0,N.Powell,Y
18,N.Vucevic o2.5 Ast,ABonARoll,Chicago Bulls,Los Angeles Clippers,0.0,0.7619047619047619,1,0.8,1,0.8,1,-162.0,1.0,1.617283950617284,0.617283950617284,N.Vucevic,Y
19,D.Hunter o16.5 Pts+Ast,Rotowire Sleeper,Atlanta Hawks,New York Knicks,0.0,0.7857142857142857,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,D.Hunter,Y
20,J.Holiday o17.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Golden State Warriors,0.0,0.6666666666666666,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,J.Holiday,N
21,J.Green o2.5 Ast,Theotherbabs_duplicate,Houston Rockets,Detroit Pistons,1.0,0.3703703703703703,0,0.4,0,0.5,0,100.0,1.0,2.0,1.0,J.Green,Y
22,M.Strus o8.5 Pts,RoyalsProps,Cleveland Cavaliers,Phoenix Suns,1.0,0.4615384615384615,0,0.4,0,0.5,0,-122.0,1.22,2.22,1.0000000000000002,M.Strus,Y
23,J.Jackson u6.5 Rebs,Theotherbabs,Memphis Grizzlies,Minnesota Timberwolves,1.0,0.65,1,0.6,1,0.5,0,-115.0,1.0,1.869565217391304,0.8695652173913042,J.Jackson,N
24,J.Wells u3.5 Rebs,MillyProps,Memphis Grizzlies,Minnesota Timberwolves,1.0,0.5952380952380952,1,1.0,1,0.6,1,-115.0,1.0,1.869565217391304,0.8695652173913042,J.Wells,Y
25,K.Porzingis o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Golden State Warriors,0.0,0.7222222222222222,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,K.Porzingis,N
26,K.Towns o39.5 Pts+Rebs,the_degenerates,New York Knicks,Atlanta Hawks,1.0,0.4473684210526316,0,0.6,1,0.6,1,-112.0,1.12,2.12,1.0,K.Towns,N
27,N.Vucevic o28.5 Pts+Rebs,Rotowire Prizepicks,Chicago Bulls,Los Angeles Clippers,0.0,0.7380952380952381,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,N.Vucevic,N
28,K.Porzingis o27.5 Pts+Rebs+Ast,Rotowire Sleeper,Boston Celtics,Golden State Warriors,0.0,0.7222222222222222,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,K.Porzingis,N
29,Z.Edey o13.5 Pts+Rebs+Ast,Markus_Markets,Memphis Grizzlies,Minnesota Timberwolves,1.0,0.6785714285714286,1,0.2,0,0.4,0,-115.0,0.75,1.402173913043478,0.652173913043478,Z.Edey,N
30,Z.Edey o10.5 Pts,Markus_Markets,Memphis Grizzlies,Minnesota Timberwolves,1.0,0.3571428571428571,0,0.0,0,0.2,0,425.0,0.25,1.3125,1.0625,Z.Edey,N
31,O.Anunoby o4.5 Rebs,Rotowire Prizepicks,New York Knicks,Atlanta Hawks,1.0,0.5116279069767442,1,0.2,0,0.2,0,100.0,1.5,3.0,1.5,O.Anunoby,Y
32,W.Kessler o25.5 Pts+Rebs+Ast,Rotowire Sleeper,Utah Jazz,New Orleans Pelicans,0.0,0.4375,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,W.Kessler,Y
33,N.Richards o18.5 Pts+Rebs,KyleJustBets,Phoenix Suns,Cleveland Cavaliers,0.0,1.0,1,1.0,1,1.0,1,-125.0,0.75,1.35,0.6000000000000001,N.Richards,N
34,N.Batum o2.5 Rebs,Rotowire Prizepicks,Los Angeles Clippers,Chicago Bulls,1.0,0.6341463414634146,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,N.Batum,Y
35,J.Alvarado o7.5 Pts,Rotowire Prizepicks,New Orleans Pelicans,Utah Jazz,1.0,0.6,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,J.Alvarado,N
36,K.Porzingis o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Golden State Warriors,0.0,0.6111111111111112,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,K.Porzingis,N
37,J.Giddey o18.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Los Angeles Clippers,0.0,0.4871794871794871,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Giddey,Y
38,C.Williams o6.5 Pts,itsbucketsnba,Utah Jazz,New Orleans Pelicans,0.0,0.2,0,0.2,0,0.2,0,-115.0,1.0,1.869565217391304,0.8695652173913042,C.Williams,N
39,J.Giddey o12.5 Pts,itsbucketsnba,Chicago Bulls,Los Angeles Clippers,0.0,0.358974358974359,0,0.0,0,0.1,0,-107.0,1.0,1.9345794392523368,0.9345794392523366,J.Giddey,Y
40,W.Kessler o24.5 Pts+Rebs,Rotowire Prizepicks,Utah Jazz,New Orleans Pelicans,0.0,0.40625,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,W.Kessler,Y
41,N.Powell o29.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Chicago Bulls,1.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,N.Powell,Y
42,N.Powell o27.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Clippers,Chicago Bulls,1.0,0.4705882352941176,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,N.Powell,Y
43,Z.LaVine u26.5 Pts,PvB_Bets,Chicago Bulls,Los Angeles Clippers,0.0,0.5526315789473685,1,0.6,1,0.3,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,Z.LaVine,N
44,J.Giddey o25.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,Los Angeles Clippers,0.0,0.4871794871794871,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Giddey,Y
45,N.Vucevic o29.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Los Angeles Clippers,0.0,0.6190476190476191,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,N.Vucevic,N
46,K.Dunn o12.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Chicago Bulls,1.0,0.4390243902439024,0,0.2,0,0.3,0,100.0,1.5,3.0,1.5,K.Dunn,N
47,N.Powell o26.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Clippers,Chicago Bulls,1.0,0.4705882352941176,0,0.4,0,0.3,0,100.0,1.5,3.0,1.5,N.Powell,Y
48,J.Giddey o7.5 Rebs,Rotowire Prizepicks,Chicago Bulls,Los Angeles Clippers,0.0,0.4102564102564102,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,J.Giddey,Y
49,J.Harden o14.5 Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Chicago Bulls,1.0,0.5128205128205128,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,J.Harden,Y
50,P.Williams o2.5 Rebs,Rotowire Sleeper,Chicago Bulls,Los Angeles Clippers,0.0,0.696969696969697,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,P.Williams,Y
51,J.Giddey o26.5 Pts+Rebs+Ast,Rotowire Prizepicks,Chicago Bulls,Los Angeles Clippers,0.0,0.4615384615384615,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Giddey,Y
52,N.Vucevic o22.5 Pts+Ast,Rotowire Sleeper,Chicago Bulls,Los Angeles Clippers,0.0,0.5476190476190477,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,N.Vucevic,N
53,J.Giddey u26.5 Pts+Rebs+Ast,CamIsMoney18,Chicago Bulls,Los Angeles Clippers,0.0,0.5384615384615384,1,0.6,1,0.6,1,-115.0,1.0,1.869565217391304,0.8695652173913042,J.Giddey,N
54,A.Coffey o9.5 Pts,Rotowire Sleeper,Los Angeles Clippers,Chicago Bulls,1.0,0.525,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,A.Coffey,N
55,N.Vucevic o19.5 Pts,FirefighterBets,Chicago Bulls,Los Angeles Clippers,0.0,0.4761904761904761,0,0.4,0,0.5,0,-125.0,1.0,1.8,0.8,N.Vucevic,N
56,J.Smith o7.5 Pts,Rotowire Prizepicks_duplicate,Chicago Bulls,Los Angeles Clippers,0.0,0.6153846153846154,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,J.Smith,N
57,N.Batum o3.5 Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Chicago Bulls,1.0,0.5853658536585366,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,N.Batum,Y
