,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,L.Ball o38.5 Pts+Rebs+Ast,sandyplashkes_duplicate,Charlotte Hornets,Phoenix Suns,1.0,0.6956521739130435,1,0.4,0,0.6,1,-120.0,1.2,2.2,1.0000000000000002,L.Ball,Y
1,M.Bridges o3.5 Ast,Theotherbabs_duplicate,Charlotte Hornets,Phoenix Suns,1.0,0.4285714285714285,0,0.8,1,0.6,1,-105.0,1.0,1.9523809523809523,0.9523809523809524,M.Bridges,N
2,L.Ball o38.5 Pts+Rebs+Ast,Theotherbabs_duplicate,Charlotte Hornets,Phoenix Suns,1.0,0.6956521739130435,1,0.4,0,0.6,1,-105.0,1.0,1.9523809523809523,0.9523809523809524,L.Ball,Y
3,K.Durant u6.5 Rebs,TopShelfAction,Phoenix Suns,Charlotte Hornets,0.0,0.5,0,0.6,1,0.5,0,-115.0,1.1,2.0565217391304347,0.9565217391304346,K.Durant,Y
4,M.Bridges o6.5 Rebs,FirefighterBets_duplicate,Charlotte Hornets,Phoenix Suns,1.0,0.7619047619047619,1,1.0,1,0.9,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,M.Bridges,Y
5,B.Beal o13.5 Pts,therocketplays,Phoenix Suns,Charlotte Hornets,0.0,0.7916666666666666,1,0.4,0,0.7,1,-110.0,1.1,2.1,1.0,B.Beal,N
6,D.Schroder u3.5 Rebs,allanlemdfs,Golden State Warriors,Miami Heat,1.0,0.8,1,0.6,1,0.8,1,-130.0,0.65,1.15,0.4999999999999999,D.Schroder,Y
7,A.Sarr u22.5 Pts+Rebs+Ast,sandyplashkes,Washington Wizards,Houston Rockets,1.0,0.6333333333333333,1,0.2,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,A.Sarr,Y
8,J.Hardy o11.5 Pts+Ast,ThePropfessor_,Dallas Mavericks,Los Angeles Lakers,1.0,0.4285714285714285,0,0.8,1,0.6,1,-125.0,1.25,2.25,1.0,J.Hardy,Y
9,J.Murray o19.5 Pts,RoyalsProps,Denver Nuggets,Boston Celtics,1.0,0.5,0,0.6,1,0.7,1,-110.0,1.1,2.1,1.0,J.Murray,N
