,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,B.Coulibaly o11.5 Pts,RoyalsProps,Washington Wizards,Indiana Pacers,0.0,0.4615384615384615,0.0,0.2,0.0,0.4,0.0,-105.0,1.05,2.05,0.9999999999999998,B.Coulibaly,Y
1,T.Haliburton u4.5 Rebs,allanlemdfs,Indiana Pacers,Washington Wizards,1.0,0.75,1.0,1.0,1.0,0.9,1.0,-154.0,1.54,2.54,1.0,T.Haliburton,Y
2,N.Reid o11.5 Pts,GDAWG5000,Minnesota Timberwolves,Boston Celtics,0.0,0.7333333333333333,1.0,0.8,1.0,0.7,1.0,-125.0,0.63,1.134,0.5040000000000001,N.Reid,N
3,N.Reid o11.5 Pts,JoeDellera,Minnesota Timberwolves,Boston Celtics,0.0,0.7333333333333333,1.0,0.8,1.0,0.7,1.0,-125.0,1.0,1.8,0.8,N.Reid,N
4,S.Barnes o29.5 Pts+Rebs+Ast,Theotherbabs,Toronto Raptors,Cleveland Cavaliers,0.0,0.6,1.0,0.6,1.0,0.6,1.0,125.0,1.0,2.25,1.25,S.Barnes,Y
5,M.Turner o16.5 Pts,Rotowire Sleeper,Indiana Pacers,Washington Wizards,1.0,0.3571428571428571,0.0,0.2,0.0,0.4,0.0,100.0,1.5,3.0,1.5,M.Turner,N
6,S.Barnes o22.5 Pts+Rebs,Rotowire Prizepicks,Toronto Raptors,Cleveland Cavaliers,0.0,0.6,1.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,S.Barnes,Y
7,D.Sabonis o38.5 Pts+Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Brooklyn Nets,1.0,0.6428571428571429,1.0,0.6,1.0,0.7,1.0,100.0,1.5,3.0,1.5,D.Sabonis,N
8,C.Johnson o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Brooklyn Nets,Sacramento Kings,0.0,0.625,1.0,0.8,1.0,0.8,1.0,100.0,1.5,3.0,1.5,C.Johnson,Y
9,S.Barnes o16.5 Pts,Rotowire Prizepicks,Toronto Raptors,Cleveland Cavaliers,0.0,0.8,1.0,0.8,1.0,0.8,1.0,100.0,1.5,3.0,1.5,S.Barnes,Y
10,B.Adebayo o20.5 Pts+Ast,Rotowire Sleeper,Miami Heat,Dallas Mavericks,1.0,0.4615384615384615,0.0,0.6,1.0,0.6,1.0,100.0,1.5,3.0,1.5,B.Adebayo,Y
