,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,J.Poole o20.5 Pts,RoyalsProps,Washington Wizards,Los Angeles Lakers,0.0,0.6176470588235294,1,0.2,0,0.6,1,-108.0,1.08,2.08,1.0,J.Poole,N
1,P.Banchero o36.5 Pts+Rebs+Ast,RoyalsProps,Orlando Magic,Toronto Raptors,0.0,0.4,0,0.2,0,0.4,0,-111.0,1.11,2.1100000000000003,1.0000000000000002,P.Banchero,Y
2,G.Dick u18.5 Pts+Rebs+Ast,CamIsMoney18,Toronto Raptors,Orlando Magic,1.0,0.4444444444444444,0,0.8,1,0.8,1,-124.0,1.0,1.806451612903225,0.8064516129032258,G.Dick,N
3,D.Russell o20.5 Pts+Ast,RoyalsProps,Brooklyn Nets,New York Knicks,1.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,-120.0,1.2,2.2,1.0000000000000002,D.Russell,Y
4,T.Maxey u40.5 Pts+Rebs+Ast,CamIsMoney18,Philadelphia 76ers,Denver Nuggets,0.0,0.6764705882352942,1,0.4,0,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,T.Maxey,Y
5,T.Herro o26.5 Pts+Ast,Rotowire Sleeper,Miami Heat,Portland Trail Blazers,1.0,0.5853658536585366,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,T.Herro,X
6,K.Towns o38.5 Pts+Rebs+Ast,Rotowire Prizepicks,New York Knicks,Brooklyn Nets,0.0,0.6666666666666666,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,K.Towns,Y
7,J.Jaquez o14.5 Pts+Rebs+Ast,Rotowire Prizepicks,Miami Heat,Portland Trail Blazers,1.0,0.6216216216216216,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,J.Jaquez,Y
8,K.Towns o35.5 Pts+Rebs,Rotowire Prizepicks,New York Knicks,Brooklyn Nets,0.0,0.6923076923076923,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,K.Towns,Y
9,J.Hart o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,New York Knicks,Brooklyn Nets,0.0,0.627906976744186,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,J.Hart,Y
10,B.Simmons u7.5 Pts,CamIsMoney18,Brooklyn Nets,New York Knicks,1.0,0.6333333333333333,1,0.6,1,0.5,0,-113.0,1.0,1.8849557522123888,0.8849557522123894,B.Simmons,X
11,J.Poole o20.5 Pts,sandyplashkes,Washington Wizards,Los Angeles Lakers,0.0,0.6176470588235294,1,0.2,0,0.6,1,-120.0,1.2,2.2,1.0000000000000002,J.Poole,N
12,M.Porter o1.5 Ast,PvB_Bets,Denver Nuggets,Philadelphia 76ers,1.0,0.7380952380952381,1,0.4,0,0.5,0,155.0,1.0,2.55,1.5499999999999998,M.Porter,N
13,K.Oubre u6.5 Rebs,PvB_Bets,Philadelphia 76ers,Denver Nuggets,0.0,0.6842105263157895,1,0.6,1,0.6,1,-140.0,1.0,1.7142857142857144,0.7142857142857144,K.Oubre,Y
14,T.Camara o6.5 Rebs+Ast,Markus_Markets,Portland Trail Blazers,Miami Heat,0.0,0.6341463414634146,1,0.8,1,0.7,1,-115.0,1.0,1.869565217391304,0.8695652173913042,T.Camara,X
15,B.Adebayo o28.5 Pts+Rebs+Ast,sandyplashkes,Miami Heat,Portland Trail Blazers,1.0,0.575,1,0.4,0,0.6,1,-116.0,1.16,2.16,0.9999999999999998,B.Adebayo,N
16,T.Herro o21.5 Pts,Rotowire Sleeper,Miami Heat,Portland Trail Blazers,1.0,0.6341463414634146,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,T.Herro,X
17,J.Jaquez o10.5 Pts+Ast,Rotowire Prizepicks,Miami Heat,Portland Trail Blazers,1.0,0.5405405405405406,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,J.Jaquez,Y
18,P.Banchero o31.5 Pts+Rebs,Rotowire Sleeper,Orlando Magic,Toronto Raptors,0.0,0.4,0,0.2,0,0.4,0,100.0,1.5,3.0,1.5,P.Banchero,Y
19,D.Russell o21.5 Pts+Ast,CamIsMoney18,Brooklyn Nets,New York Knicks,1.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,D.Russell,Y
20,K.Towns o38.5 Pts+Rebs+Ast,Rotowire Sleeper,New York Knicks,Brooklyn Nets,0.0,0.6666666666666666,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,K.Towns,Y
21,P.George u26.5 Pts+Ast,Rotowire Prizepicks,Philadelphia 76ers,Denver Nuggets,0.0,0.7037037037037037,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,P.George,Y
22,J.Butler o24.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,Miami Heat,Portland Trail Blazers,1.0,0.5833333333333334,1,0.0,0,0.4,0,100.0,1.5,3.0,1.5,J.Butler,Y
23,K.Towns o1.5 3pt M,Markus_Markets,New York Knicks,Brooklyn Nets,0.0,0.6666666666666666,1,0.6,1,0.6,1,-145.0,1.0,1.6896551724137931,0.6896551724137931,K.Towns,N
24,T.Maxey u36.5 Pts+Ast,Rotowire Prizepicks,Philadelphia 76ers,Denver Nuggets,0.0,0.6470588235294118,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,T.Maxey,N
25,T.Rozier o2.5 Ast,PvB_Bets,Miami Heat,Portland Trail Blazers,1.0,0.5135135135135135,1,0.6,1,0.6,1,-115.0,1.0,1.869565217391304,0.8695652173913042,T.Rozier,Y
26,B.Adebayo u20.5 Pts+Ast,Rotowire Prizepicks,Miami Heat,Portland Trail Blazers,1.0,0.55,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,B.Adebayo,Y
