,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,A.Davis o24.5 Pts,FirefighterBets,Los Angeles Lakers,Indiana Pacers,1.0,0.5476190476190477,1,0.6,1,0.5,0,-125,1.0,1.8,0.8,A.Davis,X
1,A.Davis o34.5 Pts+Rebs,JoeDellera,Los Angeles Lakers,Indiana Pacers,1.0,0.6428571428571429,1,0.6,1,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,A.Davis,X
2,A.Davis o25.5 Pts,sandyplashkes,Los Angeles Lakers,Indiana Pacers,1.0,0.5238095238095238,1,0.6,1,0.5,0,100,1.0,2.0,1.0,A.Davis,X
3,O.Toppin o9.5 Pts,GDAWG5000,Indiana Pacers,Los Angeles Lakers,0.0,0.5531914893617021,1,0.6,1,0.5,0,-125,0.63,1.134,0.5040000000000001,O.Toppin,Y
4,O.Toppin o9.5 Pts,TheBMatt,Indiana Pacers,Los Angeles Lakers,0.0,0.5531914893617021,1,0.6,1,0.5,0,-125,1.0,1.8,0.8,O.Toppin,Y
5,O.Toppin o15.5 Pts+Rebs+Ast,CamIsMoney18,Indiana Pacers,Los Angeles Lakers,0.0,0.5106382978723404,1,0.6,1,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,O.Toppin,Y
6,O.Toppin o10.5 Pts+Ast,Markus_Markets,Indiana Pacers,Los Angeles Lakers,0.0,0.574468085106383,1,0.6,1,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,O.Toppin,Y
7,J.Brown o21.5 Pts,GDAWG5000,Boston Celtics,New York Knicks,0.0,0.6,1,0.6,1,0.6,1,-125,0.63,1.134,0.5040000000000001,J.Brown,N
8,J.Brown o21.5 Pts,sandyplashkes,Boston Celtics,New York Knicks,0.0,0.6,1,0.6,1,0.6,1,-120,1.2,2.2,1.0000000000000002,J.Brown,N
9,J.Brunson o25.5 Pts,CamIsMoney18,New York Knicks,Boston Celtics,1.0,0.48,0,0.6,1,0.6,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Brunson,Y
10,J.Brown o21.5 Pts,TheBMatt,Boston Celtics,New York Knicks,0.0,0.6,1,0.6,1,0.6,1,-113,1.0,1.8849557522123888,0.8849557522123894,J.Brown,N
11,K.Leonard o1.5 3pt M,Markus_Markets,Los Angeles Clippers,Utah Jazz,1.0,0.4615384615384615,0,0.6,1,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,K.Leonard,N
12,I.Collier o7.5 Ast,ThePropfessor_,Utah Jazz,Los Angeles Clippers,0.0,0.3095238095238095,0,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,I.Collier,Y
13,C.McCollum o2.5 3pt M,CamIsMoney18,New Orleans Pelicans,Sacramento Kings,0.0,0.6052631578947368,1,0.6,1,0.6,1,-140,1.0,1.7142857142857144,0.7142857142857144,C.McCollum,Y
14,D.Green o5.5 Ast,ThePropfessor_,Golden State Warriors,Chicago Bulls,0.0,0.5135135135135135,1,0.2,0,0.3,0,-130,1.3,2.3,0.9999999999999998,D.Green,Y
15,J.Giddey o1.5 3pt M,CamIsMoney18,Chicago Bulls,Golden State Warriors,1.0,0.3541666666666667,0,0.6,1,0.6,1,150,1.0,2.5,1.5,J.Giddey,Y
16,J.Morant u20.5 Pts,sandyplashkes,Memphis Grizzlies,Oklahoma City Thunder,1.0,0.4666666666666667,0,0.6,1,0.5,0,-114,1.14,2.14,0.9999999999999998,J.Morant,Y
17,V.Wembanyama o2.5 Ast,TopShelfAction,San Antonio Spurs,Orlando Magic,0.0,0.627906976744186,1,0.6,1,0.6,1,-127,1.1,1.966141732283465,0.8661417322834646,V.Wembanyama,Y
18,T.Eason o17.5 Pts+Rebs,Rotowire Sleeper,Houston Rockets,Dallas Mavericks,0.0,0.5294117647058824,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Eason,N
19,J.Poole u3.5 Rebs,TopShelfAction,Washington Wizards,Atlanta Hawks,1.0,0.5681818181818182,1,0.4,0,0.4,0,-105,1.3,2.538095238095238,1.238095238095238,J.Poole,N
20,T.Young u3.5 Rebs,TopShelfAction,Atlanta Hawks,Washington Wizards,0.0,0.5833333333333334,1,1.0,1,0.9,1,-120,1.5,2.75,1.25,T.Young,Y
