,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,C.Cunningham o23.5 Pts,JoeDellera,Detroit Pistons,Brooklyn Nets,0.0,0.5,0,0.4,0,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,C.Cunningham,N
1,T.Young o14.5 Rebs+Ast,JoeDellera,Atlanta Hawks,New Orleans Pelicans,0.0,0.8333333333333334,1,0.8,1,0.8333333333333334,1,-120,1.0,1.8333333333333333,0.8333333333333335,T.Young,Y
2,J.Duren o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Brooklyn Nets,0.0,0.5,0,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Duren,Y
3,C.Capela o8.5 Rebs+Ast,Rotowire Prizepicks,Atlanta Hawks,New Orleans Pelicans,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100,1.5,3.0,1.5,C.Capela,N
4,T.Hardaway u2.5 Rebs,JoeDellera,Detroit Pistons,Brooklyn Nets,0.0,0.8333333333333334,1,0.8,1,0.8333333333333334,1,-120,1.0,1.8333333333333333,0.8333333333333335,T.Hardaway,Y
5,A.Black o11.5 Pts+Ast,HPBasketball,Orlando Magic,Dallas Mavericks,0.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,100,0.27,0.54,0.27,A.Black,N
6,T.Harris o20.5 Pts+Rebs,Rotowire Prizepicks,Detroit Pistons,Brooklyn Nets,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100,1.5,3.0,1.5,T.Harris,Y
7,C.Capela o19.5 Pts+Rebs+Ast,Rotowire Sleeper,Atlanta Hawks,New Orleans Pelicans,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100,1.5,3.0,1.5,C.Capela,N
8,C.Capela o18.5 Pts+Rebs,Rotowire Sleeper,Atlanta Hawks,New Orleans Pelicans,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100,1.5,3.0,1.5,C.Capela,N
9,C.Cunningham o11.5 Rebs+Ast,Rotowire Prizepicks,Detroit Pistons,Brooklyn Nets,0.0,0.8333333333333334,1,0.8,1,0.8333333333333334,1,100,1.5,3.0,1.5,C.Cunningham,N
10,D.Schroder o10.5 Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Detroit Pistons,1.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100,1.5,3.0,1.5,D.Schroder,N
11,C.Johnson o14.5 Pts,itsbucketsnba,Brooklyn Nets,Detroit Pistons,1.0,0.1666666666666666,0,0.2,0,0.1666666666666666,0,-127,1.0,1.7874015748031495,0.7874015748031495,C.Johnson,Y
12,K.Thompson u13.5 Pts,itsbucketsnba,Dallas Mavericks,Orlando Magic,1.0,0.4,0,0.4,0,0.4,0,-105,1.0,1.9523809523809523,0.9523809523809524,K.Thompson,Y
13,Z.Risacher o11.5 Pts,itsbucketsnba,Atlanta Hawks,New Orleans Pelicans,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,-114,1.0,1.8771929824561404,0.8771929824561404,Z.Risacher,N
14,L.Doncic o28.5 Pts,Mjaybrxd,Dallas Mavericks,Orlando Magic,1.0,0.4,0,0.4,0,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,L.Doncic,Y
15,C.Capela o8.5 Rebs,Rotowire Prizepicks,Atlanta Hawks,New Orleans Pelicans,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100,1.5,3.0,1.5,C.Capela,N
16,L.Doncic o36.5 Pts+Rebs,Rotowire Sleeper,Dallas Mavericks,Orlando Magic,1.0,0.4,0,0.4,0,0.4,0,100,1.5,3.0,1.5,L.Doncic,Y
17,C.Capela o20.5 Pts+Rebs+Ast,Rotowire Prizepicks,Atlanta Hawks,New Orleans Pelicans,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100,1.5,3.0,1.5,C.Capela,Y
18,C.Capela o20.5 Pts+Rebs,Rotowire Prizepicks,Atlanta Hawks,New Orleans Pelicans,0.0,0.1666666666666666,0,0.2,0,0.1666666666666666,0,100,1.5,3.0,1.5,C.Capela,N
