,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,M.Bridges o17.5 Pts,JoeDellera_duplicate,New York Knicks,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,M.Bridges,Y
1,M.Bridges o17.5 Pts,JoeDellera_duplicate,Charlotte Hornets,Detroit Pistons,0.0,0.5263157894736842,1,0.8,1,0.7,1,-110,1.0,1.9090909090909087,0.9090909090909092,M.Bridges,Y
2,K.Towns o16.5 Rebs+Ast,Theotherbabs,New York Knicks,Oklahoma City Thunder,0.0,0.5625,1,0.4,0,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,K.Towns,Y
3,K.Towns o2.5 Ast,therocketplays,New York Knicks,Oklahoma City Thunder,0.0,0.625,1,0.4,0,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,K.Towns,Y
4,M.Beasley o15.5 Pts,therocketplays,Detroit Pistons,Charlotte Hornets,1.0,0.5757575757575758,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,M.Beasley,N
5,K.Irving u36.5 Pts+Rebs+Ast,LinesAtLunch,Dallas Mavericks,Cleveland Cavaliers,1.0,0.6333333333333333,1,0.6,1,0.7,1,-116,1.16,2.16,0.9999999999999998,K.Irving,X
6,K.Irving u36.5 Pts+Rebs+Ast,sandyplashkes,Dallas Mavericks,Cleveland Cavaliers,1.0,0.6333333333333333,1,0.6,1,0.7,1,-116,1.16,2.16,0.9999999999999998,K.Irving,X
7,J.Poeltl o11.5 Pts,Theotherbabs,Toronto Raptors,Orlando Magic,1.0,0.6896551724137931,1,0.6,1,0.7,1,100,1.0,2.0,1.0,J.Poeltl,Y
8,M.Beasley o15.5 Pts,Rotowire Prizepicks,Detroit Pistons,Charlotte Hornets,1.0,0.5757575757575758,1,0.6,1,0.7,1,100,1.5,3.0,1.5,M.Beasley,N
9,K.Irving o26.5 Pts,JoeDellera,Dallas Mavericks,Cleveland Cavaliers,1.0,0.3666666666666666,0,0.4,0,0.3,0,-109,1.0,1.9174311926605505,0.9174311926605504,K.Irving,X
10,C.Paul o7.5 Ast,ThePropfessor_,San Antonio Spurs,Denver Nuggets,0.0,0.6666666666666666,1,0.4,0,0.6,1,-120,1.2,2.2,1.0000000000000002,C.Paul,Y
11,G.Dick u14.5 Pts,gneiffer07,Toronto Raptors,Orlando Magic,1.0,0.3214285714285714,0,0.6,1,0.4,0,-110,1.1,2.1,1.0,G.Dick,Y
12,I.Hartenstein o14.5 Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,New York Knicks,1.0,0.6666666666666666,1,0.6,1,0.6,1,100,1.5,3.0,1.5,I.Hartenstein,Y
13,C.Paul o7.5 Ast,Markus_Markets,San Antonio Spurs,Denver Nuggets,0.0,0.6666666666666666,1,0.4,0,0.6,1,-145,1.0,1.6896551724137931,0.6896551724137931,C.Paul,Y
14,K.Porzingis o21.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Houston Rockets,0.0,0.7272727272727273,1,0.4,0,0.7,1,100,1.5,3.0,1.5,K.Porzingis,N
15,I.Hartenstein o11.5 Pts,therocketplays,Oklahoma City Thunder,New York Knicks,1.0,0.6666666666666666,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,I.Hartenstein,N
16,M.Brogdon o4.5 Ast,FirefighterBets,Washington Wizards,New Orleans Pelicans,0.0,0.5,0,1.0,1,0.6,1,-125,1.0,1.8,0.8,M.Brogdon,N
17,I.Quickley o22.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Orlando Magic,1.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,I.Quickley,N
18,M.Bridges u31.5 Pts+Rebs+Ast,TopShelfAction_duplicate,New York Knicks,Oklahoma City Thunder,0.0,0.9117647058823528,1,0.8,1,0.8,1,-120,0.8,1.4666666666666668,0.6666666666666667,M.Bridges,Y
19,M.Bridges u31.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Charlotte Hornets,Detroit Pistons,0.0,0.5789473684210527,1,0.2,0,0.4,0,-120,0.8,1.4666666666666668,0.6666666666666667,M.Bridges,Y
20,M.Bridges u3.5 Ast,TopShelfAction_duplicate,Charlotte Hornets,Detroit Pistons,0.0,0.5789473684210527,1,0.4,0,0.4,0,123,0.7,1.561,0.861,M.Bridges,Y
21,M.Beasley o14.5 Pts,FirefighterBets,Detroit Pistons,Charlotte Hornets,1.0,0.6060606060606061,1,0.6,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,M.Beasley,N
22,L.Kennard o9.5 Pts,FirefighterBets,Memphis Grizzlies,Sacramento Kings,0.0,0.4545454545454545,0,0.6,1,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,L.Kennard,Y
23,L.Ball u43.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Charlotte Hornets,Detroit Pistons,0.0,0.5,0,0.6,1,0.4,0,-112,0.6,1.1357142857142857,0.5357142857142857,L.Ball,X
24,D.Mitchell u5.5 Ast,TopShelfAction_duplicate,Toronto Raptors,Orlando Magic,1.0,0.7096774193548387,1,1.0,1,0.9,1,-160,1.1,1.7875,0.6875,D.Mitchell,Y
25,D.Mitchell u5.5 Ast,TopShelfAction_duplicate,Cleveland Cavaliers,Dallas Mavericks,0.0,0.65625,1,0.6,1,0.5,0,-160,1.1,1.7875,0.6875,D.Mitchell,Y
26,J.Suggs o21.5 Pts,FirefighterBets,Orlando Magic,Toronto Raptors,0.0,0.303030303030303,0,0.6,1,0.6,1,-125,1.0,1.8,0.8,J.Suggs,N
27,M.Brogdon o17.5 Pts+Ast,Markus_Markets,Washington Wizards,New Orleans Pelicans,0.0,0.625,1,0.6,1,0.6,1,-125,1.0,1.8,0.8,M.Brogdon,Y
28,J.Hart u13.5 Pts,TopShelfAction,New York Knicks,Oklahoma City Thunder,0.0,0.4848484848484848,0,0.4,0,0.5,0,-115,0.5,0.934782608695652,0.4347826086956521,J.Hart,N
29,L.Kennard o9.5 Pts,Markus_Markets,Memphis Grizzlies,Sacramento Kings,0.0,0.4545454545454545,0,0.6,1,0.5,0,-117,1.0,1.8547008547008548,0.8547008547008548,L.Kennard,Y
30,M.Monk u5.5 Ast,TopShelfAction,Sacramento Kings,Memphis Grizzlies,1.0,0.5555555555555556,1,0.4,0,0.4,0,102,0.6,1.212,0.612,M.Monk,N
31,I.Quickley o6.5 Ast,FirefighterBets,Toronto Raptors,Orlando Magic,1.0,0.25,0,0.25,0,0.25,0,-125,1.0,1.8,0.8,I.Quickley,Y
32,D.Hunter o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Atlanta Hawks,Los Angeles Lakers,0.0,0.782608695652174,1,1.0,1,1.0,1,100,1.5,3.0,1.5,D.Hunter,N
33,D.Sabonis o34.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Memphis Grizzlies,1.0,0.5161290322580645,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Sabonis,N
34,E.Mobley o17.5 Pts,Rotowire Prizepicks,Cleveland Cavaliers,Dallas Mavericks,0.0,0.5161290322580645,1,0.8,1,0.7,1,100,1.5,3.0,1.5,E.Mobley,Y
35,A.Reaves u7.5 Ast,TopShelfAction,Los Angeles Lakers,Atlanta Hawks,1.0,0.7857142857142857,1,0.2,0,0.5,0,105,0.9,1.845,0.945,A.Reaves,Y
36,J.Poole u5.5 Ast,TopShelfAction,Washington Wizards,New Orleans Pelicans,0.0,0.5925925925925926,1,0.8,1,0.5,0,-135,0.9,1.5666666666666669,0.6666666666666666,J.Poole,N
37,D.Garland u7.5 Ast,TopShelfAction,Cleveland Cavaliers,Dallas Mavericks,0.0,0.65625,1,0.4,0,0.6,1,-155,1.0,1.6451612903225803,0.6451612903225805,D.Garland,N
38,J.Allen o12.5 Pts,TopShelfAction,Cleveland Cavaliers,Dallas Mavericks,0.0,0.5151515151515151,1,0.4,0,0.3,0,-125,1.1,1.98,0.8800000000000001,J.Allen,N
39,A.Davis o24.5 Pts,Rotowire Prizepicks,Los Angeles Lakers,Atlanta Hawks,1.0,0.5806451612903226,1,0.4,0,0.5,0,100,1.5,3.0,1.5,A.Davis,N
40,S.Dinwiddie u17.5 Pts,TopShelfAction,Dallas Mavericks,Cleveland Cavaliers,1.0,0.84375,1,0.8,1,0.8,1,-105,1.4,2.733333333333333,1.333333333333333,S.Dinwiddie,Y
41,J.Brown u4.5 Ast,TopShelfAction,Boston Celtics,Houston Rockets,0.0,0.6071428571428571,1,0.8,1,0.6,1,-160,0.7,1.1375,0.4375,J.Brown,X
42,D.White u16.5 Pts,TopShelfAction,Boston Celtics,Houston Rockets,0.0,0.4242424242424242,0,0.4,0,0.5,0,-130,0.6,1.0615384615384615,0.4615384615384615,D.White,N
43,W.Carter u12.5 Pts,TopShelfAction,Orlando Magic,Toronto Raptors,0.0,0.8181818181818182,1,0.6,1,0.8,1,-125,3.0,5.4,2.4000000000000004,W.Carter,Y
44,J.Suggs u4.5 Ast,TopShelfAction,Orlando Magic,Toronto Raptors,0.0,0.6363636363636364,1,0.8,1,0.8,1,-105,1.2,2.3428571428571425,1.1428571428571426,J.Suggs,Y
45,J.Poeltl o10.5 Pts,TopShelfAction,Toronto Raptors,Orlando Magic,1.0,0.6896551724137931,1,0.6,1,0.7,1,-130,0.9,1.5923076923076922,0.6923076923076922,J.Poeltl,Y
46,J.Poole o22.5 Pts,the_degenerates,Washington Wizards,New Orleans Pelicans,0.0,0.5185185185185185,1,1.0,1,0.6,1,-120,1.2,2.2,1.0000000000000002,J.Poole,Y
47,J.Suggs o21.5 Pts,the_degenerates,Orlando Magic,Toronto Raptors,0.0,0.303030303030303,0,0.6,1,0.6,1,-120,1.2,2.2,1.0000000000000002,J.Suggs,N
48,L.Kennard o9.5 Pts,ThePropfessor_,Memphis Grizzlies,Sacramento Kings,0.0,0.4545454545454545,0,0.6,1,0.5,0,-122,1.22,2.22,1.0000000000000002,L.Kennard,Y
49,I.Quickley o18.5 Pts,Rotowire Sleeper,Toronto Raptors,Orlando Magic,1.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,I.Quickley,N
50,D.Brooks u14.5 Pts,itsbucketsnba,Houston Rockets,Boston Celtics,1.0,0.4666666666666667,0,0.2,0,0.3,0,-113,1.0,1.8849557522123888,0.8849557522123894,D.Brooks,Y
51,M.Christie u9.5 Pts,itsbucketsnba,Los Angeles Lakers,Atlanta Hawks,1.0,0.6875,1,0.2,0,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,M.Christie,Y
52,K.Olynyk u6.5 Rebs+Ast,allanlemdfs,Toronto Raptors,Orlando Magic,1.0,0.6363636363636364,1,0.6,1,0.6,1,-140,0.7,1.2,0.5,K.Olynyk,Y
53,C.Paul o21.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Denver Nuggets,0.0,0.5151515151515151,1,0.6,1,0.5,0,100,1.5,3.0,1.5,C.Paul,Y
54,M.Bridges o17.5 Pts,sandyplashkes_duplicate,New York Knicks,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.6,1,-106,1.06,2.06,1.0,M.Bridges,Y
55,M.Bridges o17.5 Pts,sandyplashkes_duplicate,Charlotte Hornets,Detroit Pistons,0.0,0.5263157894736842,1,0.8,1,0.7,1,-106,1.06,2.06,1.0,M.Bridges,Y
56,D.Wade o5.5 Pts,Rotowire Sleeper,Cleveland Cavaliers,Dallas Mavericks,0.0,0.4166666666666667,0,0.8,1,0.6,1,100,1.5,3.0,1.5,D.Wade,Y
57,D.Sabonis o14.5 Rebs,Rotowire Sleeper,Sacramento Kings,Memphis Grizzlies,1.0,0.3225806451612903,0,0.8,1,0.6,1,100,1.5,3.0,1.5,D.Sabonis,N
58,D.Hunter o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Atlanta Hawks,Los Angeles Lakers,0.0,0.6956521739130435,1,1.0,1,0.9,1,100,1.5,3.0,1.5,D.Hunter,N
59,O.Okongwu o17.5 Pts+Rebs+Ast,Rotowire Sleeper,Atlanta Hawks,Los Angeles Lakers,0.0,0.5925925925925926,1,0.8,1,0.8,1,100,1.5,3.0,1.5,O.Okongwu,Y
