,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,A.Davis o38.5 Pts+Rebs,RoyalsProps,Los Angeles Lakers,Atlanta Hawks,0.0,0.6190476190476191,1,0.2,0,0.5,0,-125.0,1.25,2.25,1.0,A.Davis,Y
1,T.Young o31.5 Pts+Ast,JoeDellera,Atlanta Hawks,Los Angeles Lakers,1.0,0.5909090909090909,1,0.4,0,0.5,0,-115.0,1.0,1.869565217391304,0.8695652173913042,T.Young,Y
2,J.Johnson o24.5 Pts+Ast,Markus_Markets,Atlanta Hawks,Los Angeles Lakers,1.0,0.6363636363636364,1,0.8,1,0.8,1,-115.0,1.0,1.869565217391304,0.8695652173913042,J.Johnson,N
3,L.Markkanen o29.5 Pts+Rebs+Ast,LinesAtLunch,Utah Jazz,Portland Trail Blazers,0.0,0.4117647058823529,0,0.4,0,0.5,0,-120.0,1.2,2.2,1.0000000000000002,L.Markkanen,X
4,L.Markkanen o29.5 Pts+Rebs+Ast,sandyplashkes,Utah Jazz,Portland Trail Blazers,0.0,0.4117647058823529,0,0.4,0,0.5,0,-120.0,1.2,2.2,1.0000000000000002,L.Markkanen,X
5,B.Mathurin o27.5 Pts+Rebs+Ast,RoyalsProps,Indiana Pacers,Chicago Bulls,0.0,0.4782608695652174,0,0.4,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,B.Mathurin,N
6,D.Daniels o15.5 Pts+Rebs,Rotowire Sleeper,Atlanta Hawks,Los Angeles Lakers,1.0,0.6190476190476191,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,D.Daniels,N
7,B.Mathurin o6.5 Rebs,Rotowire Prizepicks,Indiana Pacers,Chicago Bulls,0.0,0.4347826086956521,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,B.Mathurin,N
8,N.Vucevic o31.5 Pts+Rebs,Rotowire Prizepicks,Chicago Bulls,Indiana Pacers,1.0,0.4347826086956521,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,N.Vucevic,N
9,F.Wagner u27.5 Pts,sandyplashkes,Orlando Magic,Philadelphia 76ers,0.0,0.5416666666666666,1,0.4,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,F.Wagner,N
10,J.Grant o20.5 Pts+Rebs+Ast,gneiffer07,Portland Trail Blazers,Utah Jazz,1.0,0.6,1,0.4,0,0.5,0,-110.0,1.1,2.1,1.0,J.Grant,Y
