,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
21,B.Coulibaly o14.5 Pts,PropBetGuy,Washington Wizards,Golden State Warriors,1.0,0.8,1,0.8,1,0.8,1,-120.0,1.2,2.2,1.0000000000000002,B.Coulibaly,N
22,N.Jovic o6.5 Pts,Rotowire Sleeper,Miami Heat,Sacramento Kings,1.0,0.6,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,N.Jovic,N
23,K.Durant o33.5 Pts+Rebs+Ast,Rotowire Sleeper,Phoenix Suns,Philadelphia 76ers,1.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,K.Durant,N
24,T.Rozier o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Miami Heat,Sacramento Kings,1.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,T.Rozier,N
25,T.Rozier o19.5 Pts+Ast,Rotowire Prizepicks,Miami Heat,Sacramento Kings,1.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,T.Rozier,N
26,S.Aldama o20.5 Pts+Rebs,PropBetGuy,Memphis Grizzlies,Brooklyn Nets,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,-108.0,1.08,2.08,1.0,S.Aldama,N
27,Y.Missi o1.5 Blk,PropBomb,New Orleans Pelicans,Portland Trail Blazers,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,100.0,1.0,2.0,1.0,Y.Missi,N
28,N.Powell o19.5 Pts,MJCLocks,Los Angeles Clippers,San Antonio Spurs,1.0,0.8333333333333334,1,1.0,1,0.8333333333333334,1,-125.0,1.0,1.8,0.8,N.Powell,Y
29,J.Poeltl o17.5 Pts+Ast,Rotowire Sleeper,Toronto Raptors,Denver Nuggets,0.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,100.0,1.5,3.0,1.5,J.Poeltl,Y
30,K.Thompson o13.5 Pts,Rotowire Prizepicks,Dallas Mavericks,Indiana Pacers,1.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,K.Thompson,Y
31,T.Camara o12.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,New Orleans Pelicans,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100.0,1.5,3.0,1.5,T.Camara,Y
32,J.Tatum o29.5 Pts,gneiffer07,Boston Celtics,Atlanta Hawks,0.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-117.0,1.17,2.17,1.0,J.Tatum,N
33,J.Johnson o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Atlanta Hawks,Boston Celtics,1.0,0.4285714285714285,0,0.6,1,0.4285714285714285,0,100.0,1.5,3.0,1.5,J.Johnson,N
34,L.James o30.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Lakers,Detroit Pistons,0.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,L.James,N
35,C.Carrington o10.5 Pts,Rotowire Prizepicks,Washington Wizards,Golden State Warriors,1.0,0.4,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,C.Carrington,Y
36,M.Bridges o25.5 Pts+Rebs+Ast,Rotowire Prizepicks,Charlotte Hornets,Minnesota Timberwolves,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100.0,1.5,3.0,1.5,M.Bridges,Y
37,L.Doncic o3.5 3pt M,MJCLocks,Dallas Mavericks,Indiana Pacers,1.0,0.5,0,0.4,0,0.5,0,160.0,0.75,1.95,1.2000000000000002,L.Doncic,Y
38,M.Bridges o15.5 Pts,Rotowire Sleeper,Charlotte Hornets,Minnesota Timberwolves,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100.0,1.5,3.0,1.5,M.Bridges,N
39,C.Sexton o20.5 Pts+Ast,Markus_Markets,Utah Jazz,Chicago Bulls,0.0,0.1666666666666666,0,0.2,0,0.1666666666666666,0,-125.0,1.0,1.8,0.8,C.Sexton,Y
40,D.Ayton o26.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,New Orleans Pelicans,0.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,100.0,1.5,3.0,1.5,D.Ayton,Y
41,D.Avdija o2.5 Ast,Markus_Markets,Portland Trail Blazers,New Orleans Pelicans,0.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,-130.0,1.0,1.7692307692307692,0.7692307692307692,D.Avdija,Y
42,T.Harris o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Detroit Pistons,Los Angeles Lakers,1.0,0.4285714285714285,0,0.6,1,0.4285714285714285,0,100.0,1.5,3.0,1.5,T.Harris,Y
43,J.Morant o35.5 Pts+Rebs+Ast,moneybadger24_,Memphis Grizzlies,Brooklyn Nets,0.0,0.5,0,0.4,0,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Morant,Y
44,H.Barnes o15.5 Pts+Rebs,Rotowire Prizepicks,San Antonio Spurs,Los Angeles Clippers,0.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,H.Barnes,N
45,E.Mobley o24.5 Pts+Rebs,Rotowire Prizepicks,Cleveland Cavaliers,Milwaukee Bucks,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100.0,1.5,3.0,1.5,E.Mobley,N
46,J.Strawther o7.5 Pts,Markus_Markets,Denver Nuggets,Toronto Raptors,1.0,0.5,0,0.6,1,0.5,0,-115.0,1.0,1.869565217391304,0.8695652173913042,J.Strawther,Y
47,F.Wagner u29.5 Pts+Rebs+Ast,gneiffer07,Orlando Magic,Oklahoma City Thunder,0.0,0.4285714285714285,0,0.6,1,0.4285714285714285,0,-110.0,1.1,2.1,1.0,F.Wagner,Y
48,D.Schroder o7.5 Ast,CeeJPicks,Brooklyn Nets,Memphis Grizzlies,1.0,0.2857142857142857,0,0.4,0,0.2857142857142857,0,-110.0,1.1,2.1,1.0,D.Schroder,N
49,J.Strawther o11.5 Pts,therocketplays,Denver Nuggets,Toronto Raptors,1.0,0.1666666666666666,0,0.2,0,0.1666666666666666,0,235.0,0.5,1.675,1.175,J.Strawther,Y
50,R.Barrett o5.5 Ast,therocketplays,Toronto Raptors,Denver Nuggets,0.0,0.75,1,0.75,1,0.75,1,-113.0,1.13,2.13,1.0,R.Barrett,Y
51,J.Duren o23.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Los Angeles Lakers,1.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,100.0,1.5,3.0,1.5,J.Duren,Y
52,T.Rozier o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Miami Heat,Sacramento Kings,1.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,T.Rozier,Y
53,A.Davis o26.5 Pts,FirefighterBets,Los Angeles Lakers,Detroit Pistons,0.0,0.8333333333333334,1,0.8,1,0.8333333333333334,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,A.Davis,Y
54,B.Coulibaly o5.5 Rebs,FirefighterBets,Washington Wizards,Golden State Warriors,1.0,0.8,1,0.8,1,0.8,1,-125.0,1.0,1.8,0.8,B.Coulibaly,N
55,S.Pippen o16.5 Pts+Ast,therocketplays,Memphis Grizzlies,Brooklyn Nets,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,-125.0,1.25,2.25,1.0,S.Pippen,Y
56,N.Jovic o11.5 Pts+Rebs,Rotowire Sleeper,Miami Heat,Sacramento Kings,1.0,0.6,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,N.Jovic,N
57,T.Rozier o19.5 Pts+Rebs,Rotowire Sleeper,Miami Heat,Sacramento Kings,1.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,T.Rozier,N
58,L.Ball o32.5 Pts+Ast,the_degenerates,Charlotte Hornets,Minnesota Timberwolves,0.0,0.8333333333333334,1,0.8,1,0.8333333333333334,1,-109.0,1.09,2.0900000000000003,1.0000000000000002,L.Ball,N
59,N.Jokic o50.5 Pts+Rebs+Ast,the_degenerates,Denver Nuggets,Toronto Raptors,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,-113.0,1.13,2.13,1.0,N.Jokic,N
60,B.Coulibaly o20.5 Pts+Rebs+Ast,the_degenerates,Washington Wizards,Golden State Warriors,1.0,0.8,1,0.8,1,0.8,1,-118.0,1.18,2.18,0.9999999999999998,B.Coulibaly,N
61,L.Ball o29.5 Pts+Rebs,Rotowire Prizepicks,Charlotte Hornets,Minnesota Timberwolves,0.0,0.8333333333333334,1,0.8,1,0.8333333333333334,1,100.0,1.5,3.0,1.5,L.Ball,N
62,K.Thompson o17.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Indiana Pacers,1.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,K.Thompson,Y
63,J.Mogbo o5.5 Pts,Rotowire Sleeper,Toronto Raptors,Denver Nuggets,0.0,0.8571428571428571,1,0.8,1,0.8571428571428571,1,100.0,1.5,3.0,1.5,J.Mogbo,N
64,M.Porter o17.5 Pts,Rotowire Sleeper,Denver Nuggets,Toronto Raptors,1.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100.0,1.5,3.0,1.5,M.Porter,Y
65,C.Braun u12.5 Pts,itsbucketsnba,Denver Nuggets,Toronto Raptors,1.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,-104.0,1.0,1.9615384615384617,0.9615384615384616,C.Braun,N
66,C.Kispert o3.5 3pt M,RoyalsProps,Washington Wizards,Golden State Warriors,1.0,0.4,0,0.4,0,0.4,0,130.0,0.5,1.15,0.6499999999999999,C.Kispert,N
67,C.Sexton o17.5 Pts+Rebs,Rotowire Sleeper,Utah Jazz,Chicago Bulls,0.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,C.Sexton,Y
68,E.Mobley o24.5 Pts+Rebs,Rotowire Sleeper,Cleveland Cavaliers,Milwaukee Bucks,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100.0,1.5,3.0,1.5,E.Mobley,N
69,A.Nembhard o9.5 Pts,Rotowire Prizepicks,Indiana Pacers,Dallas Mavericks,0.0,0.4,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,A.Nembhard,Y
70,N.Vucevic o33.5 Pts+Rebs+Ast,the_degenerates,Chicago Bulls,Utah Jazz,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,-125.0,1.25,2.25,1.0,N.Vucevic,N
71,J.Duren u10.5 Pts,JBBets1,Detroit Pistons,Los Angeles Lakers,1.0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,-122.0,1.0,1.819672131147541,0.819672131147541,J.Duren,N
72,D.Green o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Washington Wizards,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100.0,1.5,3.0,1.5,D.Green,N
73,D.Russell o14.5 Pts,sandyplashkes,Los Angeles Lakers,Detroit Pistons,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,-104.0,1.04,2.04,1.0,D.Russell,N
74,B.Adebayo o25.5 Pts+Rebs,CeeJPicks,Miami Heat,Sacramento Kings,1.0,0.2,0,0.2,0,0.2,0,-110.0,1.1,2.1,1.0,B.Adebayo,N
75,F.Wagner u19.5 Pts,ThePropfessor_,Orlando Magic,Oklahoma City Thunder,0.0,0.5714285714285714,1,0.8,1,0.5714285714285714,1,-125.0,1.25,2.25,1.0,F.Wagner,N
76,K.Oubre o4.5 Rebs,Rotowire Prizepicks,Philadelphia 76ers,Phoenix Suns,0.0,0.4,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,K.Oubre,N
77,S.Curry o5.5 Pts,Rotowire Prizepicks,Charlotte Hornets,Minnesota Timberwolves,0.0,1.0,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,S.Curry,N
78,A.Dosunmu o16.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Utah Jazz,1.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100.0,1.5,3.0,1.5,A.Dosunmu,Y
79,J.Randle o20.5 Pts,Rotowire Prizepicks,Minnesota Timberwolves,Charlotte Hornets,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,J.Randle,N
80,T.Camara o12.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,New Orleans Pelicans,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100.0,1.5,3.0,1.5,T.Camara,Y
81,P.Siakam o31.5 Pts+Rebs+Ast,Rotowire Prizepicks,Indiana Pacers,Dallas Mavericks,0.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,P.Siakam,Y
82,S.Curry o6.5 Pts+Rebs,Rotowire Prizepicks,Charlotte Hornets,Minnesota Timberwolves,0.0,1.0,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,S.Curry,N
83,G.Williams o8.5 Pts,Rotowire Prizepicks,Charlotte Hornets,Minnesota Timberwolves,0.0,0.3333333333333333,0,0.4,0,0.3333333333333333,0,100.0,1.5,3.0,1.5,G.Williams,N
84,I.Zubac o27.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Clippers,San Antonio Spurs,1.0,0.6666666666666666,1,0.6,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,I.Zubac,Y
85,K.Durant o34.5 Pts+Rebs+Ast,Rotowire Prizepicks,Phoenix Suns,Philadelphia 76ers,1.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,K.Durant,Y
86,K.Dunn o5.5 Pts,Rotowire Prizepicks,Los Angeles Clippers,San Antonio Spurs,1.0,0.8333333333333334,1,1.0,1,0.8333333333333334,1,100.0,1.5,3.0,1.5,K.Dunn,Y
