,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,M.Porter o23.5 Pts+Rebs,GDAWG5000,Denver Nuggets,Los Angeles Lakers,0.0,0.5714285714285714,1,0.6,1,0.8,1,-105.0,0.53,1.0347619047619048,0.5047619047619047,M.Porter,Y
1,M.Porter o23.5 Pts+Rebs,JoeDellera,Denver Nuggets,Los Angeles Lakers,0.0,0.5714285714285714,1,0.6,1,0.8,1,-105.0,1.0,1.9523809523809523,0.9523809523809524,M.Porter,Y
2,C.White o18.5 Pts,Mjaybrxd,Chicago Bulls,Memphis Grizzlies,1.0,0.6470588235294118,1,0.6,1,0.6,1,-125.0,1.0,1.8,0.8,C.White,N
3,C.White o18.5 Pts,RoyalsProps,Chicago Bulls,Memphis Grizzlies,1.0,0.6470588235294118,1,0.6,1,0.6,1,-125.0,1.25,2.25,1.0,C.White,N
4,S.Curry o23.5 Pts,therocketplays,Golden State Warriors,San Antonio Spurs,0.0,0.4166666666666667,0,0.4,0,0.5,0,-106.0,1.06,2.06,1.0,S.Curry,N
5,O.Anunoby o20.5 Pts+Rebs,Rotowire Sleeper,New York Knicks,Utah Jazz,0.0,0.6666666666666666,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,O.Anunoby,Y
6,D.Green o14.5 Pts+Rebs,Rotowire Prizepicks,Golden State Warriors,San Antonio Spurs,0.0,0.6,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,D.Green,N
7,M.Bridges o18.5 Pts+Ast,Rotowire Prizepicks,New York Knicks,Utah Jazz,0.0,0.6,1,1.0,1,0.6,1,100.0,1.5,3.0,1.5,M.Bridges,N
8,J.Giddey o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,Memphis Grizzlies,1.0,0.5882352941176471,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,J.Giddey,Y
9,O.Anunoby o15.5 Pts,RoyalsProps,New York Knicks,Utah Jazz,0.0,0.4666666666666667,0,0.6,1,0.6,1,-120.0,1.2,2.2,1.0000000000000002,O.Anunoby,Y
10,A.Dosunmu o13.5 Pts,Rotowire Prizepicks,Chicago Bulls,Memphis Grizzlies,1.0,0.2941176470588235,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,A.Dosunmu,N
11,D.Green o20.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,San Antonio Spurs,0.0,0.6,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,D.Green,N
12,B.Lopez o18.5 Pts+Rebs+Ast,Rotowire Sleeper,Milwaukee Bucks,Charlotte Hornets,1.0,0.5625,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Lopez,Y
13,O.Anunoby o20.5 Pts+Rebs,Rotowire Prizepicks,New York Knicks,Utah Jazz,0.0,0.6666666666666666,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,O.Anunoby,Y
14,A.Thompson o16.5 Pts+Rebs,Rotowire Prizepicks,Houston Rockets,Portland Trail Blazers,1.0,0.5882352941176471,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,A.Thompson,Y
15,M.Bridges o15.5 Pts,Rotowire Sleeper,New York Knicks,Utah Jazz,0.0,0.6,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,M.Bridges,N
16,M.Bridges o23.5 Pts+Rebs+Ast,Rotowire Sleeper,New York Knicks,Utah Jazz,0.0,0.5333333333333333,1,0.8,1,0.4,0,100.0,1.5,3.0,1.5,M.Bridges,N
17,C.Braun o12.5 Pts,Theotherbabs,Denver Nuggets,Los Angeles Lakers,0.0,0.8571428571428571,1,1.0,1,1.0,1,-125.0,1.0,1.8,0.8,C.Braun,Y
18,M.Bridges o19.5 Pts+Ast,Rotowire Sleeper,New York Knicks,Utah Jazz,0.0,0.5333333333333333,1,0.8,1,0.5,0,100.0,1.5,3.0,1.5,M.Bridges,N
19,F.Wagner o27.5 Pts,the_degenerates,Orlando Magic,Detroit Pistons,1.0,0.4117647058823529,0,0.8,1,0.6,1,-109.0,1.09,2.0900000000000003,1.0000000000000002,F.Wagner,Y
20,C.White o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,Memphis Grizzlies,1.0,0.6470588235294118,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,C.White,N
21,C.White o21.5 Pts+Rebs,Rotowire Prizepicks,Chicago Bulls,Memphis Grizzlies,1.0,0.7058823529411765,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,C.White,N
22,J.Giddey o18.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Memphis Grizzlies,1.0,0.5294117647058824,1,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Giddey,Y
23,S.Curry o29.5 Pts+Ast,Rotowire Sleeper,Golden State Warriors,San Antonio Spurs,0.0,0.5,0,0.6,1,0.6,1,100.0,1.5,3.0,1.5,S.Curry,N
24,D.Lillard o23.5 Pts,itsbucketsnba,Milwaukee Bucks,Charlotte Hornets,1.0,0.5384615384615384,1,0.2,0,0.5,0,-117.0,1.0,1.8547008547008548,0.8547008547008548,D.Lillard,Y
25,J.Murray o20.5 Pts,itsbucketsnba,Denver Nuggets,Los Angeles Lakers,0.0,0.3636363636363636,0,0.2,0,0.4,0,-122.0,1.0,1.819672131147541,0.819672131147541,J.Murray,N
26,C.White u3.5 Rebs,Theotherbabs,Chicago Bulls,Memphis Grizzlies,1.0,0.4705882352941176,0,0.6,1,0.6,1,-108.0,1.0,1.925925925925926,0.925925925925926,C.White,N
27,C.Paul u10.5 Pts,itsbucketsnba,San Antonio Spurs,Golden State Warriors,1.0,0.375,0,0.2,0,0.4,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,C.Paul,Y
28,J.Giddey o11.5 Pts,Rotowire Sleeper,Chicago Bulls,Memphis Grizzlies,1.0,0.5294117647058824,1,0.2,0,0.3,0,100.0,1.5,3.0,1.5,J.Giddey,Y
