,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,M.McBride o9.5 Pts,GDAWG5000,New York Knicks,Milwaukee Bucks,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,-110,0.55,1.05,0.5,M.McBride,Y
1,M.McBride o9.5 Pts,PropBomb,New York Knicks,Milwaukee Bucks,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,-110,1.38,2.6345454545454543,1.2545454545454544,M.McBride,Y
2,M.McBride o9.5 Pts,Markus_Markets,New York Knicks,Milwaukee Bucks,1.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,-125,1.0,1.8,0.8,M.McBride,Y
3,J.Brunson o27.5 Pts,JoeDellera,New York Knicks,Milwaukee Bucks,1.0,0.2857142857142857,0,0.4,0,0.2857142857142857,0,-120,1.0,1.8333333333333333,0.8333333333333335,J.Brunson,N
4,J.Brunson o26.5 Pts,therocketplays,New York Knicks,Milwaukee Bucks,1.0,0.2857142857142857,0,0.4,0,0.2857142857142857,0,-128,1.5,2.671875,1.171875,J.Brunson,N
5,J.Jackson o23.5 Pts,sandyplashkes,Memphis Grizzlies,Washington Wizards,1.0,0.2857142857142857,0,0.4,0,0.2857142857142857,0,-120,1.2,2.2,1.0000000000000002,J.Jackson,Y
6,J.Jackson o23.5 Pts,RoyalsProps,Memphis Grizzlies,Washington Wizards,1.0,0.2857142857142857,0,0.4,0,0.2857142857142857,0,-106,1.59,3.0900000000000003,1.5000000000000002,J.Jackson,Y
7,C.Carrington o11.5 Pts,JoeDellera,Washington Wizards,Memphis Grizzlies,0.0,0.5,0,0.6,1,0.5,0,-113,1.0,1.8849557522123888,0.8849557522123894,C.Carrington,N
8,C.Cunningham o1.5 3pt M,Markus_Markets,Detroit Pistons,Atlanta Hawks,1.0,0.6666666666666666,1,0.4,0,0.6666666666666666,1,105,1.0,2.05,1.0499999999999998,C.Cunningham,N
9,C.Cunningham o1.5 3pt M,CeeJPicks,Detroit Pistons,Atlanta Hawks,1.0,0.6666666666666666,1,0.4,0,0.6666666666666666,1,112,1.0,2.12,1.12,C.Cunningham,N
10,R.Gobert o1.5 Blk,MJCLocks,Minnesota Timberwolves,Portland Trail Blazers,1.0,0.25,0,0.2,0,0.25,0,150,0.75,1.875,1.125,R.Gobert,Y
11,L.Doncic o29.5 Pts,CeeJPicks,Dallas Mavericks,Phoenix Suns,1.0,0.375,0,0.4,0,0.375,0,-120,1.2,2.2,1.0000000000000002,L.Doncic,Y
12,S.Curry o24.5 Pts,JoeDellera,Golden State Warriors,Cleveland Cavaliers,0.0,0.2,0,0.2,0,0.2,0,-106,1.0,1.9433962264150944,0.9433962264150944,S.Curry,N
13,D.Fox o22.5 Pts,RoyalsProps,Sacramento Kings,Los Angeles Clippers,1.0,0.625,1,0.6,1,0.625,1,-119,1.19,2.19,1.0,D.Fox,Y
14,D.Sabonis u17.5 Pts,PropBomb,Sacramento Kings,Los Angeles Clippers,1.0,0.625,1,0.8,1,0.625,1,-125,1.25,2.25,1.0,D.Sabonis,N
15,T.Rozier o3.5 Ast,MJCLocks,Miami Heat,Denver Nuggets,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,-135,1.35,2.35,1.0,T.Rozier,Y
