,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,D.Avdija o17.5 Pts+Ast,Rotowire Sleeper,Portland Trail Blazers,Miami Heat,1,0.4324324324324324,0,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Avdija,Y
1,G.Allen o12.5 Pts+Rebs,Rotowire Sleeper,Phoenix Suns,Utah Jazz,1,0.5555555555555556,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,G.Allen,Y
2,T.Harris o8.5 Rebs+Ast,Rotowire Prizepicks,Detroit Pistons,Toronto Raptors,1,0.5555555555555556,1,0.4,0,0.3,0,100.0,1.5,3.0,1.5,T.Harris,Y
3,G.Dick o2.5 Rebs,Rotowire Prizepicks,Toronto Raptors,Detroit Pistons,0,0.625,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,G.Dick,Y
4,J.Morant o32.5 Pts+Rebs+Ast,Theotherbabs,Memphis Grizzlies,Minnesota Timberwolves,0,0.6666666666666666,1,0.6,1,0.7,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,J.Morant,N
5,W.Kessler o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Utah Jazz,Phoenix Suns,0,0.5666666666666667,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,W.Kessler,Y
6,G.Allen o12.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Utah Jazz,1,0.5555555555555556,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,G.Allen,Y
7,T.Rozier o15.5 Pts+Ast,Rotowire Prizepicks,Miami Heat,Portland Trail Blazers,0,0.46875,0,0.4,0,0.3,0,100.0,1.5,3.0,1.5,T.Rozier,N
8,I.Quickley o21.5 Pts+Ast,Markus_Markets,Toronto Raptors,Detroit Pistons,0,0.5,0,0.6,1,0.5,0,-110.0,1.0,1.9090909090909087,0.9090909090909092,I.Quickley,Y
9,I.Stewart o5.5 Rebs,Rotowire Prizepicks,Detroit Pistons,Toronto Raptors,1,0.4705882352941176,0,0.6,1,0.4,0,100.0,1.5,3.0,1.5,I.Stewart,N
10,J.Morant o26.5 Pts+Ast,JoeDellera,Memphis Grizzlies,Minnesota Timberwolves,0,0.6190476190476191,1,0.6,1,0.6,1,-106.0,1.0,1.9433962264150944,0.9433962264150944,J.Morant,N
11,T.Herro o22.5 Pts,JoeDellera,Miami Heat,Portland Trail Blazers,0,0.5555555555555556,1,0.4,0,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,T.Herro,Y
12,C.Cunningham o35.5 Pts+Ast,the_degenerates,Detroit Pistons,Toronto Raptors,1,0.4117647058823529,0,0.6,1,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,C.Cunningham,Y
13,J.Morant o6.5 Ast,TopShelfAction,Memphis Grizzlies,Minnesota Timberwolves,0,0.6666666666666666,1,0.4,0,0.5,0,100.0,1.1,2.2,1.1,J.Morant,N
14,W.Kessler o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Utah Jazz,Phoenix Suns,0,0.4666666666666667,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,W.Kessler,Y
15,R.Gobert o20.5 Pts+Rebs,Rotowire Sleeper,Minnesota Timberwolves,Memphis Grizzlies,1,0.5405405405405406,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,R.Gobert,N
16,Z.Edey o14.5 Pts+Rebs+Ast,Rotowire Prizepicks,Memphis Grizzlies,Minnesota Timberwolves,0,0.75,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,Z.Edey,Y
17,J.Jackson o20.5 Pts,Rotowire Prizepicks,Memphis Grizzlies,Minnesota Timberwolves,0,0.5833333333333334,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,J.Jackson,Y
18,S.Barnes o31.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,Detroit Pistons,0,0.68,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,S.Barnes,N
19,D.Robinson o11.5 Pts+Ast,Rotowire Prizepicks,Miami Heat,Portland Trail Blazers,0,0.5882352941176471,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Robinson,N
20,W.Kessler o10.5 Pts,Rotowire Prizepicks,Utah Jazz,Phoenix Suns,0,0.5,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,W.Kessler,Y
21,A.Simons o19.5 Pts,Rotowire Prizepicks,Portland Trail Blazers,Miami Heat,1,0.5294117647058824,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,A.Simons,Y
22,R.Gobert o1.5 Blk,MJCLocks,Minnesota Timberwolves,Memphis Grizzlies,1,0.4054054054054054,0,0.4,0,0.6,1,-125.0,1.0,1.8,0.8,R.Gobert,N
23,D.Avdija o25.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Miami Heat,1,0.4054054054054054,0,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Avdija,Y
24,S.Barnes o26.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Detroit Pistons,0,0.64,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,S.Barnes,Y
25,D.Avdija o21.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Miami Heat,1,0.4054054054054054,0,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Avdija,Y
26,J.Duren o10.5 Pts,itsbucketsnba,Detroit Pistons,Toronto Raptors,1,0.4571428571428571,0,0.2,0,0.5,0,-122.0,1.0,1.819672131147541,0.819672131147541,J.Duren,N
27,T.Camara u9.5 Pts,itsbucketsnba,Portland Trail Blazers,Miami Heat,1,0.4444444444444444,0,0.0,0,0.3,0,-105.0,1.0,1.9523809523809523,0.9523809523809524,T.Camara,Y
28,T.Herro o33.5 Pts+Rebs+Ast,Rotowire Sleeper,Miami Heat,Portland Trail Blazers,0,0.5,0,0.4,0,0.6,1,100.0,1.5,3.0,1.5,T.Herro,Y
29,D.Avdija o23.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,Miami Heat,1,0.3513513513513513,0,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Avdija,Y
