,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,D.Schroder o5.5 Ast,Markus_Markets,Brooklyn Nets,New Orleans Pelicans,0.0,0.7,1,0.4,0,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,D.Schroder,N
1,J.Giddey u12.5 Pts,sandyplashkes,Chicago Bulls,Cleveland Cavaliers,1.0,0.4,0,0.6,1,0.4,0,-116,1.16,2.16,0.9999999999999998,J.Giddey,N
2,J.Allen o13.5 Pts,Markus_Markets,Cleveland Cavaliers,Chicago Bulls,0.0,0.7272727272727273,1,0.6,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Allen,N
3,J.Allen o24.5 Pts+Rebs,Rotowire Sleeper,Cleveland Cavaliers,Chicago Bulls,0.0,0.7272727272727273,1,0.8,1,0.8,1,100,1.5,3.0,1.5,J.Allen,N
4,E.Mobley o28.5 Pts+Rebs+Ast,Rotowire Sleeper,Cleveland Cavaliers,Chicago Bulls,0.0,0.5454545454545454,1,0.4,0,0.5,0,100,1.5,3.0,1.5,E.Mobley,N
5,D.Schroder o25.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,New Orleans Pelicans,0.0,0.7,1,0.6,1,0.7,1,100,1.5,3.0,1.5,D.Schroder,N
6,D.Schroder o22.5 Pts+Ast,Rotowire Prizepicks,Brooklyn Nets,New Orleans Pelicans,0.0,0.7,1,0.6,1,0.7,1,100,1.5,3.0,1.5,D.Schroder,N
7,D.Schroder o15.5 Pts,Rotowire Prizepicks,Brooklyn Nets,New Orleans Pelicans,0.0,0.7,1,0.6,1,0.7,1,100,1.5,3.0,1.5,D.Schroder,N
8,I.Zubac o28.5 Pts+Rebs,HPBasketball,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.5,0,0.2,0,0.5,0,-106,1.1,2.137735849056604,1.0377358490566038,I.Zubac,Y
9,A.Sengun o19.5 Pts,gneiffer07,Houston Rockets,Washington Wizards,1.0,0.3,0,0.4,0,0.3,0,-110,1.1,2.1,1.0,A.Sengun,Y
10,K.Johnson o20.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Sacramento Kings,1.0,0.4,0,0.6,1,0.4,0,100,1.5,3.0,1.5,K.Johnson,Y
11,D.Schroder o5.5 Ast,therocketplays,Brooklyn Nets,New Orleans Pelicans,0.0,0.7,1,0.4,0,0.7,1,-125,1.25,2.25,1.0,D.Schroder,N
12,C.Paul o7.5 Ast,ThePropfessor_,San Antonio Spurs,Sacramento Kings,1.0,0.7,1,0.6,1,0.7,1,-130,1.3,2.3,0.9999999999999998,C.Paul,Y
13,N.Claxton o19.5 Pts+Rebs,Rotowire Sleeper,Brooklyn Nets,New Orleans Pelicans,0.0,0.4444444444444444,0,0.4,0,0.4444444444444444,0,100,1.5,3.0,1.5,N.Claxton,Y
14,J.Smith o10.5 Pts,Rotowire Sleeper,Houston Rockets,Washington Wizards,1.0,0.5,0,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Smith,Y
15,J.Harden o5.5 Rebs,JoeDellera,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.7,1,0.6,1,0.7,1,-140,0.75,1.2857142857142858,0.5357142857142858,J.Harden,Y
16,J.Harden o6.5 Rebs,JoeDellera,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6,1,0.6,1,0.6,1,135,0.25,0.5875,0.3375,J.Harden,Y
17,A.Sengun o19.5 Pts,Rotowire Sleeper,Houston Rockets,Washington Wizards,1.0,0.3,0,0.4,0,0.3,0,100,1.5,3.0,1.5,A.Sengun,Y
18,I.Zubac o28.5 Pts+Rebs,PlayerPropSavant,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.5,0,0.2,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,I.Zubac,Y
19,D.Vassell o12.5 Pts,Rotowire Sleeper,San Antonio Spurs,Sacramento Kings,1.0,1.0,1,1.0,1,1.0,1,100,1.5,3.0,1.5,D.Vassell,N
20,C.Johnson o15.5 Pts,FirefighterBets,Brooklyn Nets,New Orleans Pelicans,0.0,0.5,0,0.8,1,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,C.Johnson,N
21,J.Harden u30.5 Pts+Ast,kylemurray03,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.5,0,0.8,1,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,J.Harden,Y
22,J.Harden u30.5 Pts+Ast,allanlemdfs,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.5,0,0.8,1,0.5,0,-125,1.25,2.25,1.0,J.Harden,Y
23,D.Vassell o14.5 Pts,kylemurray03,San Antonio Spurs,Sacramento Kings,1.0,1.0,1,1.0,1,1.0,1,100,1.0,2.0,1.0,D.Vassell,N
24,D.Schroder o5.5 Ast,kylemurray03,Brooklyn Nets,New Orleans Pelicans,0.0,0.7,1,0.4,0,0.7,1,-124,1.24,2.24,0.9999999999999998,D.Schroder,N
25,D.DeRozan u23.5 Pts,itsbucketsnba,Sacramento Kings,San Antonio Spurs,0.0,0.4,0,0.2,0,0.4,0,-120,1.0,1.8333333333333333,0.8333333333333335,D.DeRozan,Y
