,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,G.Dick o2.5 3pt M,TopShelfAction,Toronto Raptors,Houston Rockets,1.0,0.5217391304347826,1,0.8,1,0.7,1,120.0,0.5,1.1,0.6000000000000001,G.Dick,N
1,Y.Missi o20.5 Pts+Rebs+Ast,Rotowire Sleeper,New Orleans Pelicans,Denver Nuggets,1.0,0.3214285714285714,0,0.6,1,0.6,1,100.0,1.5,3.0,1.5,Y.Missi,Y
2,Y.Missi o9.5 Rebs,Rotowire Prizepicks,New Orleans Pelicans,Denver Nuggets,1.0,0.4285714285714285,0,0.8,1,0.7,1,100.0,1.5,3.0,1.5,Y.Missi,N
3,D.Murray o13.5 Rebs+Ast,Rotowire Prizepicks,New Orleans Pelicans,Denver Nuggets,1.0,0.5833333333333334,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,D.Murray,Y
4,R.Barrett u35.5 Pts+Rebs+Ast,gneiffer07,Toronto Raptors,Houston Rockets,1.0,0.5,0,0.6,1,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,R.Barrett,X
5,P.Siakam o20.5 Pts,TopShelfAction,Indiana Pacers,Sacramento Kings,0.0,0.5714285714285714,1,0.8,1,0.6,1,100.0,0.5,1.0,0.5,P.Siakam,N
6,K.Olynyk o5.5 Pts,Rotowire Sleeper,Toronto Raptors,Houston Rockets,1.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,K.Olynyk,Y
7,H.Jones o17.5 Pts+Rebs+Ast,Rotowire Prizepicks,New Orleans Pelicans,Denver Nuggets,1.0,0.4545454545454545,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,H.Jones,Y
8,H.Jones o15.5 Pts+Rebs,Rotowire Prizepicks,New Orleans Pelicans,Denver Nuggets,1.0,0.3636363636363636,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,H.Jones,N
9,S.Barnes u27.5 Pts+Ast,JoeDellera,Toronto Raptors,Houston Rockets,1.0,0.5333333333333333,1,0.6,1,0.5,0,-125.0,1.0,1.8,0.8,S.Barnes,Y
