,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,B.Simmons u8.5 Pts,allanlemdfs,Brooklyn Nets,Miami Heat,0,0.7727272727272727,1,0.4,0,0.6,1,-135,0.68,1.1837037037037037,0.5037037037037037,B.Simmons,Y
1,B.Simmons u8.5 Pts,JoeDellera,Brooklyn Nets,Miami Heat,0,0.7727272727272727,1,0.4,0,0.6,1,-135,1.0,1.7407407407407407,0.7407407407407407,B.Simmons,Y
2,D.Avdija o10.5 Pts,therocketplays,Portland Trail Blazers,Dallas Mavericks,0,0.6785714285714286,1,0.8,1,0.8,1,-120,1.2,2.2,1.0000000000000002,D.Avdija,Y
3,O.Toppin o10.5 Pts,therocketplays,Indiana Pacers,Golden State Warriors,0,0.5714285714285714,1,1.0,1,0.9,1,-115,1.15,2.1499999999999995,0.9999999999999996,O.Toppin,N
4,J.Jackson o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Clippers,1,0.7777777777777778,1,0.8,1,0.8,1,100,1.5,3.0,1.5,J.Jackson,Y
5,J.Wells o9.5 Pts+Ast,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Clippers,1,0.7241379310344828,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Wells,N
6,N.Vucevic o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Chicago Bulls,Milwaukee Bucks,1,0.8214285714285714,1,0.6,1,0.8,1,100,1.5,3.0,1.5,N.Vucevic,Y
7,B.Simmons u8.5 Pts,PvB_Bets,Brooklyn Nets,Miami Heat,0,0.7727272727272727,1,0.4,0,0.6,1,-133,1.0,1.7518796992481205,0.7518796992481203,B.Simmons,Y
8,A.Nembhard o9.5 Pts,Markus_Markets,Indiana Pacers,Golden State Warriors,0,0.5333333333333333,1,0.8,1,0.6,1,-120,1.0,1.8333333333333333,0.8333333333333335,A.Nembhard,Y
9,J.Jackson o17.5 Pts,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Clippers,1,0.7037037037037037,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Jackson,Y
