,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,L.Doncic o1.5 Stl,HPBasketball,Dallas Mavericks,Utah Jazz,0.0,0.3636363636363636,0,0.6,1,0.4,0,-127.0,0.32,0.5719685039370078,0.2519685039370078,L.Doncic,N
1,L.Doncic o46.5 Pts+Rebs+Ast,Rotowire Sleeper,Dallas Mavericks,Utah Jazz,0.0,0.3636363636363636,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,L.Doncic,N
2,K.Thompson o18.5 Pts+Rebs,Rotowire Sleeper,Dallas Mavericks,Utah Jazz,0.0,0.4545454545454545,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,K.Thompson,Y
3,L.Doncic o29.5 Pts,Rotowire Prizepicks,Dallas Mavericks,Utah Jazz,0.0,0.4545454545454545,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,L.Doncic,Y
4,K.Irving o9.5 Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,Utah Jazz,0.0,0.3636363636363636,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,K.Irving,X
5,D.Gafford o17.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Utah Jazz,0.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,D.Gafford,N
6,K.Thompson u16.5 Pts,sandyplashkes,Dallas Mavericks,Utah Jazz,0.0,0.6363636363636364,1,0.8,1,0.7,1,-112.0,1.12,2.12,1.0,K.Thompson,N
7,K.Thompson u16.5 Pts,LinesAtLunch,Dallas Mavericks,Utah Jazz,0.0,0.6363636363636364,1,0.8,1,0.7,1,-112.0,1.12,2.12,1.0,K.Thompson,N
8,C.Sexton o22.5 Pts+Rebs+Ast,Rotowire Prizepicks,Utah Jazz,Dallas Mavericks,1.0,0.5,0,0.8,1,0.5,0,100.0,1.5,3.0,1.5,C.Sexton,N
9,K.Irving o3.5 Rebs,Rotowire Sleeper,Dallas Mavericks,Utah Jazz,0.0,0.6363636363636364,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,K.Irving,X
