,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
26,S.Pippen o19.5 Pts+Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Philadelphia 76ers,1.0,0.7333333333333333,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,S.Pippen,N
27,B.Mathurin u20.5 Pts,gneiffer07,Indiana Pacers,Houston Rockets,0.0,0.5714285714285714,1,0.2,0,0.4,0,-110.0,1.1,2.1,1.0,B.Mathurin,Y
28,S.Pippen o10.5 Pts,therocketplays,Memphis Grizzlies,Philadelphia 76ers,1.0,0.7333333333333333,1,0.6,1,0.8,1,-128.0,1.28,2.28,1.0000000000000002,S.Pippen,N
29,D.Mitchell o35.5 Pts+Rebs+Ast,Rotowire Prizepicks,Cleveland Cavaliers,New Orleans Pelicans,1.0,0.4666666666666667,0,0.8,1,0.6,1,100.0,1.5,3.0,1.5,D.Mitchell,N
30,D.Bane u28.5 Pts+Rebs+Ast,gneiffer07,Memphis Grizzlies,Philadelphia 76ers,1.0,0.625,1,0.6,1,0.625,1,-110.0,1.1,2.1,1.0,D.Bane,N
31,I.Zubac o26.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Orlando Magic,1.0,0.5333333333333333,1,0.4,0,0.4,0,100.0,1.5,3.0,1.5,I.Zubac,Y
32,J.Embiid u37.5 Pts+Rebs+Ast,allanlemdfs,Philadelphia 76ers,Memphis Grizzlies,0.0,1.0,1,1.0,1,1.0,1,-110.0,0.55,1.05,0.5,J.Embiid,N
33,T.Young o13.5 Rebs+Ast,PvB_Bets,Atlanta Hawks,Golden State Warriors,0.0,0.7142857142857143,1,0.6,1,0.7,1,-118.0,1.0,1.847457627118644,0.847457627118644,T.Young,Y
34,D.Mitchell o34.5 Pts+Rebs+Ast,Rotowire Prizepicks,Cleveland Cavaliers,New Orleans Pelicans,1.0,0.4666666666666667,0,0.8,1,0.6,1,100.0,1.5,3.0,1.5,D.Mitchell,N
35,D.Booker u29.5 Pts,Rotowire Prizepicks,Phoenix Suns,New York Knicks,1.0,0.7333333333333333,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,D.Booker,N
36,J.Johnson o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Atlanta Hawks,Golden State Warriors,0.0,0.6428571428571429,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,J.Johnson,Y
37,D.Lillard o24.5 Pts,RoyalsProps,Milwaukee Bucks,Chicago Bulls,1.0,0.5454545454545454,1,0.4,0,0.5,0,-110.0,1.65,3.15,1.5,D.Lillard,N
38,A.Sengun u27.5 Pts+Ast,Rotowire Prizepicks,Houston Rockets,Indiana Pacers,1.0,0.6666666666666666,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,A.Sengun,N
39,C.White o19.5 Pts,FirefighterBets,Chicago Bulls,Milwaukee Bucks,0.0,0.6666666666666666,1,0.8,1,0.7,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,C.White,N
40,A.Simons u24.5 Pts+Rebs+Ast,allanlemdfs,Portland Trail Blazers,Oklahoma City Thunder,0.0,0.5,0,0.6,1,0.5,0,-120.0,0.6,1.1,0.5000000000000001,A.Simons,X
41,C.White o20.5 Pts,the_degenerates,Chicago Bulls,Milwaukee Bucks,0.0,0.5333333333333333,1,0.6,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,C.White,N
42,T.Young o13.5 Rebs+Ast,FirefighterBets,Atlanta Hawks,Golden State Warriors,0.0,0.7142857142857143,1,0.6,1,0.7,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,T.Young,Y
43,J.Jackson o26.5 Pts+Rebs,the_degenerates,Memphis Grizzlies,Philadelphia 76ers,1.0,0.5384615384615384,1,0.8,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Jackson,Y
44,T.Camara o7.5 Pts,ThePropfessor_,Portland Trail Blazers,Oklahoma City Thunder,0.0,0.5714285714285714,1,0.6,1,0.6,1,-125.0,1.25,2.25,1.0,T.Camara,Y
45,G.Antetokounmpo o29.5 Pts,CeeJPicks,Milwaukee Bucks,Chicago Bulls,1.0,0.5384615384615384,1,0.4,0,0.6,1,-135.0,1.35,2.35,1.0,G.Antetokounmpo,Y
46,C.White o19.5 Pts,CeeJPicks,Chicago Bulls,Milwaukee Bucks,0.0,0.6666666666666666,1,0.8,1,0.7,1,-110.0,1.1,2.1,1.0,C.White,N
47,K.Dunn o8.5 Pts,Rotowire Prizepicks,Los Angeles Clippers,Orlando Magic,1.0,0.4666666666666667,0,0.8,1,0.6,1,100.0,1.5,3.0,1.5,K.Dunn,N
48,D.Daniels u13.5 Pts,itsbucketsnba,Atlanta Hawks,Golden State Warriors,0.0,0.3846153846153846,0,0.2,0,0.4,0,-122.0,1.0,1.819672131147541,0.819672131147541,D.Daniels,Y
49,A.Sengun u38.5 Pts+Rebs+Ast,kylemurray03,Houston Rockets,Indiana Pacers,1.0,0.6666666666666666,1,0.6,1,0.6,1,-120.0,1.2,2.2,1.0000000000000002,A.Sengun,N
50,A.Sengun o20.5 Pts,itsbucketsnba,Houston Rockets,Indiana Pacers,1.0,0.2666666666666666,0,0.2,0,0.3,0,-112.0,1.0,1.8928571428571428,0.8928571428571428,A.Sengun,Y
51,S.Henderson u22.5 Pts+Rebs+Ast,allanlemdfs,Portland Trail Blazers,Oklahoma City Thunder,0.0,0.7142857142857143,1,0.8,1,0.8,1,-120.0,0.6,1.1,0.5000000000000001,S.Henderson,Y
52,D.Lillard o6.5 Ast,JBBets1,Milwaukee Bucks,Chicago Bulls,1.0,0.5454545454545454,1,0.6,1,0.6,1,-145.0,1.0,1.6896551724137931,0.6896551724137931,D.Lillard,Y
53,I.Zubac o10.5 Rebs,Rotowire Sleeper,Los Angeles Clippers,Orlando Magic,1.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,I.Zubac,Y
54,T.Maxey o15.5 Pts+Ast,Rotowire Sleeper,Philadelphia 76ers,Memphis Grizzlies,0.0,0.8571428571428571,1,0.8,1,0.8571428571428571,1,100.0,1.5,3.0,1.5,T.Maxey,N
55,O.Okongwu o8.5 Pts,Rotowire Sleeper,Atlanta Hawks,Golden State Warriors,0.0,0.5384615384615384,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,O.Okongwu,Y
56,D.Jones o11.5 Pts+Rebs,Rotowire Sleeper,Oklahoma City Thunder,Portland Trail Blazers,1.0,0.0714285714285714,0,0.2,0,0.1,0,100.0,1.5,3.0,1.5,D.Jones,N
57,D.Jones o12.5 Pts+Rebs+Ast,Rotowire Sleeper,Oklahoma City Thunder,Portland Trail Blazers,1.0,0.1428571428571428,0,0.2,0,0.2,0,100.0,1.5,3.0,1.5,D.Jones,N
58,J.Nurkic o15.5 Pts+Rebs,Rotowire Sleeper,Phoenix Suns,New York Knicks,1.0,0.4615384615384615,0,0.2,0,0.4,0,100.0,1.5,3.0,1.5,J.Nurkic,Y
59,I.Zubac o25.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Orlando Magic,1.0,0.6,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,I.Zubac,Y
