,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,T.Camara o5.5 Rebs,therocketplays,Portland Trail Blazers,Detroit Pistons,0.0,0.4848484848484848,0,0.8,1,0.8,1,110.0,1.0,2.1,1.1,T.Camara,N
1,S.Pippen u6.5 Ast,TopShelfAction,Memphis Grizzlies,Dallas Mavericks,1.0,0.7777777777777778,1,1.0,1,0.9,1,-105.0,1.3,2.538095238095238,1.238095238095238,S.Pippen,Y
2,J.Jackson u39.5 Pts+Rebs+Ast,allanlemdfs,Memphis Grizzlies,Dallas Mavericks,1.0,0.9117647058823528,1,0.6,1,0.8,1,-120.0,1.2,2.2,1.0000000000000002,J.Jackson,N
3,D.Lillard o22.5 Pts,JoeDellera,Milwaukee Bucks,Toronto Raptors,0.0,0.6538461538461539,1,0.6,1,0.7,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,D.Lillard,Y
4,C.Anthony u5.5 Ast,TopShelfAction,Orlando Magic,New York Knicks,0.0,0.9117647058823528,1,0.8,1,0.8,1,-110.0,1.2,2.290909090909091,1.090909090909091,C.Anthony,Y
5,K.Johnson o4.5 Rebs,therocketplays_duplicate,San Antonio Spurs,Chicago Bulls,0.0,0.59375,1,0.8,1,0.5,0,145.0,0.75,1.8375,1.0875,K.Johnson,N
6,K.Johnson o4.5 Rebs,therocketplays_duplicate,Brooklyn Nets,Indiana Pacers,1.0,0.2424242424242424,0,0.4,0,0.4,0,145.0,0.75,1.8375,1.0875,K.Johnson,N
7,I.Zubac o24.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.7142857142857143,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,I.Zubac,Y
8,T.Camara o5.5 Rebs,Rotowire Prizepicks,Portland Trail Blazers,Detroit Pistons,0.0,0.4848484848484848,0,0.8,1,0.8,1,100.0,1.5,3.0,1.5,T.Camara,N
9,A.Simons o5.5 Ast,TopShelfAction,Portland Trail Blazers,Detroit Pistons,0.0,0.4516129032258064,0,0.4,0,0.5,0,116.0,0.8,1.7280000000000002,0.9280000000000002,A.Simons,Y
10,I.Quickley o20.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.4,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,I.Quickley,N
11,K.Durant o31.5 Pts+Rebs,Rotowire Sleeper,Phoenix Suns,Philadelphia 76ers,0.0,0.6521739130434783,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,K.Durant,N
12,D.Ayton o22.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Detroit Pistons,0.0,0.64,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,D.Ayton,Y
13,B.Beal o16.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Philadelphia 76ers,0.0,0.782608695652174,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,B.Beal,Y
14,D.Lillard o23.5 Pts,Steakfriend123,Milwaukee Bucks,Toronto Raptors,0.0,0.6153846153846154,1,0.4,0,0.6,1,-112.0,1.12,2.12,1.0,D.Lillard,Y
15,M.Plumlee o6.5 Pts+Ast,Markus_Markets,Phoenix Suns,Philadelphia 76ers,0.0,0.4375,0,0.4,0,0.4,0,-115.0,1.0,1.869565217391304,0.8695652173913042,M.Plumlee,N
16,D.Fox o29.5 Pts+Ast,Rotowire Prizepicks,Sacramento Kings,Miami Heat,1.0,0.6285714285714286,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.Fox,X
17,K.Towns o16.5 Rebs+Ast,Rotowire Prizepicks,New York Knicks,Orlando Magic,1.0,0.5882352941176471,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,K.Towns,X
18,D.Avdija o16.5 Pts,Rotowire Prizepicks,Portland Trail Blazers,Detroit Pistons,0.0,0.3823529411764705,0,1.0,1,0.9,1,100.0,1.5,3.0,1.5,D.Avdija,N
19,T.Jones o12.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Phoenix Suns,Philadelphia 76ers,0.0,0.65625,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,T.Jones,N
20,K.Durant o36.5 Pts+Rebs+Ast,FirefighterBets,Phoenix Suns,Philadelphia 76ers,0.0,0.6086956521739131,1,1.0,1,0.8,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,K.Durant,N
21,A.Simons o21.5 Pts,FirefighterBets,Portland Trail Blazers,Detroit Pistons,0.0,0.4193548387096774,0,0.8,1,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,A.Simons,Y
22,J.Jackson u39.5 Pts+Rebs+Ast,gneiffer07,Memphis Grizzlies,Dallas Mavericks,1.0,0.9117647058823528,1,0.6,1,0.8,1,-120.0,1.2,2.2,1.0000000000000002,J.Jackson,N
23,R.Gobert u19.5 Pts,gneiffer07,Minnesota Timberwolves,Los Angeles Clippers,1.0,0.9705882352941176,1,1.0,1,1.0,1,105.0,0.95,1.9475,0.9974999999999998,R.Gobert,Y
24,T.Lyles u14.5 Pts+Rebs+Ast,gneiffer07,Sacramento Kings,Miami Heat,1.0,0.6538461538461539,1,0.2,0,0.5,0,-120.0,1.2,2.2,1.0000000000000002,T.Lyles,Y
25,B.Portis o21.5 Pts+Rebs,Rotowire Sleeper,Milwaukee Bucks,Toronto Raptors,0.0,0.5,0,0.8,1,0.7,1,100.0,1.5,3.0,1.5,B.Portis,Y
26,O.Toppin o8.5 Pts,Markus_Markets,Indiana Pacers,Brooklyn Nets,0.0,0.5454545454545454,1,0.4,0,0.7,1,-125.0,1.0,1.8,0.8,O.Toppin,Y
27,I.Zubac o25.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.6571428571428571,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,I.Zubac,Y
28,A.Edwards o3.5 3pt M,TopShelfAction,Minnesota Timberwolves,Los Angeles Clippers,1.0,0.6764705882352942,1,0.6,1,0.5,0,130.0,1.0,2.3,1.2999999999999998,A.Edwards,Y
29,Q.Grimes o13.5 Pts,FirefighterBets,Dallas Mavericks,Memphis Grizzlies,0.0,0.3333333333333333,0,0.6,1,0.5,0,-125.0,1.0,1.8,0.8,Q.Grimes,N
30,D.Lillard o24.5 Pts,sandyplashkes,Milwaukee Bucks,Toronto Raptors,0.0,0.5769230769230769,1,0.4,0,0.6,1,-120.0,1.2,2.2,1.0000000000000002,D.Lillard,Y
31,J.Harden u19.5 Pts,sandyplashkes,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.4242424242424242,0,0.6,1,0.6,1,-120.0,1.2,2.2,1.0000000000000002,J.Harden,N
32,I.Zubac o14.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.6857142857142857,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,I.Zubac,Y
33,D.Booker o23.5 Pts,MillyProps,Phoenix Suns,Philadelphia 76ers,0.0,0.5,0,0.4,0,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,D.Booker,N
34,C.Cunningham o9.5 Ast,MJCLocks,Detroit Pistons,Portland Trail Blazers,1.0,0.5161290322580645,1,0.2,0,0.4,0,-115.0,1.0,1.869565217391304,0.8695652173913042,C.Cunningham,N
35,A.Green o9.5 Pts+Ast,Rotowire Sleeper,Milwaukee Bucks,Toronto Raptors,0.0,0.5483870967741935,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,A.Green,N
36,I.Quickley o16.5 Pts,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.4,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,I.Quickley,N
37,A.Coffey o7.5 Pts,Rotowire Prizepicks,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.6470588235294118,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,A.Coffey,Y
38,S.Sharpe o18.5 Pts,RoyalsProps,Portland Trail Blazers,Detroit Pistons,0.0,0.4230769230769231,0,0.6,1,0.5,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,S.Sharpe,Y
39,R.Barrett o27.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.8148148148148148,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,R.Barrett,Y
40,R.Barrett o21.5 Pts+Ast,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.8148148148148148,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,R.Barrett,Y
41,R.Barrett o17.5 Pts,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.7037037037037037,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,R.Barrett,Y
42,G.Allen o11.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Philadelphia 76ers,0.0,0.6666666666666666,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,G.Allen,N
43,D.Lillard u3.5 3pt M,TopShelfAction,Milwaukee Bucks,Toronto Raptors,0.0,0.5769230769230769,1,0.6,1,0.5,0,120.0,0.9,1.98,1.08,D.Lillard,N
44,O.Toppin o8.5 Pts,FirefighterBets,Indiana Pacers,Brooklyn Nets,0.0,0.5454545454545454,1,0.4,0,0.7,1,-125.0,1.0,1.8,0.8,O.Toppin,Y
45,I.Quickley o6.5 Ast,FirefighterBets,Toronto Raptors,Milwaukee Bucks,1.0,0.4,0,0.4,0,0.4,0,105.0,1.0,2.05,1.0499999999999998,I.Quickley,N
46,Z.Williams o4.5 Rebs,kylemurray03,Brooklyn Nets,Indiana Pacers,1.0,0.3478260869565217,0,0.4,0,0.3,0,-109.0,2.14,4.103302752293579,1.9633027522935784,Z.Williams,Y
47,K.Johnson o8.5 Rebs+Ast,FirefighterBets_duplicate,San Antonio Spurs,Chicago Bulls,0.0,0.25,0,0.2,0,0.2,0,-125.0,1.0,1.8,0.8,K.Johnson,N
48,K.Johnson o8.5 Rebs+Ast,FirefighterBets_duplicate,Brooklyn Nets,Indiana Pacers,1.0,0.0909090909090909,0,0.4,0,0.3,0,-125.0,1.0,1.8,0.8,K.Johnson,N
49,I.Quickley o6.5 Ast,kylemurray03,Toronto Raptors,Milwaukee Bucks,1.0,0.4,0,0.4,0,0.4,0,106.0,1.0,2.06,1.06,I.Quickley,N
50,R.Barrett o20.5 Pts+Ast,kylemurray03,Toronto Raptors,Milwaukee Bucks,1.0,0.8518518518518519,1,1.0,1,0.9,1,-120.0,1.2,2.2,1.0000000000000002,R.Barrett,Y
51,V.Wembanyama o27.5 Pts,kylemurray03,San Antonio Spurs,Chicago Bulls,0.0,0.4,0,0.4,0,0.5,0,-108.0,1.08,2.08,1.0,V.Wembanyama,N
52,J.Hart o22.5 Pts+Rebs,KyleJustBets,New York Knicks,Orlando Magic,1.0,0.5714285714285714,1,0.8,1,0.6,1,-125.0,1.0,1.8,0.8,J.Hart,Y
53,J.Brunson o24.5 Pts,FirefighterBets,New York Knicks,Orlando Magic,1.0,0.4285714285714285,0,0.6,1,0.5,0,-122.0,1.0,1.819672131147541,0.819672131147541,J.Brunson,N
54,G.Antetokounmpo o42.5 Pts+Rebs,Rotowire Sleeper,Milwaukee Bucks,Toronto Raptors,0.0,0.5185185185185185,1,0.4,0,0.4,0,100.0,1.5,3.0,1.5,G.Antetokounmpo,N
55,G.Antetokounmpo o30.5 Pts,Rotowire Sleeper,Milwaukee Bucks,Toronto Raptors,0.0,0.5925925925925926,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,G.Antetokounmpo,N
56,J.Sochan o22.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Chicago Bulls,0.0,0.6190476190476191,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,J.Sochan,N
57,A.Coffey o9.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.6764705882352942,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,A.Coffey,Y
58,M.Monk u19.5 Pts,itsbucketsnba,Sacramento Kings,Miami Heat,1.0,0.6551724137931034,1,0.2,0,0.5,0,-113.0,1.0,1.8849557522123888,0.8849557522123894,M.Monk,N
59,K.Dunn o4.5 Pts,Rotowire Sleeper,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.7428571428571429,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,K.Dunn,N
60,S.Dinwiddie o12.5 Pts,Rotowire Prizepicks,Dallas Mavericks,Memphis Grizzlies,0.0,0.303030303030303,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,S.Dinwiddie,N
61,J.Sochan o7.5 Rebs,FirefighterBets,San Antonio Spurs,Chicago Bulls,0.0,0.5714285714285714,1,0.6,1,0.6,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,J.Sochan,N
62,M.Conley o6.5 Pts,Rotowire Prizepicks,Minnesota Timberwolves,Los Angeles Clippers,1.0,0.5333333333333333,1,0.2,0,0.4,0,100.0,1.5,3.0,1.5,M.Conley,Y
63,J.Hardy o11.5 Pts+Ast,Rotowire Prizepicks,Dallas Mavericks,Memphis Grizzlies,0.0,0.4074074074074074,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,J.Hardy,Y
64,N.Jovic o8.5 Pts,Rotowire Prizepicks,Miami Heat,Sacramento Kings,0.0,0.4583333333333333,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,N.Jovic,Y
65,N.Jovic o11.5 Pts+Ast,Rotowire Prizepicks,Miami Heat,Sacramento Kings,0.0,0.5416666666666666,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,N.Jovic,Y
66,N.Jovic o8.5 Pts,FirefighterBets,Miami Heat,Sacramento Kings,0.0,0.4583333333333333,0,0.4,0,0.4,0,-125.0,1.0,1.8,0.8,N.Jovic,Y
