,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,J.Harden u21.5 Pts,sandyplashkes,Los Angeles Clippers,Denver Nuggets,0.0,0.5294117647058824,1,0.6,1,0.6,1,-118,1.18,2.18,0.9999999999999998,J.Harden,Y
1,J.Harden o7.5 Ast,Markus_Markets,Los Angeles Clippers,Denver Nuggets,0.0,0.5,0,0.4,0,0.3,0,-130,1.5,2.6538461538461537,1.1538461538461535,J.Harden,N
2,S.Gilgeous-Alexander u32.5 Pts,sandyplashkes,Oklahoma City Thunder,Cleveland Cavaliers,0.0,0.6,1,0.2,0,0.3,0,-116,1.16,2.16,0.9999999999999998,S.Gilgeous-Alexander,Y
3,S.Gilgeous-Alexander u32.5 Pts,LinesAtLunch,Oklahoma City Thunder,Cleveland Cavaliers,0.0,0.6,1,0.2,0,0.3,0,-115,1.15,2.1499999999999995,0.9999999999999996,S.Gilgeous-Alexander,Y
4,J.Allen o10.5 Rebs,TopShelfAction,Cleveland Cavaliers,Oklahoma City Thunder,1.0,0.4857142857142857,0,0.4,0,0.3,0,105,0.9,1.845,0.945,J.Allen,Y
5,R.Barrett o25.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,New York Knicks,0.0,0.6428571428571429,1,0.8,1,0.7,1,100,1.5,3.0,1.5,R.Barrett,N
6,N.Clowney o11.5 Pts,Rotowire Sleeper,Brooklyn Nets,Detroit Pistons,1.0,0.3461538461538461,0,0.4,0,0.4,0,100,1.5,3.0,1.5,N.Clowney,Y
7,G.Dick o16.5 Pts+Rebs+Ast,Rotowire Prizepicks,Toronto Raptors,New York Knicks,0.0,0.7333333333333333,1,0.6,1,0.8,1,100,1.5,3.0,1.5,G.Dick,N
8,J.Williams o5.5 Rebs,Rotowire Prizepicks_duplicate,Oklahoma City Thunder,Cleveland Cavaliers,0.0,0.4883720930232558,0,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Williams,N
9,I.Quickley o21.5 Pts+Ast,Rotowire Prizepicks,Toronto Raptors,New York Knicks,0.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,I.Quickley,Y
10,M.Beasley o16.5 Pts,gneiffer07,Detroit Pistons,Brooklyn Nets,0.0,0.5277777777777778,1,0.2,0,0.6,1,-105,1.05,2.05,0.9999999999999998,M.Beasley,Y
11,D.Murray u20.5 Pts,gneiffer07,New Orleans Pelicans,Portland Trail Blazers,1.0,0.85,1,0.8,1,0.9,1,-115,1.15,2.1499999999999995,0.9999999999999996,D.Murray,Y
12,T.Camara u11.5 Pts,gneiffer07,Portland Trail Blazers,New Orleans Pelicans,0.0,0.6176470588235294,1,0.2,0,0.4,0,-115,1.15,2.1499999999999995,0.9999999999999996,T.Camara,N
13,N.Clowney o16.5 Pts+Rebs,Rotowire Sleeper,Brooklyn Nets,Detroit Pistons,1.0,0.2692307692307692,0,0.2,0,0.4,0,100,1.5,3.0,1.5,N.Clowney,Y
