,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,G.Dick o18.5 Pts,therocketplays,Toronto Raptors,Chicago Bulls,1.0,0.3809523809523809,0,0.4,0,0.3,0,-118.0,1.18,2.18,0.9999999999999998,G.Dick,Y
1,I.Zubac o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Utah Jazz,1.0,0.7307692307692307,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,I.Zubac,Y
2,K.Murray o6.5 Rebs,Rotowire Prizepicks,Sacramento Kings,Denver Nuggets,1.0,0.5769230769230769,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,K.Murray,X
3,N.Vucevic o28.5 Pts+Rebs,Rotowire Prizepicks,Chicago Bulls,Toronto Raptors,0.0,0.76,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,N.Vucevic,Y
4,J.Collins o18.5 Pts+Ast,Rotowire Prizepicks,Utah Jazz,Los Angeles Clippers,0.0,0.5652173913043478,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,J.Collins,N
5,C.White o26.5 Pts+Rebs+Ast,sandyplashkes,Chicago Bulls,Toronto Raptors,0.0,0.5416666666666666,1,0.2,0,0.4,0,-112.0,1.12,2.12,1.0,C.White,N
6,J.Duren o17.5 Pts+Rebs,Rotowire Sleeper,Detroit Pistons,Miami Heat,1.0,0.5217391304347826,1,0.2,0,0.3,0,100.0,1.5,3.0,1.5,J.Duren,Y
7,N.Vucevic o21.5 Pts+Ast,Rotowire Prizepicks,Chicago Bulls,Toronto Raptors,0.0,0.68,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,N.Vucevic,Y
8,A.Dosunmu u14.5 Pts,gneiffer07,Chicago Bulls,Toronto Raptors,0.0,0.6153846153846154,1,0.2,0,0.4,0,-120.0,1.2,2.2,1.0000000000000002,A.Dosunmu,Y
9,N.Claxton u11.5 Pts,gneiffer07,Brooklyn Nets,Cleveland Cavaliers,1.0,0.6842105263157895,1,0.6,1,0.6,1,-120.0,1.2,2.2,1.0000000000000002,N.Claxton,Y
10,A.Drummond u22.5 Pts+Rebs+Ast,gneiffer07,Philadelphia 76ers,Charlotte Hornets,0.0,0.8,1,1.0,1,1.0,1,-120.0,1.2,2.2,1.0000000000000002,A.Drummond,N
11,C.White o26.5 Pts+Rebs+Ast,LinesAtLunch,Chicago Bulls,Toronto Raptors,0.0,0.5416666666666666,1,0.2,0,0.4,0,-112.0,1.12,2.12,1.0,C.White,N
12,C.Cunningham u41.5 Pts+Rebs+Ast,sandyplashkes,Detroit Pistons,Miami Heat,1.0,0.6363636363636364,1,0.6,1,0.5,0,-120.0,1.2,2.2,1.0000000000000002,C.Cunningham,N
13,C.Braun o13.5 Pts+Ast,Rotowire Sleeper,Denver Nuggets,Sacramento Kings,0.0,0.782608695652174,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,C.Braun,X
14,I.Zubac o25.5 Pts+Rebs,Rotowire Sleeper,Los Angeles Clippers,Utah Jazz,1.0,0.6153846153846154,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,I.Zubac,Y
15,A.Gordon o18.5 Pts+Rebs,Rotowire Sleeper,Denver Nuggets,Sacramento Kings,0.0,0.5833333333333334,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,A.Gordon,Y
16,J.Poeltl o28.5 Pts+Rebs,RoyalsProps,Toronto Raptors,Chicago Bulls,1.0,0.36,0,0.0,0,0.2,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Poeltl,N
17,J.Poeltl o16.5 Pts,cawright95,Toronto Raptors,Chicago Bulls,1.0,0.44,0,0.6,1,0.4,0,-122.0,1.22,2.22,1.0000000000000002,J.Poeltl,N
18,J.Collins o17.5 Pts+Ast,Rotowire Prizepicks,Utah Jazz,Los Angeles Clippers,0.0,0.7391304347826086,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,J.Collins,N
19,M.Porter o23.5 Pts+Rebs,Rotowire Sleeper,Denver Nuggets,Sacramento Kings,0.0,0.6521739130434783,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,M.Porter,N
20,B.Simmons o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Cleveland Cavaliers,1.0,0.3157894736842105,0,0.2,0,0.3,0,100.0,1.5,3.0,1.5,B.Simmons,Y
21,I.Zubac o11.5 Rebs,Rotowire Prizepicks,Los Angeles Clippers,Utah Jazz,1.0,0.6538461538461539,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,I.Zubac,Y
22,J.Clarkson o2.5 Rebs,Rotowire Sleeper,Utah Jazz,Los Angeles Clippers,0.0,0.8571428571428571,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,J.Clarkson,N
23,J.Collins o15.5 Pts,Rotowire Sleeper,Utah Jazz,Los Angeles Clippers,0.0,0.6521739130434783,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,J.Collins,N
24,D.Garland o26.5 Pts+Ast,the_degenerates,Cleveland Cavaliers,Brooklyn Nets,0.0,0.52,1,0.6,1,0.5,0,-108.0,1.08,2.08,1.0,D.Garland,N
25,T.Herro o22.5 Pts,the_degenerates,Miami Heat,Detroit Pistons,0.0,0.5652173913043478,1,0.6,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,T.Herro,Y
26,N.Powell o22.5 Pts,the_degenerates,Los Angeles Clippers,Utah Jazz,1.0,0.631578947368421,1,0.6,1,0.5,0,-105.0,1.05,2.05,0.9999999999999998,N.Powell,Y
27,M.Williams o7.5 Pts,Rotowire Prizepicks,Charlotte Hornets,Philadelphia 76ers,1.0,0.5,0,0.5,0,0.5,0,100.0,1.5,3.0,1.5,M.Williams,N
28,N.Jokic o28.5 Pts,kylemurray03,Denver Nuggets,Sacramento Kings,0.0,0.55,1,0.6,1,0.6,1,-108.0,1.08,2.08,1.0,N.Jokic,N
29,D.Sabonis o12.5 Rebs,kylemurray03,Sacramento Kings,Denver Nuggets,1.0,0.4583333333333333,0,0.6,1,0.6,1,-130.0,1.3,2.3,0.9999999999999998,D.Sabonis,Y
30,M.Monk o22.5 Pts+Ast,kylemurray03,Sacramento Kings,Denver Nuggets,1.0,0.3684210526315789,0,0.6,1,0.6,1,-113.0,1.13,2.13,1.0,M.Monk,Y
31,G.Yabusele o8.5 Pts,Rotowire Prizepicks,Philadelphia 76ers,Charlotte Hornets,0.0,0.5217391304347826,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,G.Yabusele,N
32,T.Rozier o10.5 Pts,itsbucketsnba,Miami Heat,Detroit Pistons,0.0,0.5714285714285714,1,0.4,0,0.5,0,-117.0,1.0,1.8547008547008548,0.8547008547008548,T.Rozier,Y
