,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
26,A.Gordon o21.5 Pts+Rebs+Ast,Markus_Markets,Denver Nuggets,New Orleans Pelicans,1.0,0.4642857142857143,0,0.2,0,0.3,0,-106,1.0,1.9433962264150944,0.9433962264150944,A.Gordon,X
27,D.Lillard u23.5 Pts,gneiffer07,Milwaukee Bucks,Oklahoma City Thunder,0.0,0.35,0,0.6,1,0.3,0,-105,1.05,2.05,0.9999999999999998,D.Lillard,X
28,P.Siakam o31.5 Pts+Rebs+Ast,gneiffer07,Indiana Pacers,Utah Jazz,0.0,0.5106382978723404,1,0.8,1,0.8,1,-115,1.15,2.1499999999999995,0.9999999999999996,P.Siakam,Y
29,M.Beasley o3.5 3pt M,JoeDellera,Detroit Pistons,Atlanta Hawks,1.0,0.5918367346938775,1,0.8,1,0.6,1,105,1.0,2.05,1.0499999999999998,M.Beasley,Y
30,W.Kessler o22.5 Pts+Rebs+Ast,FirefighterBets,Utah Jazz,Indiana Pacers,1.0,0.5945945945945946,1,0.6,1,0.7,1,-120,1.0,1.8333333333333333,0.8333333333333335,W.Kessler,Y
31,M.Porter o24.5 Pts+Rebs,Rotowire Sleeper,Denver Nuggets,New Orleans Pelicans,1.0,0.5714285714285714,1,0.6,1,0.5,0,100,1.5,3.0,1.5,M.Porter,Y
32,C.McCollum o19.5 Pts,MillyProps,New Orleans Pelicans,Denver Nuggets,0.0,0.5833333333333334,1,0.6,1,0.5,0,-125,1.0,1.8,0.8,C.McCollum,Y
33,M.Monk o6.5 Ast,JoeDellera,Sacramento Kings,Minnesota Timberwolves,0.0,0.425,0,1.0,1,0.9,1,-120,1.0,1.8333333333333333,0.8333333333333335,M.Monk,N
34,J.Clarkson o15.5 Pts+Ast,Rotowire Sleeper,Utah Jazz,Indiana Pacers,1.0,0.8,1,0.8,1,0.8,1,100,1.5,3.0,1.5,J.Clarkson,Y
35,A.Thompson o30.5 Pts+Rebs+Ast,PlayerPropSavant_duplicate,Houston Rockets,New York Knicks,0.0,0.3333333333333333,0,0.6,1,0.6,1,-122,1.22,2.22,1.0000000000000002,A.Thompson,N
36,V.Wembanyama o35.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Memphis Grizzlies,0.0,0.45,0,0.4,0,0.3,0,100,1.5,3.0,1.5,V.Wembanyama,Y
37,A.Edwards u43.5 Pts+Rebs+Ast,gneiffer07,Minnesota Timberwolves,Sacramento Kings,1.0,0.75,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,A.Edwards,Y
38,K.Kuzma u28.5 Pts+Rebs+Ast,gneiffer07,Washington Wizards,Charlotte Hornets,0.0,0.6774193548387096,1,0.4,0,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,K.Kuzma,Y
39,P.Banchero o22.5 Pts,sandyplashkes,Orlando Magic,Golden State Warriors,0.0,0.375,0,0.2,0,0.2,0,-125,1.25,2.25,1.0,P.Banchero,N
40,A.Thompson o4.5 Ast,FirefighterBets_duplicate,Houston Rockets,New York Knicks,0.0,0.1777777777777777,0,0.4,0,0.4,0,110,1.0,2.1,1.1,A.Thompson,N
41,P.Banchero o22.5 Pts,shadybiev,Orlando Magic,Golden State Warriors,0.0,0.375,0,0.2,0,0.2,0,-125,2.5,4.5,2.0,P.Banchero,N
42,M.Beasley o15.5 Pts,FirefighterBets,Detroit Pistons,Atlanta Hawks,1.0,0.6122448979591837,1,0.8,1,0.7,1,-122,1.0,1.819672131147541,0.819672131147541,M.Beasley,Y
43,P.Siakam o27.5 Pts+Rebs,Rotowire Sleeper,Indiana Pacers,Utah Jazz,0.0,0.5106382978723404,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Siakam,Y
44,D.Hunter u4.5 Rebs,PvB_Bets,Atlanta Hawks,Detroit Pistons,0.0,0.6,1,0.4,0,0.6,1,-121,1.0,1.826446280991736,0.8264462809917354,D.Hunter,Y
45,Z.Risacher o16.5 Pts+Rebs+Ast,Markus_Markets,Atlanta Hawks,Detroit Pistons,0.0,0.5,0,0.6,1,0.7,1,-125,1.0,1.8,0.8,Z.Risacher,Y
46,O.Okongwu o21.5 Pts+Rebs,Rotowire Sleeper,Atlanta Hawks,Detroit Pistons,0.0,0.3809523809523809,0,0.4,0,0.6,1,100,1.5,3.0,1.5,O.Okongwu,N
47,P.Banchero o23.5 Pts,the_degenerates,Orlando Magic,Golden State Warriors,0.0,0.375,0,0.2,0,0.2,0,-102,1.02,2.02,1.0,P.Banchero,N
48,B.Mathurin o15.5 Pts+Ast,the_degenerates,Indiana Pacers,Utah Jazz,0.0,0.6444444444444445,1,0.6,1,0.6,1,-120,1.2,2.2,1.0000000000000002,B.Mathurin,N
49,D.Booker o37.5 Pts+Rebs+Ast,the_degenerates,Phoenix Suns,Portland Trail Blazers,0.0,0.4883720930232558,0,0.8,1,0.8,1,-118,1.18,2.18,0.9999999999999998,D.Booker,Y
50,J.Grant o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,1.0,0.6216216216216216,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Grant,Y
51,I.Hartenstein o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.6296296296296297,1,0.8,1,0.5,0,100,1.5,3.0,1.5,I.Hartenstein,N
52,M.Bridges o19.5 Pts,TheDegenWeekly_duplicate,Charlotte Hornets,Washington Wizards,1.0,0.5625,1,1.0,1,0.9,1,168,0.5,1.34,0.8399999999999999,M.Bridges,Y
53,M.Bridges o16.5 Pts,TheDegenWeekly_duplicate,Charlotte Hornets,Washington Wizards,1.0,0.6875,1,1.0,1,1.0,1,-130,1.5,2.6538461538461537,1.1538461538461535,M.Bridges,Y
54,M.Bridges o16.5 Pts,TheDegenWeekly_duplicate,New York Knicks,Houston Rockets,1.0,0.5918367346938775,1,0.4,0,0.5,0,-130,1.5,2.6538461538461537,1.1538461538461535,M.Bridges,Y
55,M.Bridges o16.5 Pts,Steakfriend123_duplicate,Charlotte Hornets,Washington Wizards,1.0,0.6875,1,1.0,1,1.0,1,-122,1.22,2.22,1.0000000000000002,M.Bridges,Y
56,M.Bridges o16.5 Pts,Steakfriend123_duplicate,New York Knicks,Houston Rockets,1.0,0.5918367346938775,1,0.4,0,0.5,0,-122,1.22,2.22,1.0000000000000002,M.Bridges,Y
57,N.Smith o2.5 3pt M,TopShelfAction,Charlotte Hornets,Washington Wizards,1.0,0.1428571428571428,0,0.2,0,0.3,0,140,0.9,2.16,1.2600000000000002,N.Smith,Y
58,J.Hart u5.5 Ast,TopShelfAction,New York Knicks,Houston Rockets,1.0,0.5,0,0.4,0,0.6,1,105,0.9,1.845,0.945,J.Hart,Y
59,C.Cunningham o15.5 Rebs+Ast,KyleJustBets,Detroit Pistons,Atlanta Hawks,1.0,0.5111111111111111,1,0.4,0,0.5,0,-118,1.0,1.847457627118644,0.847457627118644,C.Cunningham,Y
60,Z.Williamson o11.5 Rebs+Ast,KyleJustBets,New Orleans Pelicans,Denver Nuggets,0.0,0.6153846153846154,1,0.8,1,0.7,1,-110,1.0,1.9090909090909087,0.9090909090909092,Z.Williamson,N
61,W.Kessler o21.5 Pts+Rebs,Rotowire Prizepicks,Utah Jazz,Indiana Pacers,1.0,0.5945945945945946,1,0.6,1,0.7,1,100,1.5,3.0,1.5,W.Kessler,Y
62,T.Camara o9.5 Pts,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,1.0,0.5531914893617021,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Camara,Y
63,S.Gilgeous-Alexander u34.5 Pts,CamIsMoney18,Oklahoma City Thunder,Milwaukee Bucks,1.0,0.6304347826086957,1,0.4,0,0.5,0,-112,1.0,1.8928571428571428,0.8928571428571428,S.Gilgeous-Alexander,Y
64,J.Green o24.5 Pts,kylemurray03_duplicate,Houston Rockets,New York Knicks,0.0,0.3225806451612903,0,0.6,1,0.5,0,-110,1.1,2.1,1.0,J.Green,N
65,A.Thompson o9.5 Rebs,kylemurray03_duplicate,Houston Rockets,New York Knicks,0.0,0.3333333333333333,0,0.4,0,0.5,0,-110,2.2,4.2,2.0,A.Thompson,N
66,T.Eason o7.5 Rebs,JoeDellera,Houston Rockets,New York Knicks,0.0,0.3125,0,0.4,0,0.3,0,-120,1.0,1.8333333333333333,0.8333333333333335,T.Eason,N
67,M.Bridges o36.5 Pts+Rebs+Ast,kylemurray03_duplicate,Charlotte Hornets,Washington Wizards,1.0,0.21875,0,0.8,1,0.5,0,-110,1.1,2.1,1.0,M.Bridges,Y
68,J.Green u4.5 Rebs,TopShelfAction_duplicate,Charlotte Hornets,Washington Wizards,1.0,0.8372093023255814,1,0.8,1,0.7,1,-105,1.2,2.3428571428571425,1.1428571428571426,J.Green,N
69,J.Green u4.5 Rebs,TopShelfAction_duplicate,New Orleans Pelicans,Denver Nuggets,0.0,0.6590909090909091,1,0.4,0,0.6,1,-105,1.2,2.3428571428571425,1.1428571428571426,J.Green,N
70,A.Thompson o4.5 Ast,JayMoneyIsMoney23_duplicate,Houston Rockets,New York Knicks,0.0,0.1777777777777777,0,0.4,0,0.4,0,-134,0.67,1.17,0.4999999999999999,A.Thompson,N
71,J.Grant o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,1.0,0.5945945945945946,1,0.6,1,0.5,0,100,1.5,3.0,1.5,J.Grant,Y
72,J.Tate o3.5 Rebs,kylemurray03,Houston Rockets,New York Knicks,0.0,0.2413793103448276,0,0.0,0,0.2,0,-115,1.15,2.1499999999999995,0.9999999999999996,J.Tate,N
73,A.Edwards u5.5 Rebs,TopShelfAction,Minnesota Timberwolves,Sacramento Kings,1.0,0.5,0,0.6,1,0.5,0,120,0.5,1.1,0.6000000000000001,A.Edwards,N
74,N.Jokic u1.5 Stl,TopShelfAction,Denver Nuggets,New Orleans Pelicans,1.0,0.4186046511627907,0,0.4,0,0.4,0,114,0.7,1.4979999999999998,0.7979999999999998,N.Jokic,Y
75,J.Strawther o9.5 Pts,Rotowire Sleeper,Denver Nuggets,New Orleans Pelicans,1.0,0.4081632653061224,0,0.2,0,0.4,0,100,1.5,3.0,1.5,J.Strawther,Y
76,C.Paul o1.5 3pt M,TopShelfAction,San Antonio Spurs,Memphis Grizzlies,0.0,0.5869565217391305,1,0.6,1,0.7,1,-105,1.3,2.538095238095238,1.238095238095238,C.Paul,N
77,L.Markkanen u3.5 3pt M,TopShelfAction,Utah Jazz,Indiana Pacers,1.0,0.6666666666666666,1,0.8,1,0.7,1,-130,1.4,2.476923076923077,1.0769230769230766,L.Markkanen,Y
78,A.Nembhard o11.5 Pts,Rotowire Sleeper,Indiana Pacers,Utah Jazz,0.0,0.4193548387096774,0,0.6,1,0.5,0,100,1.5,3.0,1.5,A.Nembhard,N
79,A.Nembhard o17.5 Pts+Ast,Rotowire Sleeper,Indiana Pacers,Utah Jazz,0.0,0.4516129032258064,0,0.6,1,0.6,1,100,1.5,3.0,1.5,A.Nembhard,Y
80,J.Strawther o2.5 Rebs,TopShelfAction,Denver Nuggets,New Orleans Pelicans,1.0,0.3061224489795918,0,0.2,0,0.2,0,-115,1.0,1.869565217391304,0.8695652173913042,J.Strawther,Y
81,T.McConnell u2.5 Rebs,TopShelfAction,Indiana Pacers,Utah Jazz,0.0,0.5434782608695652,1,0.6,1,0.6,1,-130,1.2,2.123076923076923,0.9230769230769232,T.McConnell,Y
82,M.Monk o31.5 Pts+Rebs+Ast,JayMoneyIsMoney23,Sacramento Kings,Minnesota Timberwolves,0.0,0.375,0,0.4,0,0.6,1,-120,0.6,1.1,0.5000000000000001,M.Monk,Y
83,S.Aldama o11.5 Pts,FirefighterBets,Memphis Grizzlies,San Antonio Spurs,1.0,0.5121951219512195,1,0.4,0,0.5,0,-122,1.0,1.819672131147541,0.819672131147541,S.Aldama,N
84,S.Aldama o18.5 Pts+Rebs,FirefighterBets,Memphis Grizzlies,San Antonio Spurs,1.0,0.5609756097560976,1,0.4,0,0.5,0,-125,1.0,1.8,0.8,S.Aldama,N
85,T.Murphy o9.5 Rebs+Ast,Rotowire Prizepicks,New Orleans Pelicans,Denver Nuggets,0.0,0.3939393939393939,0,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Murphy,N
86,B.Podziemski o2.5 Ast,TopShelfAction,Golden State Warriors,Orlando Magic,1.0,0.6,1,0.8,1,0.5,0,112,1.0,2.12,1.12,B.Podziemski,N
87,L.Markkanen o19.5 Pts,itsbucketsnba,Utah Jazz,Indiana Pacers,1.0,0.4166666666666667,0,0.0,0,0.3,0,-125,1.0,1.8,0.8,L.Markkanen,N
88,J.Strawther o11.5 Pts,itsbucketsnba,Denver Nuggets,New Orleans Pelicans,1.0,0.3469387755102041,0,0.2,0,0.3,0,-110,1.0,1.9090909090909087,0.9090909090909092,J.Strawther,Y
89,N.Jokic o12.5 Rebs,TopShelfAction,Denver Nuggets,New Orleans Pelicans,1.0,0.5581395348837209,1,0.2,0,0.5,0,-125,1.2,2.16,0.9600000000000002,N.Jokic,Y
90,B.Mathurin u14.5 Pts,TopShelfAction,Indiana Pacers,Utah Jazz,0.0,0.4,0,0.4,0,0.5,0,102,1.2,2.424,1.224,B.Mathurin,Y
91,J.Grant o16.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Phoenix Suns,1.0,0.5945945945945946,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Grant,Y
92,W.Carter o8.5 Rebs+Ast,Rotowire Prizepicks,Orlando Magic,Golden State Warriors,0.0,0.5135135135135135,1,0.4,0,0.6,1,100,1.5,3.0,1.5,W.Carter,Y
93,S.Curry u5.5 Ast,TopShelfAction_duplicate,Charlotte Hornets,Washington Wizards,1.0,1.0,1,1.0,1,1.0,1,112,1.0,2.12,1.12,S.Curry,Y
94,J.Grant o3.5 Rebs,TopShelfAction,Portland Trail Blazers,Phoenix Suns,1.0,0.4054054054054054,0,0.4,0,0.4,0,138,0.6,1.428,0.828,J.Grant,Y
95,B.Podziemski o13.5 Pts+Rebs+Ast,Rotowire Prizepicks,Golden State Warriors,Orlando Magic,1.0,0.6285714285714286,1,1.0,1,0.7,1,100,1.5,3.0,1.5,B.Podziemski,Y
96,K.Durant o26.5 Pts,DeadPresPicks,Phoenix Suns,Portland Trail Blazers,0.0,0.4736842105263157,0,0.4,0,0.4,0,-105,0.35,0.6833333333333332,0.3333333333333332,K.Durant,Y
97,D.Green o11.5 Pts+Ast,Rotowire Sleeper,Golden State Warriors,Orlando Magic,1.0,0.6764705882352942,1,0.6,1,0.5,0,100,1.5,3.0,1.5,D.Green,N
98,M.Monk o27.5 Pts+Ast,PlayerPropSavant,Sacramento Kings,Minnesota Timberwolves,0.0,0.35,0,0.4,0,0.5,0,-122,1.22,2.22,1.0000000000000002,M.Monk,Y
