,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,J.Sochan o19.5 Pts+Rebs+Ast,TopShelfAction,San Antonio Spurs,Indiana Pacers,1.0,0.6956521739130435,1,0.2,0,0.6,1,105.0,0.8,1.64,0.8399999999999999,J.Sochan,N
1,C.Paul o7.5 Ast,TopShelfAction,San Antonio Spurs,Indiana Pacers,1.0,0.6428571428571429,1,0.4,0,0.5,0,-115.0,0.8,1.4956521739130435,0.6956521739130435,C.Paul,Y
2,V.Wembanyama u3.5 3pt M,sandyplashkes,San Antonio Spurs,Indiana Pacers,1.0,0.5675675675675675,1,0.8,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,V.Wembanyama,Y
3,C.Braun o16.5 Pts+Rebs+Ast,TopShelfAction,Denver Nuggets,Minnesota Timberwolves,0.0,0.7906976744186046,1,0.8,1,0.7,1,-115.0,0.9,1.6826086956521735,0.7826086956521737,C.Braun,Y
4,R.Gobert o23.5 Pts+Rebs+Ast,TopShelfAction,Minnesota Timberwolves,Denver Nuggets,1.0,0.4318181818181818,0,0.2,0,0.4,0,-105.0,0.9,1.7571428571428571,0.8571428571428571,R.Gobert,Y
5,R.Westbrook o22.5 Pts+Rebs+Ast,TopShelfAction,Denver Nuggets,Minnesota Timberwolves,0.0,0.5681818181818182,1,0.8,1,0.8,1,-115.0,0.8,1.4956521739130435,0.6956521739130435,R.Westbrook,Y
6,R.Westbrook o12.5 Pts,TopShelfAction,Denver Nuggets,Minnesota Timberwolves,0.0,0.4090909090909091,0,0.4,0,0.6,1,-105.0,0.9,1.7571428571428571,0.8571428571428571,R.Westbrook,Y
7,M.Moody o9.5 Pts,FirefighterBets,Golden State Warriors,Los Angeles Lakers,1.0,0.4594594594594595,0,1.0,1,0.6,1,-105.0,1.0,1.9523809523809523,0.9523809523809524,M.Moody,Y
8,B.Hield u2.5 3pt M,CamIsMoney18,Golden State Warriors,Los Angeles Lakers,1.0,0.5227272727272727,1,0.6,1,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,B.Hield,Y
9,B.Adebayo o27.5 Pts+Rebs+Ast,CamIsMoney18,Miami Heat,Brooklyn Nets,0.0,0.6428571428571429,1,0.4,0,0.5,0,-124.0,1.0,1.806451612903225,0.8064516129032258,B.Adebayo,Y
10,B.Adebayo o27.5 Pts+Rebs+Ast,sandyplashkes,Miami Heat,Brooklyn Nets,0.0,0.6428571428571429,1,0.4,0,0.5,0,-120.0,1.2,2.2,1.0000000000000002,B.Adebayo,Y
11,A.Sengun u33.5 Pts+Rebs+Ast,sandyplashkes,Houston Rockets,Cleveland Cavaliers,0.0,0.5348837209302325,1,0.4,0,0.5,0,-118.0,1.18,2.18,0.9999999999999998,A.Sengun,N
12,A.Thompson u28.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Detroit Pistons,Orlando Magic,0.0,0.9545454545454546,1,1.0,1,1.0,1,-105.0,0.9,1.7571428571428571,0.8571428571428571,A.Thompson,Y
13,A.Thompson u28.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Houston Rockets,Cleveland Cavaliers,0.0,0.7,1,0.4,0,0.4,0,-105.0,0.9,1.7571428571428571,0.8571428571428571,A.Thompson,Y
