,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,B.Bogdanovic o15.5 Pts+Rebs,Markus_Markets,Atlanta Hawks,Denver Nuggets,1.0,0.6,1,0.8,1,0.6,1,-125.0,1.0,1.8,0.8,B.Bogdanovic,X
1,T.Murphy u8.5 Rebs+Ast,allanlemdfs,New Orleans Pelicans,San Antonio Spurs,0.0,0.7272727272727273,1,0.8,1,0.7,1,100.0,0.5,1.0,0.5,T.Murphy,N
2,T.Murphy u8.5 Rebs+Ast,JoeDellera,New Orleans Pelicans,San Antonio Spurs,0.0,0.7272727272727273,1,0.8,1,0.7,1,100.0,1.0,2.0,1.0,T.Murphy,N
3,J.Morant o30.5 Pts+Ast,the_degenerates,Memphis Grizzlies,Washington Wizards,0.0,0.5,0,0.6,1,0.6,1,-118.0,1.18,2.18,0.9999999999999998,J.Morant,X
4,D.Garland o25.5 Pts+Ast,RoyalsProps,Cleveland Cavaliers,Miami Heat,0.0,0.5652173913043478,1,0.6,1,0.6,1,-105.0,1.05,2.05,0.9999999999999998,D.Garland,Y
5,D.Brooks u13.5 Pts,RoyalsProps,Houston Rockets,Los Angeles Clippers,0.0,0.4782608695652174,0,0.4,0,0.5,0,-113.0,1.13,2.13,1.0,D.Brooks,N
6,T.Maxey o22.5 Pts,RoyalsProps,Philadelphia 76ers,Chicago Bulls,0.0,0.6,1,0.4,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,T.Maxey,Y
7,M.Monk o16.5 Pts,Rotowire Sleeper,Sacramento Kings,Utah Jazz,1.0,0.5294117647058824,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,M.Monk,N
8,I.Zubac o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Houston Rockets,1.0,0.7083333333333334,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,I.Zubac,Y
9,J.Butler o22.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,Cleveland Cavaliers,1.0,0.625,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,J.Butler,N
10,S.Sharpe o17.5 Pts+Ast,Rotowire Prizepicks,Portland Trail Blazers,Los Angeles Lakers,0.0,0.5333333333333333,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,S.Sharpe,Y
11,J.Poole o28.5 Pts+Ast,Rotowire Sleeper,Washington Wizards,Memphis Grizzlies,1.0,0.3684210526315789,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Poole,N
12,T.Herro o31.5 Pts+Rebs+Ast,Rotowire Sleeper,Miami Heat,Cleveland Cavaliers,1.0,0.6190476190476191,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,T.Herro,Y
13,M.Turner o14.5 Pts,Rotowire Sleeper,Indiana Pacers,Charlotte Hornets,1.0,0.4545454545454545,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,M.Turner,N
14,P.Siakam o21.5 Pts+Ast,Rotowire Prizepicks,Indiana Pacers,Charlotte Hornets,1.0,0.6666666666666666,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,P.Siakam,N
15,N.Reid o15.5 Pts+Rebs,Rotowire Sleeper,Minnesota Timberwolves,Golden State Warriors,0.0,0.6363636363636364,1,0.4,0,0.5,0,100.0,1.5,3.0,1.5,N.Reid,Y
16,N.Richards o20.5 Pts+Rebs,JoeDellera,Charlotte Hornets,Indiana Pacers,0.0,0.5,0,0.4,0,0.5,0,-115.0,1.0,1.869565217391304,0.8695652173913042,N.Richards,Y
17,T.Jones o17.5 Pts+Ast,Rotowire Prizepicks,Phoenix Suns,Orlando Magic,0.0,0.6363636363636364,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,T.Jones,Y
18,M.Conley o12.5 Pts+Rebs,Rotowire Prizepicks,Minnesota Timberwolves,Golden State Warriors,0.0,0.5,0,0.8,1,0.5,0,100.0,1.5,3.0,1.5,M.Conley,Y
19,D.Vassell o17.5 Pts+Ast,Rotowire Sleeper,San Antonio Spurs,New Orleans Pelicans,1.0,0.75,1,0.8,1,0.75,1,100.0,1.5,3.0,1.5,D.Vassell,N
20,K.Murray o12.5 Pts,itsbucketsnba,Sacramento Kings,Utah Jazz,1.0,0.5833333333333334,1,0.4,0,0.4,0,-129.0,1.0,1.7751937984496124,0.7751937984496124,K.Murray,N
21,W.Carter o7.5 Rebs,Rotowire Prizepicks,Orlando Magic,Phoenix Suns,1.0,0.4166666666666667,0,0.2,0,0.3,0,100.0,1.5,3.0,1.5,W.Carter,N
22,D.Sabonis o37.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Utah Jazz,1.0,0.6818181818181818,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.Sabonis,N
23,A.Gordon o25.5 Pts+Rebs+Ast,Rotowire Prizepicks,Denver Nuggets,Atlanta Hawks,0.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,A.Gordon,N
24,J.Butler o27.5 Pts+Rebs+Ast,Rotowire Sleeper,Miami Heat,Cleveland Cavaliers,1.0,0.625,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,J.Butler,N
25,J.Butler o23.5 Pts+Rebs,Rotowire Prizepicks,Miami Heat,Cleveland Cavaliers,1.0,0.625,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,J.Butler,N
26,K.Murray o20.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Utah Jazz,1.0,0.5833333333333334,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,K.Murray,N
27,C.Paul o8.5 Pts,Rotowire Prizepicks,San Antonio Spurs,New Orleans Pelicans,1.0,0.7391304347826086,1,0.6,1,0.8,1,100.0,1.5,3.0,1.5,C.Paul,N
28,J.Randle o6.5 Rebs,Rotowire Prizepicks,Minnesota Timberwolves,Golden State Warriors,0.0,0.4090909090909091,0,0.6,1,0.4,0,100.0,1.5,3.0,1.5,J.Randle,Y
29,S.Aldama o19.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,Washington Wizards,0.0,0.5833333333333334,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,S.Aldama,Y
30,S.Aldama o11.5 Pts,Rotowire Sleeper,Memphis Grizzlies,Washington Wizards,0.0,0.5416666666666666,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,S.Aldama,Y
31,N.Powell o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Houston Rockets,1.0,0.7058823529411765,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,N.Powell,Y
32,I.Zubac o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,Houston Rockets,1.0,0.625,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,I.Zubac,Y
33,N.Powell o25.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Houston Rockets,1.0,0.6470588235294118,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,N.Powell,N
