,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,P.Pritchard o13.5 Pts,JoeDellera,Boston Celtics,Washington Wizards,0.0,0.68,1,0.8,1,0.7,1,-115.0,1.0,1.869565217391304,0.8695652173913042,P.Pritchard,Y
1,T.Murphy o20.5 Pts+Ast,Rotowire Sleeper,New Orleans Pelicans,Indiana Pacers,0.0,0.4615384615384615,0,0.6,1,0.6,1,100.0,1.5,3.0,1.5,T.Murphy,N
2,D.White o18.5 Pts+Ast,Rotowire Sleeper,Boston Celtics,Washington Wizards,0.0,0.8333333333333334,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.White,Y
3,D.White o18.5 Pts+Ast,Rotowire Prizepicks,Boston Celtics,Washington Wizards,0.0,0.8333333333333334,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.White,Y
4,B.Coulibaly o8.5 Rebs+Ast,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,B.Coulibaly,Y
5,T.Murphy o24.5 Pts+Rebs,Rotowire Sleeper,New Orleans Pelicans,Indiana Pacers,0.0,0.4615384615384615,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,T.Murphy,N
6,K.Irving u5.5 Ast,PvB_Bets,Dallas Mavericks,Golden State Warriors,0.0,0.4782608695652174,0,0.8,1,0.4,0,-135.0,1.0,1.7407407407407407,0.7407407407407407,K.Irving,N
7,B.Mathurin o6.5 Rebs,Rotowire Prizepicks,Indiana Pacers,New Orleans Pelicans,1.0,0.4230769230769231,0,0.2,0,0.4,0,100.0,1.5,3.0,1.5,B.Mathurin,N
8,T.Haliburton u4.5 Rebs,allanlemdfs,Indiana Pacers,New Orleans Pelicans,1.0,0.8076923076923077,1,1.0,1,0.9,1,-135.0,1.35,2.35,1.0,T.Haliburton,Y
9,T.Haliburton u4.5 Rebs,JoeDellera,Indiana Pacers,New Orleans Pelicans,1.0,0.8076923076923077,1,1.0,1,0.9,1,-135.0,1.0,1.7407407407407407,0.7407407407407407,T.Haliburton,Y
10,J.Morant o30.5 Pts+Ast,Theotherbabs,Memphis Grizzlies,Los Angeles Lakers,0.0,0.5333333333333333,1,0.6,1,0.6,1,-128.0,1.0,1.78125,0.78125,J.Morant,N
11,S.Sharpe o16.5 Pts,RoyalsProps,Portland Trail Blazers,Phoenix Suns,0.0,0.4705882352941176,0,0.4,0,0.4,0,-110.0,1.1,2.1,1.0,S.Sharpe,N
12,P.Washington o20.5 Pts+Rebs,RoyalsProps,Dallas Mavericks,Golden State Warriors,0.0,0.4736842105263157,0,0.4,0,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,P.Washington,N
13,J.Hart o10.5 Pts,Rotowire Prizepicks,New York Knicks,Orlando Magic,0.0,0.88,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,J.Hart,Y
14,D.White o18.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Washington Wizards,0.0,0.7083333333333334,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,D.White,Y
15,O.Toppin o10.5 Pts,Rotowire Prizepicks,Indiana Pacers,New Orleans Pelicans,1.0,0.52,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,O.Toppin,Y
16,D.Booker o34.5 Pts+Rebs+Ast,Rotowire Sleeper,Phoenix Suns,Portland Trail Blazers,1.0,0.5833333333333334,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Booker,Y
17,M.Turner o21.5 Pts+Rebs,Rotowire Sleeper,Indiana Pacers,New Orleans Pelicans,1.0,0.4583333333333333,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,M.Turner,N
18,D.White o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Washington Wizards,0.0,0.7916666666666666,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.White,Y
19,J.Sochan u12.5 Pts,itsbucketsnba,San Antonio Spurs,Minnesota Timberwolves,1.0,0.25,0,0.2,0,0.3,0,-115.0,1.0,1.869565217391304,0.8695652173913042,J.Sochan,N
20,J.Jackson u19.5 Pts,itsbucketsnba,Memphis Grizzlies,Los Angeles Lakers,0.0,0.3333333333333333,0,0.4,0,0.3,0,-117.0,1.0,1.8547008547008548,0.8547008547008548,J.Jackson,N
21,S.Dinwiddie o12.5 Pts+Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,Golden State Warriors,0.0,0.5217391304347826,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,S.Dinwiddie,N
22,K.Towns o35.5 Pts+Rebs,Rotowire Prizepicks,New York Knicks,Orlando Magic,0.0,0.6956521739130435,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,K.Towns,Y
23,D.White o4.5 Ast,kylemurray03,Boston Celtics,Washington Wizards,0.0,0.5,0,0.6,1,0.6,1,100.0,1.0,2.0,1.0,D.White,Y
24,Q.Grimes o5.5 Pts,Rotowire Sleeper,Dallas Mavericks,Golden State Warriors,0.0,0.5217391304347826,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,Q.Grimes,Y
25,D.Avdija o13.5 Pts+Ast,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,0.0,0.72,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,D.Avdija,Y
26,S.Dinwiddie o12.5 Pts+Rebs+Ast,Rotowire Sleeper,Dallas Mavericks,Golden State Warriors,0.0,0.5217391304347826,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,S.Dinwiddie,N
27,J.Sochan o11.5 Pts,Rotowire Sleeper,San Antonio Spurs,Minnesota Timberwolves,1.0,0.75,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,J.Sochan,Y
28,J.Sochan o21.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Minnesota Timberwolves,1.0,0.6666666666666666,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,J.Sochan,Y
29,S.Castle o14.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Minnesota Timberwolves,1.0,0.7083333333333334,1,0.8,1,0.9,1,100.0,1.5,3.0,1.5,S.Castle,N
30,T.Jones o1.5 3pt made,Rotowire Sleeper,Phoenix Suns,Portland Trail Blazers,1.0,0.6666666666666666,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,T.Jones,Y
31,S.Dinwiddie o11.5 Pts+Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,Golden State Warriors,0.0,0.5652173913043478,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,S.Dinwiddie,N
32,S.Dinwiddie o10.5 Pts+Ast,Rotowire Prizepicks,Dallas Mavericks,Golden State Warriors,0.0,0.5652173913043478,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,S.Dinwiddie,N
33,S.Dinwiddie o10.5 Pts+Ast,Rotowire Sleeper,Dallas Mavericks,Golden State Warriors,0.0,0.5652173913043478,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,S.Dinwiddie,N
34,J.Wells o11.5 Pts+Rebs,Rotowire Prizepicks,Memphis Grizzlies,Los Angeles Lakers,0.0,0.6538461538461539,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,J.Wells,N
35,B.Clarke o5.5 Rebs,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Lakers,0.0,0.4,0,0.8,1,0.7,1,100.0,1.5,3.0,1.5,B.Clarke,N
36,J.Jackson o19.5 Pts+Ast,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Lakers,0.0,0.75,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,J.Jackson,Y
