,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,C.Capela o10.5 Pts,therocketplays,Atlanta Hawks,Chicago Bulls,1.0,0.3666666666666666,0,0.2,0,0.1,0,-120,1.2,2.2,1.0000000000000002,C.Capela,N
1,B.Adebayo u4.5 Ast,TopShelfAction,Miami Heat,Orlando Magic,0.0,0.4444444444444444,0,0.6,1,0.3,0,120,0.3,0.66,0.36,B.Adebayo,N
2,M.Bridges o6.5 Rebs,TopShelfAction_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.6875,1,0.8,1,0.7,1,-115,0.4,0.7478260869565218,0.3478260869565217,M.Bridges,Y
3,D.Ayton o14.5 Pts,TopShelfAction,Portland Trail Blazers,Utah Jazz,1.0,0.55,1,0.4,0,0.6,1,110,0.4,0.8400000000000001,0.44,D.Ayton,Y
4,I.Hartenstein o28.5 Pts+Rebs+Ast,Rotowire Sleeper,Oklahoma City Thunder,Indiana Pacers,0.0,0.6923076923076923,1,0.6,1,0.6,1,100,1.5,3.0,1.5,I.Hartenstein,N
5,S.Barnes o33.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,Memphis Grizzlies,0.0,0.5882352941176471,1,0.4,0,0.6,1,100,1.5,3.0,1.5,S.Barnes,Y
6,Y.Missi o20.5 Pts+Rebs,Rotowire Prizepicks,New Orleans Pelicans,Houston Rockets,1.0,0.3103448275862069,0,0.6,1,0.6,1,100,1.5,3.0,1.5,Y.Missi,N
7,S.Barnes o26.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Memphis Grizzlies,0.0,0.5882352941176471,1,0.4,0,0.6,1,100,1.5,3.0,1.5,S.Barnes,Y
8,M.Turner u14.5 Pts,TopShelfAction,Indiana Pacers,Oklahoma City Thunder,1.0,0.5357142857142857,1,0.4,0,0.5,0,100,0.7,1.4,0.7,M.Turner,Y
9,S.Gilgeous-Alexander o5.5 Rebs,TopShelfAction,Oklahoma City Thunder,Indiana Pacers,0.0,0.5,0,0.8,1,0.7,1,100,0.8,1.6,0.8,S.Gilgeous-Alexander,Y
10,J.Williams u23.5 Pts,TopShelfAction_duplicate,Houston Rockets,New Orleans Pelicans,0.0,1.0,1,1.0,1,1.0,1,-105,1.0,1.9523809523809523,0.9523809523809524,J.Williams,Y
11,T.Haliburton u17.5 Pts,TopShelfAction,Indiana Pacers,Oklahoma City Thunder,1.0,0.5333333333333333,1,0.6,1,0.6,1,-115,1.3,2.430434782608696,1.1304347826086956,T.Haliburton,Y
12,P.Siakam u20.5 Pts,TopShelfAction,Indiana Pacers,Oklahoma City Thunder,1.0,0.4666666666666667,0,0.4,0,0.6,1,-105,1.4,2.733333333333333,1.333333333333333,P.Siakam,N
13,L.Dort o1.5 3pt M,TopShelfAction,Oklahoma City Thunder,Indiana Pacers,0.0,0.5714285714285714,1,0.6,1,0.6,1,-135,0.7,1.2185185185185183,0.5185185185185184,L.Dort,Y
14,T.Haliburton u8.5 Ast,PvB_Bets,Indiana Pacers,Oklahoma City Thunder,1.0,0.4666666666666667,0,0.2,0,0.6,1,105,1.0,2.05,1.0499999999999998,T.Haliburton,Y
15,S.Barnes o14.5 Rebs+Ast,PlayerPropSavant,Toronto Raptors,Memphis Grizzlies,0.0,0.4705882352941176,0,0.2,0,0.6,1,-123,1.23,2.23,1.0,S.Barnes,N
16,S.Barnes o14.5 Rebs+Ast,RoyalsProps,Toronto Raptors,Memphis Grizzlies,0.0,0.4705882352941176,0,0.2,0,0.6,1,-113,1.13,2.13,1.0,S.Barnes,N
17,K.Murray o20.5 Pts+Rebs+Ast,RoyalsProps_duplicate,Sacramento Kings,Detroit Pistons,1.0,0.5172413793103449,1,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,K.Murray,N
18,B.Adebayo u10.5 Rebs,Markus_Markets,Miami Heat,Orlando Magic,0.0,0.5925925925925926,1,0.8,1,0.6,1,-134,1.0,1.7462686567164178,0.7462686567164178,B.Adebayo,Y
19,B.Adebayo u10.5 Rebs,PvB_Bets,Miami Heat,Orlando Magic,0.0,0.5925925925925926,1,0.8,1,0.6,1,-134,1.0,1.7462686567164178,0.7462686567164178,B.Adebayo,Y
20,B.Adebayo u10.5 Rebs,allanlemdfs,Miami Heat,Orlando Magic,0.0,0.5925925925925926,1,0.8,1,0.6,1,-125,0.63,1.134,0.5040000000000001,B.Adebayo,Y
21,J.Jaquez u11.5 Pts,TopShelfAction,Miami Heat,Orlando Magic,0.0,0.7391304347826086,1,0.8,1,0.8,1,-105,0.8,1.561904761904762,0.7619047619047619,J.Jaquez,N
22,K.Caldwell-Pope u10.5 Pts,TopShelfAction,Orlando Magic,Miami Heat,1.0,0.8,1,0.6,1,0.7,1,-105,0.6,1.1714285714285713,0.5714285714285713,K.Caldwell-Pope,N
23,A.Simons o5.5 Ast,TopShelfAction,Portland Trail Blazers,Utah Jazz,1.0,0.4615384615384615,0,0.6,1,0.5,0,115,0.4,0.86,0.4599999999999999,A.Simons,N
24,S.Henderson o6.5 Rebs+Ast,Markus_Markets,Portland Trail Blazers,Utah Jazz,1.0,0.7272727272727273,1,0.6,1,0.7,1,-135,1.0,1.7407407407407407,0.7407407407407407,S.Henderson,Y
25,D.Avdija u1.5 3pt M,TopShelfAction,Portland Trail Blazers,Utah Jazz,1.0,0.5517241379310345,1,0.4,0,0.3,0,-105,0.6,1.1714285714285713,0.5714285714285713,D.Avdija,N
26,T.Young o11.5 Ast,the_degenerates,Atlanta Hawks,Chicago Bulls,1.0,0.5,0,0.2,0,0.3,0,-115,1.15,2.1499999999999995,0.9999999999999996,T.Young,Y
27,C.Capela u10.5 Rebs,TopShelfAction,Atlanta Hawks,Chicago Bulls,1.0,0.7,1,0.8,1,0.6,1,100,1.4,2.8,1.4,C.Capela,Y
28,A.Thompson o24.5 Pts+Rebs+Ast,Markus_Markets_duplicate,Detroit Pistons,Sacramento Kings,0.0,0.1,0,0.2,0,0.1,0,-125,1.0,1.8,0.8,A.Thompson,N
29,A.Thompson o24.5 Pts+Rebs+Ast,Markus_Markets_duplicate,Houston Rockets,New Orleans Pelicans,0.0,0.3103448275862069,0,0.4,0,0.4,0,-125,1.0,1.8,0.8,A.Thompson,N
30,D.Murray u18.5 Pts,TopShelfAction,New Orleans Pelicans,Houston Rockets,1.0,0.6923076923076923,1,0.6,1,0.7,1,-105,0.5,0.9761904761904762,0.4761904761904761,D.Murray,Y
31,J.Smith u13.5 Pts,TopShelfAction_duplicate,Houston Rockets,New Orleans Pelicans,0.0,0.5172413793103449,1,0.0,0,0.4,0,100,0.6,1.2,0.6,J.Smith,Y
32,J.Smith u13.5 Pts,TopShelfAction_duplicate,Chicago Bulls,Atlanta Hawks,0.0,0.8888888888888888,1,0.8,1,0.9,1,100,0.6,1.2,0.6,J.Smith,Y
33,D.Finney-Smith o1.5 3pt M,TopShelfAction,Brooklyn Nets,Milwaukee Bucks,0.0,0.6842105263157895,1,1.0,1,0.9,1,-135,1.3,2.262962962962963,0.962962962962963,D.Finney-Smith,X
34,J.Williams u34.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Houston Rockets,New Orleans Pelicans,0.0,1.0,1,1.0,1,1.0,1,-110,1.2,2.290909090909091,1.090909090909091,J.Williams,Y
35,B.Miller u3.5 Ast,TopShelfAction,Charlotte Hornets,Washington Wizards,0.0,0.5,0,0.6,1,0.6,1,-140,0.9,1.542857142857143,0.6428571428571429,B.Miller,N
36,A.Nembhard o4.5 Ast,TopShelfAction,Indiana Pacers,Oklahoma City Thunder,1.0,0.375,0,0.4,0,0.3,0,100,0.4,0.8,0.4,A.Nembhard,Y
37,T.Haliburton u29.5 Pts+Rebs+Ast,TopShelfAction,Indiana Pacers,Oklahoma City Thunder,1.0,0.5666666666666667,1,0.4,0,0.5,0,-105,0.5,0.9761904761904762,0.4761904761904761,T.Haliburton,Y
38,T.Herro o3.5 3pt M,TopShelfAction,Miami Heat,Orlando Magic,0.0,0.5185185185185185,1,0.4,0,0.5,0,110,0.5,1.05,0.55,T.Herro,N
39,L.Ball o3.5 3pt M,TopShelfAction_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.7142857142857143,1,0.6,1,0.6,1,-150,1.0,1.6666666666666663,0.6666666666666665,L.Ball,Y
40,N.Richards o5.5 Rebs,TopShelfAction,Charlotte Hornets,Washington Wizards,0.0,0.7142857142857143,1,0.4,0,0.6,1,-110,0.7,1.3363636363636364,0.6363636363636365,N.Richards,N
41,J.Jaquez u20.5 Pts+Rebs+Ast,JoeDellera,Miami Heat,Orlando Magic,0.0,0.782608695652174,1,1.0,1,0.9,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Jaquez,N
42,N.Vucevic o29.5 Pts+Rebs,Rotowire Prizepicks,Chicago Bulls,Atlanta Hawks,0.0,0.6551724137931034,1,0.2,0,0.5,0,100,1.5,3.0,1.5,N.Vucevic,N
43,T.Harris o17.5 Pts+Rebs,Rotowire Prizepicks,Detroit Pistons,Sacramento Kings,0.0,0.6428571428571429,1,0.2,0,0.4,0,100,1.5,3.0,1.5,T.Harris,N
44,B.Mathurin o14.5 Pts,TopShelfAction,Indiana Pacers,Oklahoma City Thunder,1.0,0.6333333333333333,1,0.2,0,0.4,0,-115,0.7,1.3086956521739128,0.6086956521739129,B.Mathurin,Y
45,A.Black u9.5 Pts,TopShelfAction,Orlando Magic,Miami Heat,1.0,0.5483870967741935,1,0.4,0,0.6,1,100,0.9,1.8,0.9,A.Black,Y
46,P.Williams u11.5 Pts,TopShelfAction,Chicago Bulls,Atlanta Hawks,0.0,0.55,1,0.4,0,0.4,0,-130,2.1,3.715384615384616,1.6153846153846154,P.Williams,Y
47,Z.Risacher o12.5 Pts+Rebs,Rotowire Sleeper,Atlanta Hawks,Chicago Bulls,1.0,0.6333333333333333,1,0.2,0,0.6,1,100,1.5,3.0,1.5,Z.Risacher,Y
48,J.Johnson o5.5 Ast,TopShelfAction_duplicate,Atlanta Hawks,Chicago Bulls,1.0,0.4642857142857143,0,0.6,1,0.6,1,105,1.0,2.05,1.0499999999999998,J.Johnson,N
49,K.Olynyk o12.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Memphis Grizzlies,0.0,0.4285714285714285,0,0.4,0,0.4285714285714285,0,100,1.5,3.0,1.5,K.Olynyk,Y
