,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
12,B.Hield o12.5 Pts,MJCLocks,Golden State Warriors,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.7,1,-102.0,1.02,2.02,1.0,B.Hield,Y
13,J.Embiid u36.5 Pts+Rebs+Ast,allanlemdfs,Philadelphia 76ers,Orlando Magic,0.0,1.0,1,1.0,1,1.0,1,-120.0,1.2,2.2,1.0000000000000002,J.Embiid,Y
14,T.Eason o15.5 Pts+Rebs,Rotowire Sleeper,Houston Rockets,Los Angeles Clippers,1.0,0.6666666666666666,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,T.Eason,Y
15,J.Allen o14.5 Pts+Ast,Rotowire Sleeper,Cleveland Cavaliers,Chicago Bulls,1.0,0.6923076923076923,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,J.Allen,Y
16,M.Turner o16.5 Pts,RoyalsProps,Indiana Pacers,Miami Heat,1.0,0.4,0,0.6,1,0.4,0,-125.0,1.25,2.25,1.0,M.Turner,N
17,M.Turner o26.5 Pts+Rebs+Ast,RoyalsProps,Indiana Pacers,Miami Heat,1.0,0.4,0,0.6,1,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,M.Turner,N
18,B.Hield o14.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,B.Hield,Y
19,D.Daniels o1.5 Stl,JoeDellera,Atlanta Hawks,Washington Wizards,1.0,0.7,1,0.8,1,0.7,1,-175.0,0.75,1.1785714285714286,0.4285714285714286,D.Daniels,Y
20,D.Daniels o2.5 Stl,JoeDellera,Atlanta Hawks,Washington Wizards,1.0,0.6,1,0.8,1,0.6,1,155.0,0.25,0.6375,0.3874999999999999,D.Daniels,Y
21,D.Daniels o3.5 Stl,JoeDellera,Atlanta Hawks,Washington Wizards,1.0,0.5,0,0.8,1,0.5,0,370.0,0.1,0.47,0.37,D.Daniels,Y
22,T.Eason o16.5 Pts+Rebs+Ast,Rotowire Sleeper,Houston Rockets,Los Angeles Clippers,1.0,0.6666666666666666,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,T.Eason,Y
23,D.Daniels o4.5 Stl,JoeDellera,Atlanta Hawks,Washington Wizards,1.0,0.4,0,0.6,1,0.4,0,700.0,0.05,0.4,0.35,D.Daniels,Y
24,D.Vassell o17.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Los Angeles Lakers,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,100.0,1.5,3.0,1.5,D.Vassell,N
25,A.Edwards o3.5 3pt M,Mjaybrxd,Minnesota Timberwolves,Sacramento Kings,0.0,0.8333333333333334,1,0.8,1,0.8,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,A.Edwards,Y
26,C.Boucher u11.5 Pts,PropBomb,Toronto Raptors,Detroit Pistons,1.0,0.4166666666666667,0,0.2,0,0.4,0,-125.0,1.25,2.25,1.0,C.Boucher,Y
27,Y.Missi o16.5 Pts+Rebs,HPBasketball,New Orleans Pelicans,Denver Nuggets,1.0,0.25,0,0.4,0,0.2,0,-105.0,1.6,3.123809523809524,1.5238095238095235,Y.Missi,Y
28,A.Davis o26.5 Pts,gneiffer07,Los Angeles Lakers,San Antonio Spurs,0.0,0.7,1,0.6,1,0.7,1,-120.0,1.2,2.2,1.0000000000000002,A.Davis,Y
29,D.Booker u39.5 Pts+Rebs+Ast,allanlemdfs,Phoenix Suns,Oklahoma City Thunder,0.0,0.8333333333333334,1,1.0,1,0.8,1,-115.0,0.29,0.5421739130434782,0.2521739130434782,D.Booker,Y
30,R.Westbrook o22.5 Pts+Rebs+Ast,JoeDellera,Denver Nuggets,New Orleans Pelicans,0.0,0.3,0,0.4,0,0.3,0,-115.0,1.0,1.869565217391304,0.8695652173913042,R.Westbrook,N
31,J.Suggs u17.5 Pts,TopShelfAction,Orlando Magic,Philadelphia 76ers,1.0,0.6923076923076923,1,1.0,1,0.7,1,-122.0,1.0,1.819672131147541,0.819672131147541,J.Suggs,N
32,D.Green o20.5 Pts+Rebs+Ast,Markus_Markets,Golden State Warriors,Memphis Grizzlies,1.0,0.4545454545454545,0,0.6,1,0.5,0,-115.0,1.0,1.869565217391304,0.8695652173913042,D.Green,Y
33,J.Poole o21.5 Pts,the_degenerates,Washington Wizards,Atlanta Hawks,0.0,0.6,1,0.6,1,0.6,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,J.Poole,Y
34,D.Mitchell o26.5 Pts,the_degenerates,Cleveland Cavaliers,Chicago Bulls,1.0,0.3076923076923077,0,0.4,0,0.3,0,-105.0,1.05,2.05,0.9999999999999998,D.Mitchell,Y
35,D.Daniels o12.5 Pts,therocketplays,Atlanta Hawks,Washington Wizards,1.0,0.6,1,0.6,1,0.6,1,-118.0,1.18,2.18,0.9999999999999998,D.Daniels,Y
36,O.Toppin u4.5 Rebs,allanlemdfs,Indiana Pacers,Miami Heat,1.0,0.7,1,0.6,1,0.7,1,-135.0,0.34,0.5918518518518519,0.2518518518518518,O.Toppin,Y
37,K.Oubre u19.5 Pts+Rebs+Ast,gneiffer07,Philadelphia 76ers,Orlando Magic,0.0,0.4545454545454545,0,0.6,1,0.5,0,-125.0,1.25,2.25,1.0,K.Oubre,Y
38,T.Eason o10.5 Pts,TopShelfAction,Houston Rockets,Los Angeles Clippers,1.0,0.5833333333333334,1,0.8,1,0.6,1,-118.0,1.0,1.847457627118644,0.847457627118644,T.Eason,Y
39,T.Rozier o15.5 Pts,Rotowire Sleeper,Miami Heat,Indiana Pacers,0.0,0.4,0,0.0,0,0.4,0,100.0,1.5,3.0,1.5,T.Rozier,N
40,D.Green o13.5 Pts+Rebs,Rotowire Sleeper,Golden State Warriors,Memphis Grizzlies,1.0,0.5454545454545454,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,D.Green,Y
41,T.Herro o35.5 Pts+Rebs+Ast,PlayerPropSavant,Miami Heat,Indiana Pacers,0.0,0.5,0,0.8,1,0.5,0,-114.0,1.14,2.14,0.9999999999999998,T.Herro,N
42,R.Westbrook o18.5 Pts+Ast,kylemurray03,Denver Nuggets,New Orleans Pelicans,0.0,0.3,0,0.4,0,0.3,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,R.Westbrook,N
43,B.Hield o14.5 Pts+Ast,ThePropfessor_,Golden State Warriors,Memphis Grizzlies,1.0,0.6363636363636364,1,0.4,0,0.6,1,-117.0,1.17,2.17,1.0,B.Hield,Y
44,D.Sabonis o31.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Minnesota Timberwolves,1.0,0.6666666666666666,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,D.Sabonis,Y
45,J.Wells u0.5 Stl,PvB_Bets,Memphis Grizzlies,Golden State Warriors,0.0,0.6666666666666666,1,0.6,1,0.7,1,-125.0,1.0,1.8,0.8,J.Wells,Y
46,J.Kuminga o16.5 Pts,itsbucketsnba,Golden State Warriors,Memphis Grizzlies,1.0,0.3636363636363636,0,0.4,0,0.4,0,-108.0,1.0,1.925925925925926,0.925925925925926,J.Kuminga,N
47,J.Murray o22.5 Pts,itsbucketsnba,Denver Nuggets,New Orleans Pelicans,0.0,0.2857142857142857,0,0.4,0,0.2857142857142857,0,-125.0,1.0,1.8,0.8,J.Murray,N
48,T.Young o26.5 Pts,Mjaybrxd,Atlanta Hawks,Washington Wizards,1.0,0.3636363636363636,0,0.2,0,0.3,0,-105.0,0.5,0.9761904761904762,0.4761904761904761,T.Young,N
49,T.Young o40.5 Pts+Rebs+Ast,RoyalsProps,Atlanta Hawks,Washington Wizards,1.0,0.4545454545454545,0,0.2,0,0.4,0,-118.0,0.59,1.09,0.4999999999999999,T.Young,N
50,K.Oubre u11.5 Pts,kylemurray03,Philadelphia 76ers,Orlando Magic,0.0,0.3636363636363636,0,0.6,1,0.4,0,-120.0,1.2,2.2,1.0000000000000002,K.Oubre,Y
51,J.Jackson o26.5 Pts+Rebs,Rotowire Prizepicks,Memphis Grizzlies,Golden State Warriors,0.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,J.Jackson,Y
52,J.Jackson o25.5 Pts+Rebs,Rotowire Prizepicks,Memphis Grizzlies,Golden State Warriors,0.0,0.6,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,J.Jackson,Y
53,B.Hield o13.5 Pts,sandyplashkes,Golden State Warriors,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.7,1,-112.0,1.12,2.12,1.0,B.Hield,Y
54,D.Bane o15.5 Pts,Rotowire Prizepicks,Memphis Grizzlies,Golden State Warriors,0.0,0.6,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,D.Bane,Y
55,J.Wells o8.5 Pts+Ast,Rotowire Prizepicks,Memphis Grizzlies,Golden State Warriors,0.0,0.8333333333333334,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,J.Wells,Y
56,D.Bane o19.5 Pts+Rebs,Rotowire Sleeper,Memphis Grizzlies,Golden State Warriors,0.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.Bane,Y
57,D.Sabonis o11.5 Rebs,Rotowire Sleeper,Sacramento Kings,Minnesota Timberwolves,1.0,0.6666666666666666,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,D.Sabonis,Y
58,D.Bane o6.5 Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Golden State Warriors,0.0,0.8,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.Bane,Y
