,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
50,O.Anunoby o15.5 Pts,itsbucketsnba,New York Knicks,Los Angeles Lakers,1.0,0.4791666666666667,0,0.6,1,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,O.Anunoby,N
51,K.Durant o25.5 Pts,itsbucketsnba,Phoenix Suns,Portland Trail Blazers,0.0,0.5405405405405406,1,0.4,0,0.5,0,-117,1.0,1.8547008547008548,0.8547008547008548,K.Durant,N
52,M.Conley u21.5 Pts+Rebs+Ast,allanlemdfs,Minnesota Timberwolves,Washington Wizards,1.0,0.9069767441860463,1,0.8,1,0.9,1,-137,0.69,1.1936496350364962,0.5036496350364963,M.Conley,N
53,B.Adebayo o26.5 Pts+Rebs,Rotowire Sleeper,Miami Heat,San Antonio Spurs,0.0,0.4888888888888889,0,0.6,1,0.4,0,100,1.5,3.0,1.5,B.Adebayo,Y
54,J.Sochan o15.5 Pts+Rebs+Ast,CamIsMoney18,San Antonio Spurs,Miami Heat,1.0,0.6923076923076923,1,0.4,0,0.4,0,-105,1.0,1.9523809523809523,0.9523809523809524,J.Sochan,N
55,D.Vassell u3.5 Ast,TopShelfAction,San Antonio Spurs,Miami Heat,1.0,0.6,1,0.8,1,0.6,1,-118,3.0,5.5423728813559325,2.5423728813559325,D.Vassell,Y
56,J.Grant o12.5 Pts,HPBasketball,Portland Trail Blazers,Phoenix Suns,1.0,0.5833333333333334,1,0.4,0,0.5,0,-105,0.27,0.5271428571428571,0.2571428571428571,J.Grant,Y
57,J.Champagnie o5.5 Pts,Rotowire Sleeper_duplicate,San Antonio Spurs,Miami Heat,1.0,0.8,1,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Champagnie,Y
58,C.Paul o8.5 Pts,Rotowire Sleeper,San Antonio Spurs,Miami Heat,1.0,0.5777777777777777,1,0.6,1,0.6,1,100,1.5,3.0,1.5,C.Paul,Y
59,T.Camara o15.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Phoenix Suns,1.0,0.5,0,0.8,1,0.7,1,100,1.5,3.0,1.5,T.Camara,Y
60,J.Grant o11.5 Pts,Rotowire Sleeper,Portland Trail Blazers,Phoenix Suns,1.0,0.6666666666666666,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Grant,Y
61,T.Camara o17.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,1.0,0.5,0,0.8,1,0.7,1,100,1.5,3.0,1.5,T.Camara,Y
62,S.Henderson o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,Portland Trail Blazers,Phoenix Suns,1.0,0.6097560975609756,1,0.6,1,0.8,1,100,1.5,3.0,1.5,S.Henderson,Y
63,S.Henderson o18.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Phoenix Suns,1.0,0.6097560975609756,1,0.6,1,0.8,1,100,1.5,3.0,1.5,S.Henderson,Y
64,J.Grant o17.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Phoenix Suns,1.0,0.6388888888888888,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Grant,Y
65,K.Durant u25.5 Pts,TopShelfAction,Phoenix Suns,Portland Trail Blazers,0.0,0.4594594594594595,0,0.6,1,0.5,0,107,1.3,2.6910000000000003,1.3910000000000002,K.Durant,Y
66,B.Beal o20.5 Pts+Rebs+Ast,CamIsMoney18,Phoenix Suns,Portland Trail Blazers,0.0,0.6764705882352942,1,0.6,1,0.5,0,-105,1.0,1.9523809523809523,0.9523809523809524,B.Beal,N
67,D.Ayton o14.5 Pts,FirefighterBets,Portland Trail Blazers,Phoenix Suns,1.0,0.5294117647058824,1,0.8,1,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,D.Ayton,Y
