,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,C.White o25.5 Pts+Ast,Mjaybrxd,Chicago Bulls,Atlanta Hawks,1.0,0.4375,0,0.6,1,0.6,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,C.White,Y
1,C.White o20.5 Pts,Mjaybrxd,Chicago Bulls,Atlanta Hawks,1.0,0.5,0,0.6,1,0.5,0,-120.0,1.0,1.8333333333333333,0.8333333333333335,C.White,N
2,C.White o25.5 Pts+Ast,RoyalsProps,Chicago Bulls,Atlanta Hawks,1.0,0.4375,0,0.6,1,0.6,1,-110.0,1.1,2.1,1.0,C.White,Y
3,T.Young o21.5 Pts,LinesAtLunch,Atlanta Hawks,Chicago Bulls,0.0,0.6,1,0.2,0,0.5,0,-112.0,1.12,2.12,1.0,T.Young,Y
4,J.Embiid o28.5 Pts,LinesAtLunch,Philadelphia 76ers,Brooklyn Nets,1.0,0.25,0,0.25,0,0.25,0,-112.0,1.12,2.12,1.0,J.Embiid,X
5,J.Embiid o28.5 Pts,sandyplashkes,Philadelphia 76ers,Brooklyn Nets,1.0,0.25,0,0.25,0,0.25,0,-112.0,1.12,2.12,1.0,J.Embiid,X
6,P.Pritchard o12.5 Pts,PropBomb,Boston Celtics,Washington Wizards,0.0,0.7333333333333333,1,0.6,1,0.7,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,P.Pritchard,N
7,J.Tatum o27.5 Pts,JoeDellera,Boston Celtics,Washington Wizards,0.0,0.7333333333333333,1,0.6,1,0.8,1,-125.0,1.0,1.8,0.8,J.Tatum,N
8,K.Kuzma u17.5 Pts,LinesAtLunch,Washington Wizards,Boston Celtics,1.0,0.5,0,0.4,0,0.5,0,-118.0,1.18,2.18,0.9999999999999998,K.Kuzma,N
9,K.Kuzma u17.5 Pts,sandyplashkes,Washington Wizards,Boston Celtics,1.0,0.5,0,0.4,0,0.5,0,-118.0,1.18,2.18,0.9999999999999998,K.Kuzma,N
10,N.Jokic o12.5 Rebs,JoeDellera,Denver Nuggets,Dallas Mavericks,1.0,0.5,0,0.8,1,0.5,0,-130.0,1.0,1.7692307692307692,0.7692307692307692,N.Jokic,Y
11,K.Irving o24.5 Pts,JoeDellera,Dallas Mavericks,Denver Nuggets,0.0,0.3571428571428571,0,0.2,0,0.4,0,-135.0,1.0,1.7407407407407407,0.7407407407407407,K.Irving,N
12,B.Mathurin o26.5 Pts+Rebs+Ast,Mjaybrxd,Indiana Pacers,Milwaukee Bucks,0.0,0.5333333333333333,1,0.6,1,0.7,1,-110.0,1.0,1.9090909090909087,0.9090909090909092,B.Mathurin,Y
13,D.Lillard o25.5 Pts,RoyalsProps,Milwaukee Bucks,Indiana Pacers,1.0,0.5,0,0.2,0,0.4,0,-115.0,1.15,2.1499999999999995,0.9999999999999996,D.Lillard,N
14,G.Antetokounmpo o31.5 Pts,therocketplays,Milwaukee Bucks,Indiana Pacers,1.0,0.4285714285714285,0,0.4,0,0.5,0,-120.0,1.2,2.2,1.0000000000000002,G.Antetokounmpo,Y
15,J.Giddey o17.5 Pts+Rebs,Rotowire Sleeper,Chicago Bulls,Atlanta Hawks,1.0,0.5625,1,0.4,0,0.4,0,100.0,1.5,3.0,1.5,J.Giddey,Y
16,C.Carrington o13.5 Pts+Ast,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.7692307692307693,1,1.0,1,0.8,1,100.0,1.5,3.0,1.5,C.Carrington,N
17,D.Sabonis o29.5 Pts+Rebs,Rotowire Prizepicks,Sacramento Kings,Los Angeles Clippers,0.0,0.6923076923076923,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,D.Sabonis,Y
18,K.Kuzma o16.5 Pts,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,K.Kuzma,Y
19,B.Mathurin o17.5 Pts,Markus_Markets,Indiana Pacers,Milwaukee Bucks,0.0,0.6666666666666666,1,0.6,1,0.7,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,B.Mathurin,Y
20,D.Daniels o21.5 Pts+Rebs+Ast,MJCLocks,Atlanta Hawks,Chicago Bulls,0.0,0.6428571428571429,1,0.8,1,0.7,1,-113.0,1.13,2.13,1.0,D.Daniels,N
21,C.Carrington o12.5 Pts+Rebs,Rotowire Sleeper,Washington Wizards,Boston Celtics,1.0,0.5384615384615384,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,C.Carrington,N
22,K.Kuzma o23.5 Pts+Rebs,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.375,0,0.4,0,0.375,0,100.0,1.5,3.0,1.5,K.Kuzma,Y
23,B.Mathurin o23.5 Pts+Rebs,MillyProps,Indiana Pacers,Milwaukee Bucks,0.0,0.6,1,0.6,1,0.7,1,-120.0,1.0,1.8333333333333333,0.8333333333333335,B.Mathurin,Y
24,T.Murphy o17.5 Pts+Ast,Rotowire Prizepicks,New Orleans Pelicans,Golden State Warriors,1.0,0.5,0,0.5,0,0.5,0,100.0,1.5,3.0,1.5,T.Murphy,Y
25,C.Carrington o8.5 Pts,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.6923076923076923,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,C.Carrington,N
26,C.Capela o9.5 Rebs+Ast,ThePropfessor_,Atlanta Hawks,Chicago Bulls,0.0,0.5625,1,1.0,1,0.7,1,-125.0,1.25,2.25,1.0,C.Capela,Y
27,K.Dunn o11.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Clippers,Sacramento Kings,1.0,0.4375,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,K.Dunn,N
28,J.Harden u37.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,Sacramento Kings,1.0,0.6875,1,1.0,1,0.9,1,100.0,1.5,3.0,1.5,J.Harden,Y
29,C.Carrington o8.5 Pts,Rotowire Sleeper,Washington Wizards,Boston Celtics,1.0,0.6923076923076923,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,C.Carrington,N
30,J.Harden u31.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Clippers,Sacramento Kings,1.0,0.75,1,1.0,1,1.0,1,100.0,1.5,3.0,1.5,J.Harden,Y
31,K.Irving u38.5 Pts+Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,Denver Nuggets,0.0,0.7142857142857143,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,K.Irving,Y
32,A.Coffey o2.5 Rebs,Rotowire Sleeper,Los Angeles Clippers,Sacramento Kings,1.0,0.5,0,0.6,1,0.6,1,100.0,1.5,3.0,1.5,A.Coffey,N
33,C.Capela o21.5 Pts+Rebs+Ast,therocketplays,Atlanta Hawks,Chicago Bulls,0.0,0.5,0,0.8,1,0.6,1,-125.0,1.25,2.25,1.0,C.Capela,Y
34,T.Eason o6.5 Rebs,Rotowire Prizepicks,Houston Rockets,Portland Trail Blazers,1.0,0.3125,0,0.6,1,0.4,0,100.0,1.5,3.0,1.5,T.Eason,Y
35,J.Kuminga u12.5 Pts,Rotowire Prizepicks,Golden State Warriors,New Orleans Pelicans,0.0,0.5,0,0.6,1,0.4,0,100.0,1.5,3.0,1.5,J.Kuminga,Y
36,D.Gafford o16.5 Pts+Rebs,HPBasketball,Dallas Mavericks,Denver Nuggets,0.0,0.6,1,0.8,1,0.8,1,-115.0,0.57,1.0656521739130431,0.4956521739130434,D.Gafford,Y
37,D.Gafford o10.5 Pts,HPBasketball,Dallas Mavericks,Denver Nuggets,0.0,0.6,1,0.8,1,0.8,1,100.0,0.55,1.1,0.55,D.Gafford,Y
38,A.Sarr o13.5 Pts+Rebs,Rotowire Prizepicks,Washington Wizards,Boston Celtics,1.0,0.6153846153846154,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,A.Sarr,Y
39,Z.LaVine o22.5 Pts,the_degenerates,Chicago Bulls,Atlanta Hawks,1.0,0.5384615384615384,1,0.6,1,0.5,0,-110.0,1.1,2.1,1.0,Z.LaVine,Y
40,G.Antetokounmpo o44.5 Pts+Rebs,the_degenerates,Milwaukee Bucks,Indiana Pacers,1.0,0.5,0,0.4,0,0.6,1,-117.0,1.17,2.17,1.0,G.Antetokounmpo,Y
41,K.Irving o37.5 Pts+Rebs+Ast,the_degenerates,Dallas Mavericks,Denver Nuggets,0.0,0.3571428571428571,0,0.2,0,0.3,0,-107.0,1.07,2.0700000000000003,1.0000000000000002,K.Irving,N
42,D.Green o5.5 Ast,Markus_Markets,Golden State Warriors,New Orleans Pelicans,0.0,0.5714285714285714,1,1.0,1,0.7,1,-130.0,1.0,1.7692307692307692,0.7692307692307692,D.Green,N
43,N.Jokic o22.5 Rebs+Ast,PlayerPropSavant,Denver Nuggets,Dallas Mavericks,1.0,0.7,1,1.0,1,0.7,1,-125.0,1.25,2.25,1.0,N.Jokic,Y
44,T.Young o21.5 Pts,Rotowire Sleeper,Atlanta Hawks,Chicago Bulls,0.0,0.6,1,0.2,0,0.5,0,100.0,1.5,3.0,1.5,T.Young,Y
45,S.Hauser o11.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Washington Wizards,0.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,S.Hauser,Y
46,C.Capela o19.5 Pts+Rebs,CeeJPicks,Atlanta Hawks,Chicago Bulls,0.0,0.5,0,0.8,1,0.6,1,-120.0,1.2,2.2,1.0000000000000002,C.Capela,Y
47,D.Sabonis o23.5 Pts+Ast,CeeJPicks,Sacramento Kings,Los Angeles Clippers,0.0,0.6923076923076923,1,0.8,1,0.7,1,-115.0,1.15,2.1499999999999995,0.9999999999999996,D.Sabonis,Y
48,D.Daniels u13.5 Pts,Rotowire Prizepicks,Atlanta Hawks,Chicago Bulls,0.0,0.4285714285714285,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,D.Daniels,Y
