,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct
0,L.James o37.5 Pts+Rebs+Ast,LinesAtLunch,Los Angeles Lakers,Miami Heat,0.0,0.5238095238095238,1,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,L.James,Y
1,L.James o37.5 Pts+Rebs+Ast,sandyplashkes,Los Angeles Lakers,Miami Heat,0.0,0.5238095238095238,1,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,L.James,Y
2,D.Lillard o24.5 Pts,gneiffer07,Milwaukee Bucks,Atlanta Hawks,1.0,0.5882352941176471,1,0.8,1,0.5,0,-112,1.12,2.12,1.0,D.Lillard,Y
3,G.Antetokounmpo o44.5 Pts+Rebs,Mjaybrxd,Milwaukee Bucks,Atlanta Hawks,1.0,0.5,0,0.6,1,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,G.Antetokounmpo,N
4,B.Bogdanovic o12.5 Pts,Markus_Markets,Atlanta Hawks,Milwaukee Bucks,0.0,0.375,0,0.6,1,0.375,0,-120,1.0,1.8333333333333333,0.8333333333333335,B.Bogdanovic,Y
5,D.DiVincenzo u9.5 Pts,gneiffer07,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.5,0,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,D.DiVincenzo,Y
6,J.Randle o18.5 Pts,sandyplashkes,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.7,1,0.6,1,0.7,1,-116,1.16,2.16,0.9999999999999998,J.Randle,Y
7,T.Harris o13.5 Pts+Ast,Rotowire Sleeper,Detroit Pistons,Boston Celtics,0.0,0.7727272727272727,1,0.6,1,0.8,1,100,1.5,3.0,1.5,T.Harris,Y
8,D.Lillard o28.5 Pts+Rebs,Rotowire Prizepicks,Milwaukee Bucks,Atlanta Hawks,1.0,0.6470588235294118,1,1.0,1,0.6,1,100,1.5,3.0,1.5,D.Lillard,Y
9,R.Gobert o22.5 Pts+Rebs+Ast,Rotowire Prizepicks,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.6,1,0.8,1,0.7,1,100,1.5,3.0,1.5,R.Gobert,Y
10,J.Randle o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.75,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Randle,N
11,R.Hachimura u1.5 3pt M,Theotherbabs,Los Angeles Lakers,Miami Heat,0.0,0.375,0,0.6,1,0.4,0,-136,1.0,1.7352941176470589,0.7352941176470589,R.Hachimura,Y
12,A.Edwards o24.5 Pts,RoyalsProps,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.6,1,0.6,1,0.6,1,-125,1.25,2.25,1.0,A.Edwards,N
13,J.Randle o24.5 Pts+Rebs,Rotowire Sleeper,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.75,1,0.6,1,0.7,1,100,1.5,3.0,1.5,J.Randle,N
14,C.Capela u9.5 Rebs,RoyalsProps,Atlanta Hawks,Milwaukee Bucks,0.0,0.5454545454545454,1,0.4,0,0.3,0,-120,1.2,2.2,1.0000000000000002,C.Capela,N
